correct	correct_response	count_exp_sequence	leksikalnost	rec	response	response_time	trial_number	naziv_fajla	exp_title
1	3	102	pseudorec	FELENOM	3	667	172	subject-49.csv	PRIDEVI_C
1	3	103	pseudorec	UHTIVOJ	3	1191	190	subject-49.csv	PRIDEVI_C
1	1	104	rec	KONKRETNOG	1	896	27	subject-49.csv	PRIDEVI_C
1	3	105	pseudorec	LATNOG	3	681	134	subject-49.csv	PRIDEVI_C
1	3	106	pseudorec	RIZANOM	3	799	143	subject-49.csv	PRIDEVI_C
1	1	107	rec	NEPOZNATOG	1	667	48	subject-49.csv	PRIDEVI_C
1	1	108	rec	REDOVNOM	1	680	73	subject-49.csv	PRIDEVI_C
1	3	109	pseudorec	LURIVOG	3	690	116	subject-49.csv	PRIDEVI_C
1	1	110	rec	KRATKOM	1	586	28	subject-49.csv	PRIDEVI_C
1	1	111	rec	TAČNOM	1	433	91	subject-49.csv	PRIDEVI_C
1	1	112	rec	PRIVREDNOM	1	553	67	subject-49.csv	PRIDEVI_C
1	3	113	pseudorec	ZORAVOG	3	958	119	subject-49.csv	PRIDEVI_C
1	1	114	rec	POZNATOM	1	571	64	subject-49.csv	PRIDEVI_C
0	1	115	rec	DAVNOG	3	679	12	subject-49.csv	PRIDEVI_C
1	1	116	rec	NEBESKOG	1	641	45	subject-49.csv	PRIDEVI_C
1	3	117	pseudorec	BLANOJ	3	685	202	subject-49.csv	PRIDEVI_C
1	3	118	pseudorec	TILBINOJ	3	578	210	subject-49.csv	PRIDEVI_C
1	3	119	pseudorec	GANKOJ	3	638	204	subject-49.csv	PRIDEVI_C
0	3	120	pseudorec	ČUPAKOM	1	577	167	subject-49.csv	PRIDEVI_C
1	1	121	rec	PRIRODNOG	1	994	66	subject-49.csv	PRIDEVI_C
1	3	122	pseudorec	KLUSTOG	3	622	139	subject-49.csv	PRIDEVI_C
1	1	123	rec	TUŽNOM	1	504	94	subject-49.csv	PRIDEVI_C
1	1	124	rec	ČUDESNOM	1	493	10	subject-49.csv	PRIDEVI_C
1	3	125	pseudorec	NELAHOJ	3	661	186	subject-49.csv	PRIDEVI_C
1	1	126	rec	UPORNOG	1	575	96	subject-49.csv	PRIDEVI_C
1	1	127	rec	STAKLENOG	1	884	84	subject-49.csv	PRIDEVI_C
1	3	128	pseudorec	CUKAVOJ	3	707	181	subject-49.csv	PRIDEVI_C
1	3	129	pseudorec	RIJENOG	3	816	120	subject-49.csv	PRIDEVI_C
1	1	130	rec	ZIMSKOM	1	522	103	subject-49.csv	PRIDEVI_C
1	3	131	pseudorec	LARUTOG	3	531	114	subject-49.csv	PRIDEVI_C
1	1	132	rec	DRUŠTVENOG	1	638	15	subject-49.csv	PRIDEVI_C
1	1	133	rec	ZLATNOG	1	498	105	subject-49.csv	PRIDEVI_C
1	3	134	pseudorec	RILEMOG	3	624	113	subject-49.csv	PRIDEVI_C
1	3	135	pseudorec	ZEGENOJ	3	1213	207	subject-49.csv	PRIDEVI_C
1	1	136	rec	RATNOG	1	551	72	subject-49.csv	PRIDEVI_C
1	3	137	pseudorec	LAPANOJ	3	603	197	subject-49.csv	PRIDEVI_C
1	1	138	rec	ČUDNOG	1	436	9	subject-49.csv	PRIDEVI_C
1	3	139	pseudorec	RIROKOG	3	673	126	subject-49.csv	PRIDEVI_C
1	3	140	pseudorec	MILATOG	3	1012	131	subject-49.csv	PRIDEVI_C
1	3	141	pseudorec	GUJAFOJ	3	589	211	subject-49.csv	PRIDEVI_C
1	1	142	rec	SVETSKOG	1	514	90	subject-49.csv	PRIDEVI_C
1	3	143	pseudorec	HURNOM	3	733	175	subject-49.csv	PRIDEVI_C
1	3	144	pseudorec	PUMNOG	3	585	132	subject-49.csv	PRIDEVI_C
1	1	145	rec	SMRTNOM	1	541	82	subject-49.csv	PRIDEVI_C
1	3	146	pseudorec	MORNOM	3	1059	151	subject-49.csv	PRIDEVI_C
1	3	147	pseudorec	DILAVOG	3	837	135	subject-49.csv	PRIDEVI_C
0	1	148	rec	GORSKOG	3	862	21	subject-49.csv	PRIDEVI_C
1	3	149	pseudorec	LJITKOM	3	897	173	subject-49.csv	PRIDEVI_C
1	3	150	pseudorec	SILKIMOG	3	932	133	subject-49.csv	PRIDEVI_C
1	1	151	rec	JUŽNOM	1	585	25	subject-49.csv	PRIDEVI_C
1	3	152	pseudorec	BUTOJ	3	611	209	subject-49.csv	PRIDEVI_C
1	1	153	rec	ŠUMSKOM	1	450	88	subject-49.csv	PRIDEVI_C
1	3	154	pseudorec	ŽUNAVOM	3	587	147	subject-49.csv	PRIDEVI_C
1	1	155	rec	LIČNOG	1	363	33	subject-49.csv	PRIDEVI_C
1	1	156	rec	STALNOM	1	613	85	subject-49.csv	PRIDEVI_C
0	1	157	rec	EKONOMSKOJ	3	498	17	subject-49.csv	PRIDEVI_C
1	3	158	pseudorec	LANKOJ	3	647	200	subject-49.csv	PRIDEVI_C
1	3	159	pseudorec	LOTIVOM	3	672	144	subject-49.csv	PRIDEVI_C
1	1	160	rec	TEHNIČKOG	1	602	93	subject-49.csv	PRIDEVI_C
1	1	161	rec	VRELOM	1	556	100	subject-49.csv	PRIDEVI_C
1	3	162	pseudorec	TORNOG	3	633	141	subject-49.csv	PRIDEVI_C
0	3	163	pseudorec	KISAVOM	1	572	153	subject-49.csv	PRIDEVI_C
1	1	164	rec	SUROVOJ	1	674	89	subject-49.csv	PRIDEVI_C
1	1	165	rec	RODNOJ	1	537	74	subject-49.csv	PRIDEVI_C
1	3	166	pseudorec	KILENOM	3	597	159	subject-49.csv	PRIDEVI_C
1	3	167	pseudorec	TIROKOJ	3	616	201	subject-49.csv	PRIDEVI_C
1	1	168	rec	NAUČNOJ	1	609	44	subject-49.csv	PRIDEVI_C
1	3	169	pseudorec	KUDNOG	3	645	130	subject-49.csv	PRIDEVI_C
1	3	170	pseudorec	GLOMNOM	3	646	154	subject-49.csv	PRIDEVI_C
1	3	171	pseudorec	SUVANOM	3	890	142	subject-49.csv	PRIDEVI_C
1	3	172	pseudorec	TOLANOG	3	548	111	subject-49.csv	PRIDEVI_C
1	3	173	pseudorec	ŠODNOM	3	726	160	subject-49.csv	PRIDEVI_C
1	1	174	rec	POSEBNOJ	1	551	62	subject-49.csv	PRIDEVI_C
1	1	175	rec	BLISKOG	1	586	3	subject-49.csv	PRIDEVI_C
1	3	176	pseudorec	DUMAVOG	3	576	109	subject-49.csv	PRIDEVI_C
1	3	177	pseudorec	NOLENOG	3	600	112	subject-49.csv	PRIDEVI_C
1	1	178	rec	LJUDSKOM	1	432	34	subject-49.csv	PRIDEVI_C
1	3	179	pseudorec	MISANOG	3	563	108	subject-49.csv	PRIDEVI_C
1	1	180	rec	UMORNOJ	1	570	95	subject-49.csv	PRIDEVI_C
1	1	181	rec	NEVINOJ	1	544	50	subject-49.csv	PRIDEVI_C
0	3	182	pseudorec	SAŽNOJ	1	481	180	subject-49.csv	PRIDEVI_C
1	1	183	rec	FILMSKOG	1	628	18	subject-49.csv	PRIDEVI_C
1	1	184	rec	SLOBODNOG	1	553	81	subject-49.csv	PRIDEVI_C
1	3	185	pseudorec	ROTANOG	3	593	122	subject-49.csv	PRIDEVI_C
1	3	186	pseudorec	NETERNOJ	3	758	194	subject-49.csv	PRIDEVI_C
1	1	187	rec	NEVIDLJIVOM	1	713	49	subject-49.csv	PRIDEVI_C
1	3	188	pseudorec	OTKENOJ	3	601	196	subject-49.csv	PRIDEVI_C
1	1	189	rec	MOĆNOG	1	577	39	subject-49.csv	PRIDEVI_C
1	3	190	pseudorec	KESANOM	3	625	145	subject-49.csv	PRIDEVI_C
1	1	191	rec	OTVORENOM	1	521	58	subject-49.csv	PRIDEVI_C
1	1	192	rec	NEMIRNOJ	1	665	47	subject-49.csv	PRIDEVI_C
1	3	193	pseudorec	KLAKNOJ	3	650	188	subject-49.csv	PRIDEVI_C
1	1	194	rec	BESKRAJNOJ	1	929	2	subject-49.csv	PRIDEVI_C
1	1	195	rec	OZBILJNOJ	1	545	59	subject-49.csv	PRIDEVI_C
0	1	196	rec	MEKOM	3	769	37	subject-49.csv	PRIDEVI_C
1	3	197	pseudorec	SUDAVOM	3	865	161	subject-49.csv	PRIDEVI_C
1	3	198	pseudorec	VETANOG	3	794	124	subject-49.csv	PRIDEVI_C
1	1	199	rec	RADOSNOM	1	673	70	subject-49.csv	PRIDEVI_C
1	1	200	rec	ČVRSTOJ	1	555	11	subject-49.csv	PRIDEVI_C
1	1	201	rec	ŠIROKOJ	1	494	77	subject-49.csv	PRIDEVI_C
1	3	202	pseudorec	VEDNOJ	3	677	185	subject-49.csv	PRIDEVI_C
1	1	203	rec	STRAŠNOJ	1	512	86	subject-49.csv	PRIDEVI_C
1	1	204	rec	PLEMENITOG	1	1066	60	subject-49.csv	PRIDEVI_C
1	3	205	pseudorec	URTIVOJ	3	642	199	subject-49.csv	PRIDEVI_C
1	3	206	pseudorec	NJERNOM	3	647	171	subject-49.csv	PRIDEVI_C
1	1	207	rec	SEVERNOM	1	1098	76	subject-49.csv	PRIDEVI_C
1	1	208	rec	MALENOJ	1	555	35	subject-49.csv	PRIDEVI_C
1	3	209	pseudorec	MRGAVOM	3	787	163	subject-49.csv	PRIDEVI_C
1	1	210	rec	ČELIČNOM	1	861	7	subject-49.csv	PRIDEVI_C
1	3	211	pseudorec	PEFENOM	3	768	170	subject-49.csv	PRIDEVI_C
1	1	212	rec	OBIČNOM	1	522	55	subject-49.csv	PRIDEVI_C
1	1	213	rec	ČITAVOJ	1	598	8	subject-49.csv	PRIDEVI_C
1	1	214	rec	STRUČNOG	1	552	87	subject-49.csv	PRIDEVI_C
1	3	215	pseudorec	FUKAVOJ	3	610	187	subject-49.csv	PRIDEVI_C
1	1	216	rec	VAŽNOM	1	501	97	subject-49.csv	PRIDEVI_C
1	3	217	pseudorec	FLARATOJ	3	600	203	subject-49.csv	PRIDEVI_C
1	3	218	pseudorec	MORIVOM	3	860	148	subject-49.csv	PRIDEVI_C
1	3	219	pseudorec	NISJOJ	3	614	191	subject-49.csv	PRIDEVI_C
1	3	220	pseudorec	DEMITOM	3	801	168	subject-49.csv	PRIDEVI_C
1	3	221	pseudorec	LOZANOG	3	884	137	subject-49.csv	PRIDEVI_C
1	3	222	pseudorec	RIGONOG	3	666	128	subject-49.csv	PRIDEVI_C
1	1	223	rec	GORKOJ	1	603	20	subject-49.csv	PRIDEVI_C
1	3	224	pseudorec	SRLAVOJ	3	692	184	subject-49.csv	PRIDEVI_C
1	1	225	rec	SELJAČKOG	1	648	75	subject-49.csv	PRIDEVI_C
1	1	226	rec	PRLJAVOJ	1	635	68	subject-49.csv	PRIDEVI_C
1	3	227	pseudorec	NORNOM	3	625	162	subject-49.csv	PRIDEVI_C
1	3	228	pseudorec	SULNOM	3	626	150	subject-49.csv	PRIDEVI_C
1	1	229	rec	DNEVNOJ	1	675	14	subject-49.csv	PRIDEVI_C
1	3	230	pseudorec	KUJANOG	3	602	127	subject-49.csv	PRIDEVI_C
1	1	231	rec	VLAŽNOG	1	504	99	subject-49.csv	PRIDEVI_C
1	1	20	rec	GRADSKOJ	1	671	22	subject-48.csv	PRIDEVI_B
1	3	21	pseudorec	VILAVOM	3	588	165	subject-48.csv	PRIDEVI_B
1	1	22	rec	TAČNOJ	1	762	91	subject-48.csv	PRIDEVI_B
1	3	23	pseudorec	ŠODNOM	3	726	160	subject-48.csv	PRIDEVI_B
1	3	24	pseudorec	FORKOJ	3	665	183	subject-48.csv	PRIDEVI_B
1	3	25	pseudorec	TORNOG	3	788	141	subject-48.csv	PRIDEVI_B
1	3	26	pseudorec	SULNOM	3	475	150	subject-48.csv	PRIDEVI_B
1	1	27	rec	ZNAČAJNOJ	1	845	106	subject-48.csv	PRIDEVI_B
1	3	28	pseudorec	KLAKNOJ	3	676	188	subject-48.csv	PRIDEVI_B
1	3	29	pseudorec	FLABOJ	3	626	208	subject-48.csv	PRIDEVI_B
1	1	30	rec	STALNOJ	1	618	85	subject-48.csv	PRIDEVI_B
1	3	31	pseudorec	FRKENOJ	3	765	206	subject-48.csv	PRIDEVI_B
1	3	32	pseudorec	OSKENOJ	3	715	198	subject-48.csv	PRIDEVI_B
1	1	33	rec	LJUDSKOJ	1	656	34	subject-48.csv	PRIDEVI_B
1	1	34	rec	ČUDESNOJ	1	611	10	subject-48.csv	PRIDEVI_B
1	3	35	pseudorec	LOZANOG	3	875	137	subject-48.csv	PRIDEVI_B
1	3	36	pseudorec	PITOROM	3	753	166	subject-48.csv	PRIDEVI_B
1	1	37	rec	SUROVOG	1	773	89	subject-48.csv	PRIDEVI_B
1	3	38	pseudorec	SIRANOG	3	675	129	subject-48.csv	PRIDEVI_B
1	1	39	rec	KONAČNOG	1	539	26	subject-48.csv	PRIDEVI_B
1	1	40	rec	ČITAVOG	1	521	8	subject-48.csv	PRIDEVI_B
1	3	41	pseudorec	SUČENOM	3	715	169	subject-48.csv	PRIDEVI_B
1	1	42	rec	STRUČNOM	1	617	87	subject-48.csv	PRIDEVI_B
1	1	43	rec	ATOMSKOJ	1	805	1	subject-48.csv	PRIDEVI_B
1	1	44	rec	POZNATOJ	1	693	64	subject-48.csv	PRIDEVI_B
1	1	45	rec	NEVIDLJIVOJ	1	952	49	subject-48.csv	PRIDEVI_B
1	1	46	rec	BUDNOG	1	597	5	subject-48.csv	PRIDEVI_B
1	3	47	pseudorec	TULAVOM	3	789	152	subject-48.csv	PRIDEVI_B
1	1	48	rec	STRAŠNOG	1	480	86	subject-48.csv	PRIDEVI_B
1	3	49	pseudorec	MISANOG	3	975	108	subject-48.csv	PRIDEVI_B
1	3	50	pseudorec	BUTOJ	3	776	209	subject-48.csv	PRIDEVI_B
1	3	51	pseudorec	SILKIMOG	3	754	133	subject-48.csv	PRIDEVI_B
1	1	52	rec	OGROMNOM	1	822	57	subject-48.csv	PRIDEVI_B
1	3	53	pseudorec	VURNOG	3	636	117	subject-48.csv	PRIDEVI_B
1	3	54	pseudorec	TENOKOG	3	531	140	subject-48.csv	PRIDEVI_B
1	1	55	rec	POSEBNOG	1	529	62	subject-48.csv	PRIDEVI_B
1	1	56	rec	MIRISNOG	1	723	38	subject-48.csv	PRIDEVI_B
1	3	57	pseudorec	LASIVOM	3	500	157	subject-48.csv	PRIDEVI_B
1	3	58	pseudorec	LOKAVOG	3	656	115	subject-48.csv	PRIDEVI_B
1	1	59	rec	ČUDNOM	1	641	9	subject-48.csv	PRIDEVI_B
1	3	60	pseudorec	RIROKOG	3	544	126	subject-48.csv	PRIDEVI_B
1	3	61	pseudorec	DORANOG	3	716	110	subject-48.csv	PRIDEVI_B
1	3	62	pseudorec	SRLAVOJ	3	645	184	subject-48.csv	PRIDEVI_B
1	1	63	rec	VAŽNOJ	1	514	97	subject-48.csv	PRIDEVI_B
1	1	64	rec	NEVINOG	1	754	50	subject-48.csv	PRIDEVI_B
1	1	65	rec	LAKOJ	1	627	31	subject-48.csv	PRIDEVI_B
1	1	66	rec	NOĆNOM	1	531	54	subject-48.csv	PRIDEVI_B
1	3	67	pseudorec	NECNOJ	3	612	177	subject-48.csv	PRIDEVI_B
1	3	68	pseudorec	DILAVOG	3	665	135	subject-48.csv	PRIDEVI_B
1	1	69	rec	ŠIROKOG	1	509	77	subject-48.csv	PRIDEVI_B
1	3	70	pseudorec	TOLANOG	3	501	111	subject-48.csv	PRIDEVI_B
1	3	71	pseudorec	DEMITOM	3	494	168	subject-48.csv	PRIDEVI_B
1	3	72	pseudorec	RIZANOM	3	643	143	subject-48.csv	PRIDEVI_B
1	3	73	pseudorec	UHTIVOJ	3	567	190	subject-48.csv	PRIDEVI_B
1	3	74	pseudorec	PUMNOG	3	444	132	subject-48.csv	PRIDEVI_B
1	3	75	pseudorec	RILEMOG	3	674	113	subject-48.csv	PRIDEVI_B
1	3	76	pseudorec	KISAVOM	3	529	153	subject-48.csv	PRIDEVI_B
1	3	77	pseudorec	ŽUNAVOM	3	538	147	subject-48.csv	PRIDEVI_B
1	3	78	pseudorec	NETERNOJ	3	600	194	subject-48.csv	PRIDEVI_B
1	3	79	pseudorec	MUŽIVOG	3	636	118	subject-48.csv	PRIDEVI_B
1	3	80	pseudorec	RELENOG	3	497	136	subject-48.csv	PRIDEVI_B
1	1	81	rec	UPORNOM	1	855	96	subject-48.csv	PRIDEVI_B
0	1	82	rec	PLEMENITOM	3	766	60	subject-48.csv	PRIDEVI_B
1	1	83	rec	BESKRAJNOG	1	681	2	subject-48.csv	PRIDEVI_B
1	1	84	rec	KUĆNOG	1	451	29	subject-48.csv	PRIDEVI_B
1	3	85	pseudorec	VELITOJ	3	506	189	subject-48.csv	PRIDEVI_B
1	3	86	pseudorec	MORIVOM	3	999	148	subject-48.csv	PRIDEVI_B
1	3	87	pseudorec	BLANOJ	3	470	202	subject-48.csv	PRIDEVI_B
1	3	88	pseudorec	CUSNOJ	3	681	178	subject-48.csv	PRIDEVI_B
1	1	89	rec	PRLJAVOG	1	641	68	subject-48.csv	PRIDEVI_B
0	1	90	rec	NEZNANOJ	3	795	52	subject-48.csv	PRIDEVI_B
1	3	91	pseudorec	URTIVOJ	3	818	199	subject-48.csv	PRIDEVI_B
1	3	92	pseudorec	NJERNOM	3	701	171	subject-48.csv	PRIDEVI_B
0	1	93	rec	SLAVNOJ	3	708	79	subject-48.csv	PRIDEVI_B
1	3	94	pseudorec	VETANOG	3	605	124	subject-48.csv	PRIDEVI_B
1	1	95	rec	NEMIRNOG	1	675	47	subject-48.csv	PRIDEVI_B
1	3	96	pseudorec	PLOSTOM	3	661	164	subject-48.csv	PRIDEVI_B
1	1	97	rec	REDOVNOJ	1	677	73	subject-48.csv	PRIDEVI_B
1	3	98	pseudorec	RIGONOG	3	573	128	subject-48.csv	PRIDEVI_B
1	3	99	pseudorec	HURNOM	3	751	175	subject-48.csv	PRIDEVI_B
1	1	100	rec	NAUČNOG	1	553	44	subject-48.csv	PRIDEVI_B
1	3	101	pseudorec	ZEGENOJ	3	655	207	subject-48.csv	PRIDEVI_B
1	3	102	pseudorec	OTKENOJ	3	619	196	subject-48.csv	PRIDEVI_B
1	3	103	pseudorec	ČILKOM	3	678	155	subject-48.csv	PRIDEVI_B
1	3	104	pseudorec	ZORAVOG	3	629	119	subject-48.csv	PRIDEVI_B
1	1	105	rec	OZBILJNOG	1	662	59	subject-48.csv	PRIDEVI_B
1	1	106	rec	GUSTOG	1	535	23	subject-48.csv	PRIDEVI_B
1	3	107	pseudorec	RIJENOG	3	569	120	subject-48.csv	PRIDEVI_B
1	1	108	rec	PRAVILNOG	1	1055	65	subject-48.csv	PRIDEVI_B
1	1	109	rec	RANJENOG	1	610	71	subject-48.csv	PRIDEVI_B
1	3	110	pseudorec	DURAVOM	3	1355	156	subject-48.csv	PRIDEVI_B
1	1	111	rec	VLAŽNOM	1	587	99	subject-48.csv	PRIDEVI_B
1	1	112	rec	MORSKOJ	1	585	40	subject-48.csv	PRIDEVI_B
1	3	113	pseudorec	KESANOM	3	601	145	subject-48.csv	PRIDEVI_B
1	1	114	rec	SELJAČKOM	1	506	75	subject-48.csv	PRIDEVI_B
1	1	115	rec	POVOLJNOM	1	596	63	subject-48.csv	PRIDEVI_B
1	3	116	pseudorec	BLUGAVOJ	3	859	193	subject-48.csv	PRIDEVI_B
1	1	117	rec	OBIČNOJ	1	531	55	subject-48.csv	PRIDEVI_B
1	3	118	pseudorec	RISOKOM	3	604	149	subject-48.csv	PRIDEVI_B
0	3	119	pseudorec	VOLENOJ	1	728	205	subject-48.csv	PRIDEVI_B
1	1	120	rec	PRIRODNOM	1	660	66	subject-48.csv	PRIDEVI_B
1	1	121	rec	DAVNOM	1	722	12	subject-48.csv	PRIDEVI_B
1	1	122	rec	ZLOM	1	535	102	subject-48.csv	PRIDEVI_B
1	1	123	rec	ŽALOSNOG	1	501	101	subject-48.csv	PRIDEVI_B
1	3	124	pseudorec	PEFENOM	3	547	170	subject-48.csv	PRIDEVI_B
1	3	125	pseudorec	FUKAVOJ	3	543	187	subject-48.csv	PRIDEVI_B
1	1	126	rec	RATNOM	1	843	72	subject-48.csv	PRIDEVI_B
1	3	127	pseudorec	CUKAVOJ	3	602	181	subject-48.csv	PRIDEVI_B
1	3	128	pseudorec	ČUPAKOM	3	835	167	subject-48.csv	PRIDEVI_B
1	3	129	pseudorec	NISJOJ	3	571	191	subject-48.csv	PRIDEVI_B
0	1	130	rec	MRAČNOG	3	764	41	subject-48.csv	PRIDEVI_B
1	1	131	rec	BURNOM	1	884	6	subject-48.csv	PRIDEVI_B
1	3	132	pseudorec	NORNOM	3	627	162	subject-48.csv	PRIDEVI_B
1	3	133	pseudorec	GILANOG	3	627	121	subject-48.csv	PRIDEVI_B
1	1	134	rec	JUŽNOJ	1	761	25	subject-48.csv	PRIDEVI_B
1	3	135	pseudorec	LANKOJ	3	589	200	subject-48.csv	PRIDEVI_B
1	1	136	rec	ODLIČNOG	1	763	56	subject-48.csv	PRIDEVI_B
1	1	137	rec	DUBOKOJ	1	547	16	subject-48.csv	PRIDEVI_B
1	1	138	rec	UMORNOG	1	687	95	subject-48.csv	PRIDEVI_B
1	3	139	pseudorec	FELENOM	3	603	172	subject-48.csv	PRIDEVI_B
1	1	140	rec	SEVERNOJ	1	633	76	subject-48.csv	PRIDEVI_B
1	1	141	rec	RODNOG	1	696	74	subject-48.csv	PRIDEVI_B
1	3	142	pseudorec	NUSIVOG	3	654	138	subject-48.csv	PRIDEVI_B
1	1	143	rec	DNEVNOG	1	604	14	subject-48.csv	PRIDEVI_B
1	3	144	pseudorec	SUDAVOM	3	701	161	subject-48.csv	PRIDEVI_B
1	1	145	rec	SMRTNOJ	1	527	82	subject-48.csv	PRIDEVI_B
1	1	146	rec	SVETSKOM	1	757	90	subject-48.csv	PRIDEVI_B
1	1	147	rec	DESNOJ	1	609	13	subject-48.csv	PRIDEVI_B
1	1	148	rec	EKONOMSKOG	1	803	17	subject-48.csv	PRIDEVI_B
0	1	149	rec	STAKLENOM	3	610	84	subject-48.csv	PRIDEVI_B
1	1	150	rec	NISKOG	1	746	53	subject-48.csv	PRIDEVI_B
1	1	151	rec	ČVRSTOG	1	587	11	subject-48.csv	PRIDEVI_B
1	1	152	rec	LAŽNOG	1	604	32	subject-48.csv	PRIDEVI_B
1	3	153	pseudorec	LARUTOG	3	580	114	subject-48.csv	PRIDEVI_B
1	3	154	pseudorec	BLETANOJ	3	949	212	subject-48.csv	PRIDEVI_B
1	1	155	rec	NEČUJNOJ	1	987	46	subject-48.csv	PRIDEVI_B
1	3	156	pseudorec	DUMAVOG	3	568	109	subject-48.csv	PRIDEVI_B
1	1	157	rec	GORSKOM	1	514	21	subject-48.csv	PRIDEVI_B
1	1	158	rec	JAKOM	1	554	24	subject-48.csv	PRIDEVI_B
1	3	159	pseudorec	HAČNOJ	3	688	182	subject-48.csv	PRIDEVI_B
1	1	160	rec	MOĆNOM	1	617	39	subject-48.csv	PRIDEVI_B
1	1	161	rec	SLOBODNOM	1	623	81	subject-48.csv	PRIDEVI_B
1	1	162	rec	OTVORENOJ	1	532	58	subject-48.csv	PRIDEVI_B
0	1	163	rec	VRELOJ	3	1040	100	subject-48.csv	PRIDEVI_B
1	3	164	pseudorec	BUŽNOM	3	626	174	subject-48.csv	PRIDEVI_B
1	1	165	rec	SPORTSKOG	1	604	83	subject-48.csv	PRIDEVI_B
1	3	166	pseudorec	NIROVOJ	3	513	195	subject-48.csv	PRIDEVI_B
1	1	167	rec	MUTNOM	1	602	42	subject-48.csv	PRIDEVI_B
1	1	168	rec	BOLESNOJ	1	496	4	subject-48.csv	PRIDEVI_B
1	3	169	pseudorec	TEZIVOG	3	527	123	subject-48.csv	PRIDEVI_B
1	3	170	pseudorec	GUJAFOJ	3	499	211	subject-48.csv	PRIDEVI_B
1	3	171	pseudorec	KLUSTOG	3	796	139	subject-48.csv	PRIDEVI_B
1	3	172	pseudorec	GLOMNOM	3	1132	154	subject-48.csv	PRIDEVI_B
1	1	173	rec	GORKOG	1	656	20	subject-48.csv	PRIDEVI_B
1	1	174	rec	MEKOJ	1	664	37	subject-48.csv	PRIDEVI_B
1	1	175	rec	DRUŠTVENOM	1	583	15	subject-48.csv	PRIDEVI_B
1	1	176	rec	PRIVREDNOJ	1	914	67	subject-48.csv	PRIDEVI_B
0	3	177	pseudorec	SAŽNOJ	1	657	180	subject-48.csv	PRIDEVI_B
1	1	178	rec	NEPOZNATOM	1	682	48	subject-48.csv	PRIDEVI_B
1	1	179	rec	RADOSNOJ	1	536	70	subject-48.csv	PRIDEVI_B
1	1	180	rec	TANKOG	1	547	92	subject-48.csv	PRIDEVI_B
0	3	181	pseudorec	VEDNOJ	1	636	185	subject-48.csv	PRIDEVI_B
1	3	182	pseudorec	PIKANOG	3	755	125	subject-48.csv	PRIDEVI_B
1	3	183	pseudorec	SOROKOG	3	659	107	subject-48.csv	PRIDEVI_B
1	1	184	rec	ČELIČNOJ	1	572	7	subject-48.csv	PRIDEVI_B
1	3	185	pseudorec	TILBINOJ	3	693	210	subject-48.csv	PRIDEVI_B
1	3	186	pseudorec	KUDNOG	3	531	130	subject-48.csv	PRIDEVI_B
1	3	187	pseudorec	FLARATOJ	3	513	203	subject-48.csv	PRIDEVI_B
1	1	188	rec	BLISKOM	1	636	3	subject-48.csv	PRIDEVI_B
1	3	189	pseudorec	FLAKOJ	3	726	192	subject-48.csv	PRIDEVI_B
1	3	190	pseudorec	STROSOM	3	734	176	subject-48.csv	PRIDEVI_B
1	1	191	rec	NEŽNOM	1	598	51	subject-48.csv	PRIDEVI_B
1	3	192	pseudorec	PANANOM	3	609	146	subject-48.csv	PRIDEVI_B
1	1	193	rec	TEHNIČKOM	1	666	93	subject-48.csv	PRIDEVI_B
1	3	194	pseudorec	KILENOM	3	622	159	subject-48.csv	PRIDEVI_B
1	1	195	rec	VISOKOG	1	579	98	subject-48.csv	PRIDEVI_B
1	3	196	pseudorec	HUPENOJ	3	826	179	subject-48.csv	PRIDEVI_B
0	1	197	rec	KONKRETNOM	3	679	27	subject-48.csv	PRIDEVI_B
1	3	198	pseudorec	ROTANOG	3	650	122	subject-48.csv	PRIDEVI_B
1	1	199	rec	ŠUMSKOJ	1	672	88	subject-48.csv	PRIDEVI_B
1	1	200	rec	LIČNOM	1	558	33	subject-48.csv	PRIDEVI_B
1	1	201	rec	KRATKOJ	1	549	28	subject-48.csv	PRIDEVI_B
1	1	202	rec	TUŽNOJ	1	685	94	subject-48.csv	PRIDEVI_B
1	3	203	pseudorec	LAPANOJ	3	673	197	subject-48.csv	PRIDEVI_B
1	3	204	pseudorec	MRGAVOM	3	720	163	subject-48.csv	PRIDEVI_B
1	3	205	pseudorec	GANKOJ	3	456	204	subject-48.csv	PRIDEVI_B
1	1	206	rec	SLIČNOG	1	548	80	subject-48.csv	PRIDEVI_B
1	1	207	rec	FILMSKOM	1	556	18	subject-48.csv	PRIDEVI_B
1	3	208	pseudorec	LURIVOG	3	712	116	subject-48.csv	PRIDEVI_B
1	1	209	rec	KULTURNOM	1	630	30	subject-48.csv	PRIDEVI_B
1	1	210	rec	PROKLETOM	1	691	69	subject-48.csv	PRIDEVI_B
1	1	211	rec	ZIMSKOJ	1	588	103	subject-48.csv	PRIDEVI_B
1	3	212	pseudorec	LOTIVOM	3	615	144	subject-48.csv	PRIDEVI_B
1	3	213	pseudorec	MILATOG	3	902	131	subject-48.csv	PRIDEVI_B
1	3	214	pseudorec	KUJANOG	3	556	127	subject-48.csv	PRIDEVI_B
1	1	215	rec	ZLATNOM	1	605	105	subject-48.csv	PRIDEVI_B
1	1	216	rec	POLITIČKOJ	1	766	61	subject-48.csv	PRIDEVI_B
1	3	217	pseudorec	NELAHOJ	3	562	186	subject-48.csv	PRIDEVI_B
