"Id_Session"	"Device"	"Age"	"Gender"	"Raising"	"Education"	"Proficiency"	"First_Contact"	"Mother"	"Father"	"Exposure"	"Languages"
49411	"MB"	38	"Home"	"Catalunya"	7	7	0	"Català"	"Castellà"	60	3
49412	"MB"	59	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	100	2
49413	"MB"	61	"Dona"	"Catalunya"	7	5	1	"Català"	"Català"	100	4
49415	"MB"	53	"Home"	"Catalunya"	2	4	0	"Català"	"Català"	80	2
49417	"MB"	57	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	100	4
49418	"MB"	70	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	80	2
49419	"MB"	24	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	80	3
49422	"PC"	51	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	50	6
49427	"MB"	39	"Home"	"Catalunya"	4	7	0	"Català"	"Castellà"	70	3
49430	"MB"	39	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
49432	"MB"	41	"Dona"	"Catalunya"	7	7	0	"Català"	"Castellà"	90	3
49433	"MB"	60	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	80	3
49434	"MB"	33	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	2
49436	"MB"	61	"Home"	"Catalunya"	4	4	4	"Català"	"Català"	80	2
49437	"MB"	41	"Home"	"Catalunya"	4	4	0	"Català"	"Català"	90	3
49439	"MB"	46	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
49440	"MB"	60	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	70	4
49441	"MB"	55	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	100	2
49442	"MB"	64	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
49444	"MB"	30	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	40	3
49445	"MB"	57	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	30	3
49446	"MB"	25	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
49447	"MB"	69	"Dona"	"Catalunya"	4	4	0	"Català"	"Català"	90	3
49448	"MB"	53	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	80	5
49449	"MB"	45	"Dona"	"Catalunya"	2	4	0	"Castellà"	"Català"	40	2
49450	"MB"	40	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	60	2
49453	"MB"	74	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	100	2
49454	"MB"	59	"Dona"	"Catalunya"	4	7	0	"Català"	"Català"	100	2
49455	"MB"	69	"Dona"	"Catalunya"	4	4	0	"Català"	"Català"	80	5
49456	"MB"	55	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	70	3
49457	"MB"	18	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	90	2
49458	"MB"	33	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
49460	"MB"	53	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
49463	"MB"	52	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
49464	"MB"	54	"Dona"	"Catalunya"	4	7	0	"Català"	"Català"	90	2
49465	"MB"	48	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
49466	"MB"	59	"Home"	"Catalunya"	8	7	0	"Català"	"Castellà"	100	4
49467	"MB"	28	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
49468	"MB"	63	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	70	4
49469	"PC"	68	"Home"	"Catalunya"	4	5	0	"Català"	"Català"	30	2
49471	"MB"	49	"Dona"	"Catalunya"	6	4	0	"Català"	"Català"	60	3
49472	"MB"	57	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	70	3
49473	"MB"	28	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	10	4
49474	"MB"	68	"Home"	"Balears"	7	2	0	"Català"	"Català"	70	2
49475	"MB"	53	"Dona"	"Catalunya"	8	6	1	"Català"	"Català"	90	4
49476	"MB"	48	"Home"	"Catalunya"	5	7	0	"Català"	"Català"	100	2
49477	"MB"	50	"Dona"	"Catalunya"	7	7	0	"Català"	"Castellà"	50	7
49478	"MB"	29	"Dona"	"Resta d'Espanya"	8	7	0	"Català"	"Català"	60	4
49479	"MB"	60	"Home"	"Catalunya"	6	5	0	"Català"	"Català"	80	4
49480	"MB"	38	"Dona"	"Comunitat valenciana"	7	5	0	"Català"	"Català"	80	3
49481	"MB"	68	"Dona"	"Catalunya"	4	5	0	"Català"	"Català"	100	2
49482	"MB"	61	"Dona"	"Catalunya"	3	5	0	"Català"	"Català"	90	2
49483	"MB"	50	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	1
49485	"MB"	53	"Dona"	"Catalunya"	8	5	0	"Català"	"Català"	60	3
49486	"MB"	63	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	2
49487	"MB"	63	"Dona"	"Catalunya"	7	7	1	"Català"	"Català"	90	2
49490	"MB"	47	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	5
49491	"PC"	47	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	90	4
49492	"MB"	56	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
49493	"MB"	45	"Dona"	"Catalunya"	2	5	0	"Català"	"Català"	30	3
49494	"MB"	37	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
49495	"MB"	60	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	3
49496	"MB"	53	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	2
49497	"MB"	41	"Home"	"Catalunya"	5	7	0	"Català"	"Català"	80	3
49498	"MB"	51	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	4
49499	"MB"	62	"Home"	"Catalunya"	5	7	0	"Català"	"Català"	100	2
49502	"MB"	42	"Home"	"Catalunya"	7	7	0	"Castellà"	"Català"	70	4
49503	"MB"	43	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	4
49504	"MB"	60	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
49506	"MB"	49	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	80	4
49507	"MB"	37	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
49508	"MB"	74	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	90	5
49509	"MB"	50	"Dona"	"Catalunya"	4	5	0	"Català"	"Català"	90	3
49510	"MB"	30	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	2
49512	"MB"	38	"Home"	"Comunitat valenciana"	7	7	0	"Català"	"Català"	100	4
49513	"MB"	41	"Home"	"Catalunya"	5	5	0	"Català"	"Català"	70	2
49514	"MB"	59	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	100	2
49515	"MB"	23	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	80	3
49516	"MB"	54	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
49519	"MB"	53	"Dona"	"Catalunya"	5	5	0	"Català"	"Català"	60	2
49521	"MB"	53	"Dona"	"Catalunya"	7	7	0	"Castellà"	"Català"	90	2
49522	"MB"	46	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	80	2
49523	"MB"	58	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
49524	"MB"	58	"Dona"	"Catalunya"	3	7	0	"Català"	"Català"	40	4
49525	"MB"	45	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	70	2
49526	"MB"	50	"Dona"	"Catalunya"	7	4	0	"Castellà"	"Català"	60	2
49527	"MB"	36	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	80	3
49528	"MB"	45	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	30	3
49529	"MB"	70	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	80	3
49530	"MB"	25	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	90	4
49531	"MB"	48	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
49532	"PC"	31	"Home"	"Catalunya"	3	7	0	"Català"	"Català"	50	3
49533	"MB"	48	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
49534	"MB"	46	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	50	4
49535	"MB"	45	"Dona"	"Catalunya"	4	5	0	"Català"	"Català"	90	3
49537	"MB"	29	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	1
49538	"MB"	21	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	90	3
49544	"MB"	69	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	80	1
49546	"MB"	69	"Home"	"Catalunya"	7	4	0	"Català"	"Català"	50	2
49547	"MB"	46	"Home"	"Catalunya"	3	5	0	"Català"	"Català"	70	2
49549	"MB"	55	"Dona"	"Catalunya"	6	4	0	"Català"	"Català"	90	1
49550	"MB"	70	"Dona"	"Catalunya"	8	6	0	"Català"	"Català"	100	3
49552	"MB"	47	"Home"	"Catalunya"	7	6	0	"Català"	"Català"	50	3
49553	"MB"	55	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	2
49554	"MB"	66	"Home"	"Catalunya"	3	7	0	"Català"	"Català"	100	5
49555	"MB"	50	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
49558	"MB"	37	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	3
49559	"MB"	69	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	100	4
49560	"MB"	56	"Home"	"Catalunya"	2	4	0	"Català"	"Català"	100	2
49561	"MB"	62	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	70	2
49562	"MB"	59	"Home"	"Catalunya"	7	4	0	"Català"	"Castellà"	90	4
49563	"MB"	43	"Home"	"Catalunya"	5	4	0	"Català"	"Català"	90	2
49565	"MB"	51	"Dona"	"Catalunya"	4	6	0	"Català"	"Català"	90	3
49568	"MB"	38	"Dona"	"Catalunya"	4	7	0	"Català"	"Català"	90	2
49569	"MB"	63	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
49571	"MB"	64	"Dona"	"Catalunya"	2	4	0	"Català"	"Català"	90	1
49573	"MB"	58	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	100	2
49574	"MB"	39	"Home"	"Catalunya"	2	7	0	"Anglès"	"Català"	60	4
49575	"MB"	42	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	5
49576	"PC"	50	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
49577	"PC"	51	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	2
49579	"MB"	55	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	3
49580	"MB"	45	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	2
49581	"MB"	39	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
49582	"MB"	34	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	60	6
49583	"MB"	67	"Dona"	"Catalunya"	4	3	0	"Català"	"Català"	60	1
49584	"MB"	43	"Home"	"Catalunya"	4	4	0	"Català"	"Català"	100	3
49586	"MB"	56	"Dona"	"Catalunya"	7	4	0	"Castellà"	"Català"	50	2
49587	"MB"	47	"Home"	"Catalunya"	7	7	0	"Castellà"	"Català"	90	2
49588	"MB"	59	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
49589	"MB"	45	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	80	4
49590	"MB"	54	"Dona"	"Catalunya"	6	4	0	"Català"	"Català"	100	1
49593	"MB"	54	"Dona"	"Catalunya"	4	4	0	"Català"	"Català"	70	3
49594	"MB"	33	"Dona"	"Catalunya"	7	7	0	"Castellà"	"Català"	40	4
49596	"MB"	26	"Dona"	"Catalunya"	8	5	0	"Català"	"Català"	80	5
49597	"MB"	42	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	4
49598	"MB"	47	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
49600	"MB"	22	"Home"	"Catalunya"	6	5	0	"Català"	"Castellà"	70	3
49601	"MB"	56	"Home"	"Catalunya"	7	6	0	"Català"	"Català"	90	4
49602	"MB"	66	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	2
49603	"MB"	54	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	1
49606	"MB"	73	"Dona"	"Catalunya"	4	5	0	"Català"	"Català"	90	3
49607	"MB"	64	"Home"	"Catalunya"	5	7	0	"Català"	"Català"	100	2
49609	"MB"	60	"Home"	"Catalunya"	4	5	0	"Català"	"Català"	90	2
49612	"MB"	52	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	2
49613	"MB"	56	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	4
49614	"MB"	54	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	80	6
49616	"MB"	41	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	80	3
49617	"MB"	41	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
49618	"MB"	60	"Dona"	"Colòmbia"	7	7	0	"Català"	"Català"	70	4
49619	"MB"	68	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	2
49621	"MB"	57	"Dona"	"Comunitat valenciana"	7	4	0	"Català"	"Català"	90	2
49622	"MB"	43	"Dona"	"Catalunya"	7	5	0	"Català"	"Castellà"	60	2
49623	"MB"	63	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	100	3
49624	"MB"	33	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	6
49625	"MB"	53	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	90	3
49626	"MB"	20	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
49629	"MB"	29	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	70	2
49630	"MB"	54	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
49631	"MB"	60	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	2
49633	"PC"	63	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
49634	"MB"	29	"Dona"	"Catalunya"	5	5	0	"Català"	"Català"	90	2
49635	"MB"	62	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	100	2
49636	"MB"	42	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	3
49637	"MB"	63	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	2
49638	"MB"	74	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	20	4
49639	"PC"	28	"Home"	"Catalunya"	7	7	0	"Català"	"Castellà"	90	2
49640	"MB"	41	"Home"	"Catalunya"	4	5	0	"Català"	"Català"	80	2
49643	"MB"	59	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
49645	"MB"	18	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	80	4
49647	"MB"	58	"Home"	"Comunitat valenciana"	8	7	0	"Català"	"Català"	100	3
49648	"MB"	57	"Dona"	"Catalunya"	5	5	0	"Català"	"Català"	100	2
49651	"MB"	37	"Home"	"Catalunya"	8	5	0	"Català"	"Català"	90	3
49653	"MB"	73	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	100	4
49654	"MB"	46	"Home"	"Catalunya"	5	5	0	"Català"	"Català"	80	2
49656	"MB"	34	"Home"	"Comunitat valenciana"	7	7	0	"Català"	"Català"	80	2
49658	"MB"	65	"Home"	"Catalunya"	4	7	0	"Català"	"Català"	90	2
49659	"MB"	47	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
49660	"MB"	45	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
49661	"MB"	59	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	3
49664	"PC"	33	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	80	3
49666	"MB"	45	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
49667	"MB"	70	"Dona"	"Catalunya"	4	4	0	"Català"	"Català"	100	2
49668	"MB"	39	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	100	4
49669	"MB"	56	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	5
49671	"MB"	34	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
49672	"MB"	27	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	90	4
49673	"MB"	41	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
49674	"MB"	50	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
49675	"MB"	41	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	50	2
49676	"MB"	30	"Dona"	"Catalunya"	8	5	1	"Castellà"	"Català"	50	5
49679	"MB"	45	"Dona"	"Catalunya"	4	5	0	"Català"	"Català"	90	3
49680	"MB"	50	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	60	1
49681	"MB"	31	"Dona"	"Catalunya"	7	7	0	"Castellà"	"Català"	70	1
49682	"MB"	25	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
49684	"MB"	67	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	100	2
49685	"MB"	55	"Dona"	"Catalunya"	3	6	0	"Català"	"Castellà"	90	1
49686	"MB"	70	"Dona"	"Catalunya"	4	4	0	"Català"	"Castellà"	80	3
49687	"MB"	66	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	4
49688	"MB"	52	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	4
49689	"MB"	70	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	100	2
49690	"MB"	26	"Dona"	"Catalunya"	8	7	0	"Eslovè"	"Català"	60	7
49691	"MB"	30	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	2
49692	"MB"	56	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	20	4
49693	"MB"	43	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	2
49694	"MB"	53	"Dona"	"Catalunya"	6	7	0	"Castellà"	"Català"	40	3
49695	"PC"	70	"Home"	"Catalunya"	7	4	0	"Català"	"Català"	100	4
49698	"MB"	64	"Home"	"Catalunya"	5	7	0	"Català"	"Català"	80	2
49700	"MB"	64	"Dona"	"Catalunya"	7	4	0	"Castellà"	"Català"	90	2
49701	"MB"	55	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	80	2
49702	"MB"	44	"Dona"	"Catalunya"	7	6	0	"Castellà"	"Català"	80	4
49704	"MB"	45	"Home"	"Catalunya"	7	7	1	"Català"	"Castellà"	70	3
49706	"MB"	60	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
49707	"MB"	61	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	7
49708	"MB"	29	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	100	4
49710	"MB"	65	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	80	4
49711	"MB"	46	"Dona"	"Catalunya"	3	4	0	"Català"	"Castellà"	80	2
49712	"MB"	39	"Home"	"Catalunya"	5	7	0	"Català"	"Català"	100	2
49713	"MB"	36	"Dona"	"Catalunya"	8	7	0	"Castellà"	"Català"	100	7
49717	"MB"	55	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	60	3
49718	"MB"	48	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
49722	"PC"	23	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	80	4
49723	"MB"	35	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
49725	"MB"	20	"Dona"	"Catalunya"	7	7	0	"Català"	"Castellà"	90	3
49727	"MB"	37	"Dona"	"Catalunya"	7	7	0	"Castellà"	"Català"	90	3
49728	"MB"	67	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	2
49729	"MB"	19	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
49730	"MB"	53	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
49733	"MB"	59	"Dona"	"Catalunya"	6	4	0	"Català"	"Català"	90	3
49737	"MB"	57	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	90	4
49738	"MB"	63	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	60	3
49739	"MB"	44	"Home"	"Catalunya"	3	7	0	"Català"	"Castellà"	80	2
49740	"MB"	52	"Dona"	"Catalunya"	4	5	0	"Català"	"Català"	100	2
49743	"PC"	40	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
49746	"MB"	52	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	70	4
49748	"MB"	19	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
49749	"MB"	47	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	60	3
49753	"MB"	70	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
49754	"MB"	62	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
49757	"MB"	67	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
49758	"MB"	62	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
49759	"MB"	53	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	80	3
49760	"MB"	45	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
49762	"MB"	53	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	80	3
49763	"MB"	67	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	80	4
49764	"MB"	68	"Dona"	"Catalunya"	2	4	1	"Català"	"Català"	90	2
49768	"MB"	34	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
49769	"MB"	46	"Dona"	"Resta d'Espanya"	7	7	3	"Castellà"	"Català"	70	4
49770	"MB"	41	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
49771	"MB"	56	"Dona"	"Catalunya"	8	5	0	"Català"	"Castellà"	70	4
49772	"MB"	65	"Dona"	"Catalunya"	7	7	0	"Català"	"Castellà"	90	3
49773	"MB"	70	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	40	2
49774	"MB"	23	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	3
49775	"MB"	53	"Home"	"Catalunya"	5	6	0	"Català"	"Català"	90	3
49778	"MB"	62	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
49779	"PC"	25	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	70	3
49780	"MB"	34	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	70	2
49781	"MB"	35	"Dona"	"Catalunya"	7	5	0	"Japonès"	"Català"	10	4
49782	"MB"	42	"Dona"	"Guatemala"	7	5	3	"Català"	"Castellà"	70	3
49784	"MB"	39	"Dona"	"Catalunya"	7	7	0	"Castellà"	"Català"	80	3
49785	"MB"	66	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
49786	"MB"	66	"Dona"	"Catalunya"	3	7	0	"Català"	"Castellà"	100	2
49788	"MB"	52	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	4
49789	"MB"	31	"Dona"	"Catalunya"	8	4	0	"Català"	"Català"	80	2
49791	"MB"	27	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	80	4
49795	"MB"	54	"Home"	"Catalunya"	4	7	0	"Català"	"Català"	90	4
49796	"MB"	42	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	100	3
49798	"MB"	38	"Dona"	"Balears"	8	7	0	"Català"	"Català"	60	3
49803	"MB"	46	"Dona"	"Catalunya"	7	5	1	"Català"	"Català"	100	3
49804	"MB"	64	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	90	2
49807	"MB"	56	"Dona"	"Catalunya"	6	4	0	"Català"	"Català"	90	3
49808	"MB"	41	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	70	3
49809	"MB"	35	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	60	3
49811	"MB"	42	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
49813	"MB"	26	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	2
49815	"MB"	43	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	4
49817	"MB"	60	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	60	3
49820	"MB"	65	"Home"	"Catalunya"	8	5	1	"Castellà"	"Català"	80	2
49821	"MB"	48	"Home"	"Catalunya"	7	4	0	"Català"	"Català"	70	3
49822	"MB"	24	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	3
49823	"MB"	62	"Home"	"Catalunya"	5	7	0	"Català"	"Català"	100	2
49824	"MB"	46	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
49826	"MB"	40	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	4
49827	"MB"	60	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	90	3
49829	"MB"	59	"Home"	"Catalunya"	4	4	0	"Català"	"Castellà"	80	2
49832	"MB"	18	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	50	2
49834	"MB"	44	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	90	2
49835	"MB"	51	"Home"	"Catalunya"	7	7	0	"Català"	"Gallec"	90	3
49836	"MB"	42	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	70	3
49837	"MB"	55	"Dona"	"Catalunya"	7	4	0	"Castellà"	"Català"	90	4
49841	"MB"	41	"Home"	"Catalunya"	8	7	0	"Castellà"	"Català"	50	4
49844	"MB"	36	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	70	3
49845	"MB"	49	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	2
49846	"MB"	63	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	80	3
49847	"MB"	38	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	70	3
49848	"MB"	63	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
49849	"MB"	69	"Dona"	"Catalunya"	6	7	0	"Castellà"	"Català"	90	3
49850	"MB"	59	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	80	1
49851	"MB"	56	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	100	4
49852	"MB"	58	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
49853	"MB"	51	"Dona"	"Catalunya"	6	4	1	"Castellà"	"Català"	40	4
49855	"MB"	28	"Home"	"Balears"	7	7	0	"Català"	"Castellà"	10	2
49861	"MB"	56	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	100	7
49865	"MB"	60	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	90	2
49866	"MB"	50	"Dona"	"Catalunya"	8	6	0	"Català"	"Català"	80	2
49867	"MB"	58	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	20	5
49868	"MB"	61	"Dona"	"Catalunya"	4	6	0	"Català"	"Català"	90	1
49869	"MB"	52	"Dona"	"Catalunya"	3	7	0	"Català"	"Català"	100	2
49871	"MB"	62	"Dona"	"Catalunya"	3	5	0	"Català"	"Català"	70	2
49872	"MB"	67	"Dona"	"Catalunya"	7	6	1	"Català"	"Català"	100	2
49873	"MB"	62	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	1
49876	"MB"	67	"Dona"	"Marroc"	7	7	0	"Castellà"	"Català"	100	3
49877	"MB"	54	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
49882	"MB"	60	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
49883	"MB"	35	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
