Cit2;Cit1;ID;age;gender;hand;resp;RTs;accuracy
Napoli;Rimini;lucrezia32;22;FALSE;DX ;a;1268;1
Napoli;Rimini;marta57;32;FALSE;DX;a;1615;1
Napoli;Rimini;LF1998;24;FALSE;DX;l;943;0
Napoli;Rimini;GiorgioLazzari;24;M;DX;a;1054,6;1
Napoli;Rimini;susanna2;21;FALSE;DX;a;723,9;1
Napoli;Rimini;martina3;21;FALSE;DX;a;1168,7;1
Napoli;Rimini;samuele47;24;M;DX;a;1097,9;1
Napoli;Rimini;Eleonora;28;FALSE;DX;a;1181;1
Napoli;Rimini;giulia28;25;FALSE;dx;a;938;1
Napoli;Rimini;laura9;26;FALSE;DX;a;817,3;1
Napoli;Rimini;SF2002;20;FALSE;SX;l;1110,9;0
Napoli;Rimini;CS;27;FALSE;DX;a;960,9;1
Napoli;Rimini;chiara38;20;FALSE;DX;a;1200,9;1
Napoli;Rimini;ilaria51;24;FALSE;DX;a;1067,8;1
Napoli;Rimini;eleonora13;20;FALSE;DX;a;1368,6;1
Napoli;Rimini;martina54;28;FALSE;SX;a;950,4;1
Napoli;Rimini;samuele42;21;M;SX;l;1315,1;0
Napoli;Rimini;CAL1999;23;FALSE;DX;a;1082,1;1
Napoli;Rimini;riccardo72;22;M;DX;a;1368,6;1
Napoli;Rimini;gaia60;20;FALSE;DX;a;990;1
Napoli;Rimini;denise33;21;FALSE;DX;a;551,2;1
Napoli;Rimini; irene1;24;FALSE;DX;a;1204;1
Napoli;Rimini;lucrezia26;21;FALSE;DX;a;882,2;1
Napoli;Rimini;sean27;27;M;DX;a;948;1
Napoli;Rimini;alessia69;26;FALSE;DX;a;1766,4;1
Napoli;Rimini;nicola19;23;M;DX;a;1461,5;1
Napoli;Rimini;andra12;23;FALSE;DX;a;1045,145;1
Napoli;Rimini;ilenia70;24;FALSE;DX;a;2087;1
Napoli;Rimini;Laura66;20;FALSE;DX;a;1164;1
Napoli;Rimini;serena;25;FALSE;DX;a;1237,9;1
Napoli;Rimini;andrea40;20;M;DX;a;1267,8;1
Napoli;Rimini;federica17;22;FALSE;DX;a;1050,4;1
Napoli;Rimini;iacopo50;21;M;DX;a;1995;1
Napoli;Rimini;giulia23;22;FALSE;DX;a;1541;1
Napoli;Rimini;SD1999;23;FALSE;DX;a;1188,6;1
Napoli;Rimini;SB2001;21;FALSE;DX;a;1050;1
Napoli;Rimini;Sonia;26;FALSE;DX;a;1763,3;1
Napoli;Rimini;elena56;22;FALSE;DX;a;824,5;1
Napoli;Roma;CS;27;FALSE;DX;a;2601,4;1
Napoli;Roma;federica17;22;FALSE;DX;a;1607,6;1
Napoli;Roma;nicola19;23;M;DX;a;1542,5;1
Napoli;Roma;martina49;22;FALSE;DX;a;1196,5;1
Napoli;Roma;eleonora13;20;FALSE;DX;a;1708,5;1
Napoli;Roma;arianna18;21;FALSE;DX;a;1010,2;1
Napoli;Roma;valentina48;21;FALSE;DX;a;929,1;1
Napoli;Roma;manfredi25;22;M;DX;a;1278,2;1
Napoli;Roma;samuele47;24;M;DX;l;1883,8;0
Napoli;Roma;alissa59;20;FALSE;DX;a;1963;1
Napoli;Roma;chiara38;20;FALSE;DX;a;1302;1
Napoli;Roma;  iliaria37;21;FALSE;SX;a;1690,7;1
Napoli;Roma;ilenia70;24;FALSE;DX;a;1893;1
Napoli;Roma;andra12;23;FALSE;DX;a;1495,96;1
Napoli;Roma;lucrezia32;22;FALSE;DX ;a;1805;1
Napoli;Roma;SF2002;20;FALSE;SX;a;1846,1;1
Napoli;Roma;lucrezia26;21;FALSE;DX;a;1389,8;1
Napoli;Roma;emanuela36;20;FALSE;DX;a;1166;1
Napoli;Roma;elena56;22;FALSE;DX;a;1017,8;1
Napoli;Roma;Laura66;20;FALSE;DX;a;980;1
Napoli;Roma;alessia69;26;FALSE;DX;a;1861,2;1
Napoli;Roma;elia6;20;M;DX;a;981,7;1
Napoli;Roma;martina3;21;FALSE;DX;a;1139,8;1
Napoli;Roma;Sonia;26;FALSE;DX;a;1807,4;1
Napoli;Roma;SD1999;23;FALSE;DX;a;1443,2;1
Napoli;Roma;andrea40;20;M;DX;a;2511,1;1
Napoli;Roma;giulia23;22;FALSE;DX;a;971;1
Napoli;Roma;sean27;27;M;DX;a;1239;1
Napoli;Roma;gaia4;19;FALSE;DX;a;1164,5;1
Napoli;Roma;sara71;21;FALSE;DX;a;1116;1
Napoli;Roma;giorgia55;22;FALSE;DX;a;1070,4;1
Napoli;Roma;lorenzo64;20;M;DX;a;1088;1
Napoli;Roma;LF1998;24;FALSE;DX;a;941;1
Napoli;Roma;gf2002;20;f;dx;a;1485,7;1
Napoli;Roma;elide10;24;FALSE;DX;a;1089;1
Napoli;Roma;CAL1999;23;FALSE;DX;a;2773;1
Napoli;Roma;edoardo52;23;M;DX;a;1497;1
Napoli;Roma;ilaria51;24;FALSE;DX;a;776,1;1
Napoli;Roma;gaia60;20;FALSE;DX;a;2910,6;1
Napoli;Roma;Eleonora;28;FALSE;DX;l;1860,1;0
Napoli;Roma;francesco68;27;M;SX;a;1095,1;1
Napoli;Roma;SB2001;21;FALSE;DX;a;897;1
Napoli;Roma;GiorgioLazzari;24;M;DX;a;1271,2;1
Napoli;Roma;alex35;28;M;DX;a;1554,8;1
Napoli;Roma; irene1;24;FALSE;DX;a;1983;1
Napoli;Roma;valentina45;21;FALSE;DX;a;1128,4;1
Napoli;Roma;vittoria67;23;FALSE;DX;a;1128,6;1
Napoli;Roma;denise33;21;FALSE;DX;a;2087,7;1
Napoli;Roma;cristina16;20;FALSE;DX;a;1247,4;1
Napoli;Roma;laura9;26;FALSE;DX;a;1448,9;1
Napoli;Roma;riccardo72;22;M;DX;a;2890,5;1
Napoli;Roma;iacopo50;21;M;DX;l;1989,2;0
Napoli;Roma;samuele42;21;M;SX;a;1797,2;1
Napoli;Roma;giulia28;25;FALSE;dx;a;1340;1
Napoli;Roma;serena;25;FALSE;DX;a;2056,1;1
Napoli;Roma;martina54;28;FALSE;SX;a;1103,6;1
Napoli;Roma;susanna2;21;FALSE;DX;a;1905,3;1
Napoli;Taranto;samuele47;24;M;DX;l;2524,4;1
Napoli;Taranto;martina49;22;FALSE;DX;l;1213,4;1
Napoli;Taranto;samuele42;21;M;SX;l;2941,5;1
Napoli;Taranto;riccardo72;22;M;DX;l;1370,7;1
Napoli;Taranto;lucrezia26;21;FALSE;DX;l;705,9;1
Napoli;Taranto;sara71;21;FALSE;DX;l;2855,4;1
Napoli;Taranto;martina54;28;FALSE;SX;l;1802,5;1
Napoli;Taranto;arianna18;21;FALSE;DX;a;781,3;0
Napoli;Taranto;giulia23;22;FALSE;DX;l;1443;1
Napoli;Taranto;CS;27;FALSE;DX;l;1895,4;1
Napoli;Taranto;andrea40;20;M;DX;a;2736,8;0
Napoli;Taranto;alex35;28;M;DX;l;2364,2;1
Napoli;Taranto;  iliaria37;21;FALSE;SX;l;1644,2;1
Napoli;Taranto;susanna2;21;FALSE;DX;a;1073,2;0
Napoli;Taranto;edoardo52;23;M;DX;l;1827;1
Napoli;Taranto;marta57;32;FALSE;DX;l;1416;1
Napoli;Taranto;laura9;26;FALSE;DX;a;901,4;0
Napoli;Taranto;alissa59;20;FALSE;DX;l;1552;1
Napoli;Taranto;ilaria51;24;FALSE;DX;l;1143,5;1
Napoli;Taranto;sean27;27;M;DX;l;1386;1
Napoli;Taranto;eleonora13;20;FALSE;DX;l;1336,8;1
Napoli;Taranto;martina3;21;FALSE;DX;l;1251,7;1
Napoli;Taranto;alessia69;26;FALSE;DX;l;2035;1
Napoli;Taranto;serena;25;FALSE;DX;a;1555,6;0
Napoli;Taranto;elia6;20;M;DX;l;2025;1
Napoli;Taranto;andra12;23;FALSE;DX;a;1017,3;0
Napoli;Taranto;nicola19;23;M;DX;l;1837,1;1
Napoli;Taranto;Laura66;20;FALSE;DX;l;1441;1
Napoli;Taranto;Eleonora;28;FALSE;DX;l;1661,4;1
Napoli;Taranto;chiara38;20;FALSE;DX;l;1798,8;1
Napoli;Taranto;GiorgioLazzari;24;M;DX;l;807,3;1
Napoli;Taranto;vittoria67;23;FALSE;DX;l;1468;1
Napoli;Taranto;federica17;22;FALSE;DX;l;1286,5;1
Napoli;Taranto;LF1998;24;FALSE;DX;a;1494;0
Napoli;Taranto;francesco68;27;M;SX;l;910;1
Napoli;Taranto;denise33;21;FALSE;DX;a;1032,6;0
Napoli;Taranto;elide10;24;FALSE;DX;l;1051,6;1
Napoli;Taranto;valentina48;21;FALSE;DX;l;1511,7;1
Napoli;Taranto;emanuela36;20;FALSE;DX;a;1313;0
Napoli;Taranto;gf2002;20;f;dx;l;1735;1
Napoli;Taranto;elena56;22;FALSE;DX;l;2143,2;1
Napoli;Taranto;iacopo50;21;M;DX;a;1358,3;0
Napoli;Taranto;SF2002;20;FALSE;SX;l;1648,3;1
Napoli;Taranto;cristina16;20;FALSE;DX;l;1806,8;1
Napoli;Taranto;Sonia;26;FALSE;DX;l;2097,2;1
Napoli;Taranto;SB2001;21;FALSE;DX;l;1662;1
Napoli;Taranto;valentina45;21;FALSE;DX;l;1769,5;1
Napoli;Taranto;ilenia70;24;FALSE;DX;l;2087;1
Napoli;Taranto;giorgia55;22;FALSE;DX;l;1162,1;1
Perugia;Bologna;manfredi25;22;M;DX;a;941,7;1
Perugia;Bologna;giulia28;25;FALSE;dx;a;852;1
Perugia;Bologna;alex35;28;M;DX;a;1111,3;1
Perugia;Bologna;Sonia;26;FALSE;DX;a;1895,5;1
Perugia;Bologna;nicola19;23;M;DX;a;2182;1
Perugia;Bologna;CAL1999;23;FALSE;DX;a;1711,9;1
Perugia;Bologna;SB2001;21;FALSE;DX;a;865;1
Perugia;Bologna;elena56;22;FALSE;DX;a;621,5;1
Perugia;Bologna;elide10;24;FALSE;DX;a;1434,5;1
Perugia;Bologna;samuele47;24;M;DX;a;1516,6;1
Perugia;Bologna;gaia4;19;FALSE;DX;a;1078;1
Perugia;Bologna;riccardo72;22;M;DX;a;868,2;1
Perugia;Bologna;eleonora13;20;FALSE;DX;a;1151,3;1
Perugia;Bologna;lucrezia32;22;FALSE;DX ;a;2119;1
Perugia;Bologna;samuele42;21;M;SX;a;1180,7;1
Perugia;Bologna;valentina45;21;FALSE;DX;a;1255,8;1
Perugia;Bologna;francesco68;27;M;SX;a;1342,4;1
Perugia;Bologna;susanna2;21;FALSE;DX;a;1393,2;1
Perugia;Bologna;alissa59;20;FALSE;DX;a;1353;1
Perugia;Bologna;iacopo50;21;M;DX;a;1130,1;1
Perugia;Bologna;giorgia55;22;FALSE;DX;a;563,1;1
Perugia;Bologna;martina49;22;FALSE;DX;l;1463,6;0
Perugia;Bologna;chiara38;20;FALSE;DX;a;1650;1
Perugia;Bologna;federica17;22;FALSE;DX;a;916,3;1
Perugia;Bologna;lucrezia26;21;FALSE;DX;a;945,1;1
Perugia;Bologna;CS;27;FALSE;DX;l;2141,4;0
Perugia;Bologna; irene1;24;FALSE;DX;l;1526;0
Perugia;Bologna;andrea40;20;M;DX;l;1293,5;0
Perugia;Bologna;sara71;21;FALSE;DX;a;2759,8;1
Perugia;Bologna;denise33;21;FALSE;DX;a;1050,9;1
Perugia;Bologna;marta57;32;FALSE;DX;l;2134;0
Perugia;Bologna;andra12;23;FALSE;DX;a;1044,32;1
Perugia;Bologna;Eleonora;28;FALSE;DX;a;1237,3;1
Perugia;Bologna;ilenia70;24;FALSE;DX;a;1614;1
Perugia;Bologna;martina3;21;FALSE;DX;a;868,2;1
Perugia;Bologna;vittoria67;23;FALSE;DX;a;974,4;1
Perugia;Bologna;arianna18;21;FALSE;DX;a;765,8;1
Perugia;Bologna;serena;25;FALSE;DX;a;1188,8;1
Perugia;Bologna;elia6;20;M;DX;a;1630,1;1
Perugia;Bologna;valentina48;21;FALSE;DX;a;995,6;1
Perugia;Bologna;emanuela36;20;FALSE;DX;a;1304;1
Perugia;Bologna;  iliaria37;21;FALSE;SX;a;1312,2;1
Perugia;Bologna;ilaria51;24;FALSE;DX;a;797,4;1
Perugia;Bologna;SF2002;20;FALSE;SX;a;1761;1
Perugia;Bologna;lorenzo64;20;M;DX;a;1845;1
Perugia;Bologna;LF1998;24;FALSE;DX;a;1391;1
Perugia;Bologna;gf2002;20;f;dx;a;1450,9;1
Perugia;Bologna;SD1999;23;FALSE;DX;a;1113,7;1
Perugia;Bologna;Laura66;20;FALSE;DX;a;1473;1
Perugia;Bologna;edoardo52;23;M;DX;a;2641;1
Perugia;Bologna;cristina16;20;FALSE;DX;a;1746;1
Perugia;Bologna;alessia69;26;FALSE;DX;a;2766,3;1
Perugia;Bologna;laura9;26;FALSE;DX;a;1117,4;1
Perugia;Bologna;martina54;28;FALSE;SX;a;1075,2;1
Perugia;Bolzano;lucrezia32;22;FALSE;DX ;a;1248;1
Perugia;Bolzano;SD1999;23;FALSE;DX;a;2526;1
Perugia;Bolzano;LF1998;24;FALSE;DX;a;891;1
Perugia;Bolzano;elena56;22;FALSE;DX;a;1604,2;1
Perugia;Bolzano;cristina16;20;FALSE;DX;a;2276,7;1
Perugia;Bolzano;  iliaria37;21;FALSE;SX;l;1374;0
Perugia;Bolzano;alissa59;20;FALSE;DX;a;2114;1
Perugia;Bolzano;andrea40;20;M;DX;l;1347,1;0
Perugia;Bolzano;denise33;21;FALSE;DX;a;687,8;1
Perugia;Bolzano;chiara38;20;FALSE;DX;a;1678,6;1
Perugia;Bolzano;manfredi25;22;M;DX;a;2290,9;1
Perugia;Bolzano;elide10;24;FALSE;DX;a;1434,8;1
Perugia;Bolzano;lucrezia26;21;FALSE;DX;a;1025,9;1
Perugia;Bolzano;susanna2;21;FALSE;DX;a;956,3;1
Perugia;Bolzano;CAL1999;23;FALSE;DX;a;1966,4;1
Perugia;Bolzano;elia6;20;M;DX;a;1048;1
Perugia;Bolzano;ilaria51;24;FALSE;DX;a;1163,9;1
Perugia;Bolzano;GiorgioLazzari;24;M;DX;a;2941,1;1
Perugia;Bolzano;vittoria67;23;FALSE;DX;a;1105,5;1
Perugia;Bolzano;ilenia70;24;FALSE;DX;a;2059;1
Perugia;Bolzano;edoardo52;23;M;DX;a;1559;1
Perugia;Bolzano;martina49;22;FALSE;DX;a;861,7;1
Perugia;Bolzano;samuele42;21;M;SX;a;2332,2;1
Perugia;Bolzano;nicola19;23;M;DX;a;1701,6;1
Perugia;Bolzano;giulia28;25;FALSE;dx;a;939;1
Perugia;Bolzano;alessia69;26;FALSE;DX;a;1884,6;1
Perugia;Bolzano;Laura66;20;FALSE;DX;l;1080;0
Perugia;Bolzano;gaia4;19;FALSE;DX;a;1304,6;1
Perugia;Bolzano;francesco68;27;M;SX;l;805,8;0
Perugia;Bolzano;SB2001;21;FALSE;DX;a;1016;1
Perugia;Bolzano;serena;25;FALSE;DX;a;1306,3;1
Perugia;Bolzano;federica17;22;FALSE;DX;a;966,6;1
Perugia;Bolzano;valentina45;21;FALSE;DX;l;2211,3;0
Perugia;Bolzano;arianna18;21;FALSE;DX;l;1552,6;0
Perugia;Bolzano;iacopo50;21;M;DX;a;1616,6;1
Perugia;Bolzano;CS;27;FALSE;DX;a;1034,8;1
Perugia;Bolzano;Sonia;26;FALSE;DX;a;2342;1
Perugia;Bolzano;gaia60;20;FALSE;DX;l;2344,2;0
Perugia;Bolzano;giorgia55;22;FALSE;DX;a;785;1
Perugia;Bolzano;samuele47;24;M;DX;a;2536;1
Perugia;Bolzano;alex35;28;M;DX;a;886,5;1
Perugia;Bolzano;eleonora13;20;FALSE;DX;a;1534,4;1
Perugia;Bolzano;giulia23;22;FALSE;DX;l;1918;0
Perugia;Bolzano; irene1;24;FALSE;DX;a;970;1
Perugia;Bolzano;riccardo72;22;M;DX;a;2157,6;1
Perugia;Bolzano;SF2002;20;FALSE;SX;a;2150;1
Perugia;Bolzano;sara71;21;FALSE;DX;a;2406,4;1
Perugia;Bolzano;laura9;26;FALSE;DX;a;766,4;1
Perugia;Bolzano;gf2002;20;f;dx;a;2250,8;1
Perugia;Bolzano;andra12;23;FALSE;DX;a;960,72;1
Perugia;Bolzano;martina54;28;FALSE;SX;a;993,7;1
Perugia;Bolzano;Eleonora;28;FALSE;DX;a;1475,6;1
Perugia;Bolzano;valentina48;21;FALSE;DX;a;780,9;1
Perugia;Bolzano;martina3;21;FALSE;DX;a;1185,4;1
Perugia;Foggia;eleonora13;20;FALSE;DX;l;1204,7;1
Perugia;Foggia;LF1998;24;FALSE;DX;l;1109;1
Perugia;Foggia;susanna2;21;FALSE;DX;l;1498;1
Perugia;Foggia;cristina16;20;FALSE;DX;l;1610,4;1
Perugia;Foggia;lucrezia32;22;FALSE;DX ;l;2692;1
Perugia;Foggia;vittoria67;23;FALSE;DX;l;934,3;1
Perugia;Foggia;ilenia70;24;FALSE;DX;l;1613;1
Perugia;Foggia;riccardo72;22;M;DX;l;2784,3;1
Perugia;Foggia;elia6;20;M;DX;l;1427;1
Perugia;Foggia;andrea40;20;M;DX;l;1746,1;1
Perugia;Foggia;giulia28;25;FALSE;dx;l;897;1
Perugia;Foggia;manfredi25;22;M;DX;l;1279;1
Perugia;Foggia;federica17;22;FALSE;DX;l;2976,8;1
Perugia;Foggia;GiorgioLazzari;24;M;DX;l;749,4;1
Perugia;Foggia;  iliaria37;21;FALSE;SX;a;2921,4;0
Perugia;Foggia;marta57;32;FALSE;DX;l;1896;1
Perugia;Foggia;chiara38;20;FALSE;DX;l;966,6;1
Perugia;Foggia;Eleonora;28;FALSE;DX;l;1653,5;1
Perugia;Foggia;martina49;22;FALSE;DX;l;929,8;1
Perugia;Foggia;elena56;22;FALSE;DX;l;1068,9;1
Perugia;Foggia;Sonia;26;FALSE;DX;l;1643;1
Perugia;Foggia;lorenzo64;20;M;DX;l;1170;1
Perugia;Foggia;edoardo52;23;M;DX;l;2458;1
Perugia;Foggia;serena;25;FALSE;DX;l;1837;1
Perugia;Foggia;francesco68;27;M;SX;l;946;1
Perugia;Foggia;CS;27;FALSE;DX;l;1469,8;1
Perugia;Foggia;iacopo50;21;M;DX;l;917,3;1
Perugia;Foggia;SD1999;23;FALSE;DX;l;2430,7;1
Perugia;Foggia;alessia69;26;FALSE;DX;l;1218,2;1
Perugia;Foggia;laura9;26;FALSE;DX;l;1382,8;1
Perugia;Foggia;samuele47;24;M;DX;a;1542;0
Perugia;Foggia;andra12;23;FALSE;DX;l;1527,535;1
Perugia;Foggia;giorgia55;22;FALSE;DX;l;962,2;1
Perugia;Foggia;martina54;28;FALSE;SX;l;1474,1;1
Perugia;Foggia;lucrezia26;21;FALSE;DX;l;938,3;1
Perugia;Foggia;giulia23;22;FALSE;DX;l;1104;1
Perugia;Foggia;sara71;21;FALSE;DX;l;1255,9;1
Perugia;Foggia;elide10;24;FALSE;DX;l;1052,3;1
Perugia;Foggia;SB2001;21;FALSE;DX;l;1213;1
Perugia;Foggia;CAL1999;23;FALSE;DX;l;2042,9;1
Perugia;Foggia;valentina48;21;FALSE;DX;l;1044;1
Perugia;Foggia;gaia4;19;FALSE;DX;l;2361,3;1
Perugia;Foggia;sean27;27;M;DX;l;2219;1
Perugia;Foggia;alex35;28;M;DX;l;2208,1;1
Perugia;Foggia;arianna18;21;FALSE;DX;l;717,1;1
Perugia;Foggia;nicola19;23;M;DX;l;2434;1
Perugia;Foggia;gf2002;20;f;dx;l;1417,6;1
Perugia;Foggia;Laura66;20;FALSE;DX;l;931;1
Perugia;Foggia;ilaria51;24;FALSE;DX;l;1245,9;1
Perugia;Foggia;valentina45;21;FALSE;DX;l;1386;1
Perugia;Foggia;denise33;21;FALSE;DX;l;936,5;1
Perugia;Foggia;emanuela36;20;FALSE;DX;l;2231;1
Perugia;Grosseto;gaia60;20;FALSE;DX;l;1499,9;0
Perugia;Grosseto;elena56;22;FALSE;DX;l;2559,5;0
Perugia;Grosseto;valentina45;21;FALSE;DX;a;866;1
Perugia;Grosseto;marta57;32;FALSE;DX;l;1845;0
Perugia;Grosseto;arianna18;21;FALSE;DX;a;671,3;1
Perugia;Grosseto;ilenia70;24;FALSE;DX;l;1888;0
Perugia;Grosseto;LF1998;24;FALSE;DX;a;875;1
Perugia;Grosseto;andra12;23;FALSE;DX;a;1848,175;1
Perugia;Grosseto;lucrezia32;22;FALSE;DX ;a;2274;1
Perugia;Grosseto;ilaria51;24;FALSE;DX;l;2094,9;0
Perugia;Grosseto;gaia4;19;FALSE;DX;l;2249,2;0
Perugia;Grosseto;SB2001;21;FALSE;DX;a;996;1
Perugia;Grosseto;serena;25;FALSE;DX;l;2388,7;0
Perugia;Grosseto;martina3;21;FALSE;DX;l;2229,3;0
Perugia;Grosseto;nicola19;23;M;DX;a;2428,8;1
Perugia;Grosseto;elide10;24;FALSE;DX;l;769,5;0
Perugia;Grosseto;francesco68;27;M;SX;a;731,5;1
Perugia;Grosseto;andrea40;20;M;DX;l;1179,2;0
Perugia;Grosseto;martina54;28;FALSE;SX;a;855,4;1
Perugia;Grosseto;samuele42;21;M;SX;a;2658,3;1
Perugia;Grosseto;samuele47;24;M;DX;a;2482,6;1
Perugia;Grosseto;GiorgioLazzari;24;M;DX;a;1500,8;1
Perugia;Grosseto;CAL1999;23;FALSE;DX;a;1830,2;1
Perugia;Grosseto; irene1;24;FALSE;DX;l;2876;0
Perugia;Grosseto;lucrezia26;21;FALSE;DX;l;2175,5;0
Perugia;Grosseto;cristina16;20;FALSE;DX;l;1586,9;0
Perugia;Grosseto;iacopo50;21;M;DX;a;1027,5;1
Perugia;Grosseto;giorgia55;22;FALSE;DX;a;764,6;1
Perugia;Grosseto;CS;27;FALSE;DX;l;1380;0
Perugia;Grosseto;Sonia;26;FALSE;DX;a;2850,9;1
Perugia;Grosseto;laura9;26;FALSE;DX;l;1735,1;0
Perugia;Grosseto;giulia28;25;FALSE;dx;a;1668;1
Perugia;Grosseto;SD1999;23;FALSE;DX;a;1604,1;1
Perugia;Grosseto;Laura66;20;FALSE;DX;l;1988;0
Perugia;Grosseto;edoardo52;23;M;DX;a;2062;1
Perugia;Grosseto;federica17;22;FALSE;DX;a;1517,4;1
Perugia;Grosseto;  iliaria37;21;FALSE;SX;l;2179,3;0
Perugia;Grosseto;valentina48;21;FALSE;DX;a;897,1;1
Perugia;Grosseto;gf2002;20;f;dx;a;2022,1;1
Perugia;Grosseto;Eleonora;28;FALSE;DX;a;1164,6;1
Perugia;Grosseto;alex35;28;M;DX;l;2038,8;0
Perugia;Grosseto;eleonora13;20;FALSE;DX;a;1317,2;1
Perugia;Grosseto;vittoria67;23;FALSE;DX;a;1744,8;1
Perugia;Grosseto;manfredi25;22;M;DX;l;1406,6;0
Perugia;Grosseto;martina49;22;FALSE;DX;a;1563,2;1
Perugia;Grosseto;alessia69;26;FALSE;DX;l;1931;0
Perugia;Grosseto;SF2002;20;FALSE;SX;a;1131,7;1
Perugia;Grosseto;sean27;27;M;DX;a;744;1
Perugia;Grosseto;elia6;20;M;DX;a;1253,7;1
Perugia;Grosseto;sara71;21;FALSE;DX;a;1093;1
Perugia;Grosseto;chiara38;20;FALSE;DX;a;2671,7;1
Perugia;Grosseto;alissa59;20;FALSE;DX;a;1565;1
Perugia;Grosseto;denise33;21;FALSE;DX;l;833,3;0
Perugia;Grosseto;susanna2;21;FALSE;DX;a;1059,9;1
Perugia;Latina;elide10;24;FALSE;DX;a;969,6;0
Perugia;Latina;Laura66;20;FALSE;DX;l;1063;1
Perugia;Latina;denise33;21;FALSE;DX;l;1069,5;1
Perugia;Latina;elena56;22;FALSE;DX;l;912,4;1
Perugia;Latina;ilenia70;24;FALSE;DX;l;1824;1
Perugia;Latina;gf2002;20;f;dx;l;1300,5;1
Perugia;Latina;ilaria51;24;FALSE;DX;a;642,2;0
Perugia;Latina;valentina48;21;FALSE;DX;l;1559,1;1
Perugia;Latina;Sonia;26;FALSE;DX;l;1841,9;1
Perugia;Latina;edoardo52;23;M;DX;a;2466;0
Perugia;Latina;giorgia55;22;FALSE;DX;a;681,3;0
Perugia;Latina;martina54;28;FALSE;SX;a;2284,3;0
Perugia;Latina;vittoria67;23;FALSE;DX;l;1128,6;1
Perugia;Latina;arianna18;21;FALSE;DX;l;879,1;1
Perugia;Latina;sean27;27;M;DX;l;1075;1
Perugia;Latina;alessia69;26;FALSE;DX;l;1127,6;1
Perugia;Latina;eleonora13;20;FALSE;DX;l;1057,9;1
Perugia;Latina;GiorgioLazzari;24;M;DX;l;1222,3;1
Perugia;Latina;LF1998;24;FALSE;DX;l;842;1
Perugia;Latina;SB2001;21;FALSE;DX;a;1147;0
Perugia;Latina;CS;27;FALSE;DX;l;1000;1
Perugia;Latina;andrea40;20;M;DX;l;1602,1;1
Perugia;Latina;giulia23;22;FALSE;DX;l;912;1
Perugia;Latina;federica17;22;FALSE;DX;a;2441,9;0
Perugia;Latina;emanuela36;20;FALSE;DX;a;2011;0
Perugia;Latina;gaia60;20;FALSE;DX;l;1379,5;1
Perugia;Latina;valentina45;21;FALSE;DX;l;921,1;1
Perugia;Latina;susanna2;21;FALSE;DX;a;906;0
Perugia;Latina; irene1;24;FALSE;DX;l;1443;1
Perugia;Latina;CAL1999;23;FALSE;DX;l;1460,2;1
Perugia;Latina;martina3;21;FALSE;DX;l;1617,8;1
Perugia;Latina;elia6;20;M;DX;l;1567,6;1
Perugia;Latina;marta57;32;FALSE;DX;l;1430;1
Perugia;Latina;andra12;23;FALSE;DX;l;1169,78;1
Perugia;Latina;samuele47;24;M;DX;a;1966,8;0
Perugia;Latina;manfredi25;22;M;DX;l;2287,8;1
Perugia;Latina;gaia4;19;FALSE;DX;l;1348;1
Perugia;Latina;sara71;21;FALSE;DX;l;1247,5;1
Perugia;Latina;lucrezia26;21;FALSE;DX;l;1312,7;1
Perugia;Latina;lorenzo64;20;M;DX;a;2867;0
Perugia;Latina;francesco68;27;M;SX;l;1108,7;1
Perugia;Latina;giulia28;25;FALSE;dx;l;1038;1
Perugia;Latina;lucrezia32;22;FALSE;DX ;a;2858;0
Perugia;Latina;SD1999;23;FALSE;DX;l;2805;1
Perugia;Latina;martina49;22;FALSE;DX;l;1078,8;1
Perugia;Latina;iacopo50;21;M;DX;l;1767,1;1
Perugia;Latina;Eleonora;28;FALSE;DX;a;2731,1;0
Perugia;Latina;laura9;26;FALSE;DX;l;1035,6;1
Perugia;Livorno;CAL1999;23;FALSE;DX;a;1402,2;1
Perugia;Livorno;emanuela36;20;FALSE;DX;a;911;1
Perugia;Livorno;giorgia55;22;FALSE;DX;a;796,3;1
Perugia;Livorno;lucrezia26;21;FALSE;DX;a;607,3;1
Perugia;Livorno;martina49;22;FALSE;DX;a;1512;1
Perugia;Livorno;samuele42;21;M;SX;a;1709,1;1
Perugia;Livorno;sara71;21;FALSE;DX;a;1296,9;1
Perugia;Livorno;francesco68;27;M;SX;a;974,2;1
Perugia;Livorno;laura9;26;FALSE;DX;a;745;1
Perugia;Livorno;Laura66;20;FALSE;DX;l;1213;0
Perugia;Livorno;federica17;22;FALSE;DX;a;1267;1
Perugia;Livorno;vittoria67;23;FALSE;DX;a;1311,9;1
Perugia;Livorno;susanna2;21;FALSE;DX;a;1061,2;1
Perugia;Livorno;SB2001;21;FALSE;DX;a;1097;1
Perugia;Livorno; irene1;24;FALSE;DX;l;991;0
Perugia;Livorno;GiorgioLazzari;24;M;DX;l;1703,2;0
Perugia;Livorno;eleonora13;20;FALSE;DX;a;1803,9;1
Perugia;Livorno;manfredi25;22;M;DX;l;1642,5;0
Perugia;Livorno;arianna18;21;FALSE;DX;a;617,1;1
Perugia;Livorno;CS;27;FALSE;DX;l;1254,2;0
Perugia;Livorno;elide10;24;FALSE;DX;l;1191,2;0
Perugia;Livorno;samuele47;24;M;DX;a;1883,9;1
Perugia;Livorno;giulia23;22;FALSE;DX;l;1604;0
