"Trial.order","Subject","Subject.number","Trial.name","correct","response","RT","leksikalnost","FWD_BCW","LF_HF","CONC_ABS","izvorna_rec","trial.number","rec","task"
161,"s1.dat",1,"t38",1,"1",1352,"rec","backw","LF","abst","afera",38,"AREFA","ALD"
161,"s1.dat",1,"t38",1,"1",1352,"rec","backw","LF","abst","dogma",38,"AMGOD","VLD"
162,"s1.dat",1,"t172",1,"3",1452,"pseudorec","backw","LF","conc",NA,172,"MASEF","ALD"
162,"s1.dat",1,"t172",1,"3",1452,"pseudorec","backw","LF","conc",NA,172,"LIMIR","VLD"
163,"s1.dat",1,"t53",1,"1",1231,"rec","backw","LF","conc","šnicla",53,"ALCINŠ","ALD"
163,"s1.dat",1,"t53",1,"1",1231,"rec","backw","LF","conc","salama",53,"AMALAS","VLD"
164,"s1.dat",1,"t213",1,"3",1051,"pseudorec","forw","LF","abst",NA,213,"DOSLUZ","ALD"
164,"s1.dat",1,"t213",1,"3",1051,"pseudorec","forw","LF","abst",NA,213,"ODVOC","VLD"
165,"s1.dat",1,"t66",1,"1",761,"rec","forw","HF","abst","period",66,"PERIOD","ALD"
165,"s1.dat",1,"t66",1,"1",761,"rec","forw","HF","abst","otpor",66,"OTPOR","VLD"
166,"s1.dat",1,"t232",1,"3",1112,"pseudorec","forw","LF","conc",NA,232,"TOALEB","ALD"
166,"s1.dat",1,"t232",1,"3",1112,"pseudorec","forw","LF","conc",NA,232,"FAZOR","VLD"
167,"s1.dat",1,"t164",0,"None",NA,"pseudorec","backw","LF","abst",NA,164,"SULTAK","ALD"
167,"s1.dat",1,"t164",0,"None",NA,"pseudorec","backw","LF","abst",NA,164,"BILTEG","VLD"
169,"s1.dat",1,"t219",1,"3",1022,"pseudorec","forw","LF","abst",NA,219,"POKOB","ALD"
169,"s1.dat",1,"t219",1,"3",1022,"pseudorec","forw","LF","abst",NA,219,"REDAF","VLD"
170,"s1.dat",1,"t191",0,"None",NA,"pseudorec","forw","HF","abst",NA,191,"BAMBUK","ALD"
170,"s1.dat",1,"t191",0,"None",NA,"pseudorec","forw","HF","abst",NA,191,"VERMUJ","VLD"
172,"s1.dat",1,"t70",1,"1",661,"rec","forw","HF","abst","briga",70,"BRIGA","ALD"
172,"s1.dat",1,"t70",1,"1",661,"rec","forw","HF","abst","napor",70,"NAPOR","VLD"
173,"s1.dat",1,"t160",1,"3",1152,"pseudorec","backw","LF","abst",NA,160,"ŠAFRAK","ALD"
173,"s1.dat",1,"t160",1,"3",1152,"pseudorec","backw","LF","abst",NA,160,"GEOLOT","VLD"
174,"s1.dat",1,"t46",0,"None",NA,"rec","backw","LF","conc","maslac",46,"CALSAM","ALD"
174,"s1.dat",1,"t46",0,"None",NA,"rec","backw","LF","conc","cvekla",46,"ALKEVC","VLD"
176,"s1.dat",1,"t25",1,"1",1192,"rec","backw","HF","conc","jabuka",25,"AKUBAJ","ALD"
176,"s1.dat",1,"t25",1,"1",1192,"rec","backw","HF","conc","lanac",25,"CANAL","VLD"
177,"s1.dat",1,"t9",0,"None",NA,"rec","backw","HF","abst","mašta",9,"ATŠAM","ALD"
177,"s1.dat",1,"t9",0,"None",NA,"rec","backw","HF","abst","razlog",9,"GOLZAR","VLD"
179,"s1.dat",1,"t90",1,"1",591,"rec","forw","HF","conc","grana",90,"GRANA","ALD"
179,"s1.dat",1,"t90",1,"1",591,"rec","forw","HF","conc","ptica",90,"PTICA","VLD"
180,"s1.dat",1,"t32",1,"1",1252,"rec","backw","LF","abst","gadost",32,"TSODAG","ALD"
180,"s1.dat",1,"t32",1,"1",1252,"rec","backw","LF","abst","dosluh",32,"HULSOD","VLD"
181,"s1.dat",1,"t119",1,"1",711,"rec","forw","LF","conc","flauta",119,"FLAUTA","ALD"
181,"s1.dat",1,"t119",1,"1",711,"rec","forw","LF","conc","kecelja",119,"KECELJA","VLD"
182,"s1.dat",1,"t97",1,"1",771,"rec","forw","LF","abst","bruka",97,"BRUKA","ALD"
182,"s1.dat",1,"t97",1,"1",771,"rec","forw","LF","abst","manjak",97,"MANJAK","VLD"
183,"s1.dat",1,"t137",1,"3",1212,"pseudorec","backw","HF","conc",NA,137,"POLEZ","ALD"
183,"s1.dat",1,"t137",1,"3",1212,"pseudorec","backw","HF","conc",NA,137,"STICAP","VLD"
184,"s1.dat",1,"t184",0,"None",NA,"pseudorec","forw","HF","abst",NA,184,"BUBNJAC","ALD"
184,"s1.dat",1,"t184",0,"None",NA,"pseudorec","forw","HF","abst",NA,184,"JEDNJAZ","VLD"
186,"s1.dat",1,"t221",1,"3",1162,"pseudorec","forw","LF","abst",NA,221,"KVARŠ","ALD"
186,"s1.dat",1,"t221",1,"3",1162,"pseudorec","forw","LF","abst",NA,221,"CELEP","VLD"
187,"s1.dat",1,"t81",1,"1",661,"rec","forw","HF","conc","strela",81,"STRELA","ALD"
187,"s1.dat",1,"t81",1,"1",661,"rec","forw","HF","conc","kamion",81,"KAMION","VLD"
188,"s1.dat",1,"t101",1,"1",510,"rec","forw","LF","abst","domet",101,"DOMET","ALD"
188,"s1.dat",1,"t101",1,"1",510,"rec","forw","LF","abst","ispad",101,"ISPAD","VLD"
189,"s1.dat",1,"t22",0,"None",NA,"rec","backw","HF","conc","čamac",22,"CAMAČ","ALD"
189,"s1.dat",1,"t22",0,"None",NA,"rec","backw","HF","conc","hrast",22,"TSARH","VLD"
191,"s1.dat",1,"t84",1,"1",601,"rec","forw","HF","conc","sveća",84,"SVEĆA","ALD"
191,"s1.dat",1,"t84",1,"1",601,"rec","forw","HF","conc","školjka",84,"ŠKOLJKA","VLD"
192,"s1.dat",1,"t104",1,"1",601,"rec","forw","LF","abst","divota",104,"DIVOTA","ALD"
192,"s1.dat",1,"t104",1,"1",601,"rec","forw","LF","abst","efekat",104,"EFEKAT","VLD"
193,"s1.dat",1,"t202",1,"3",1282,"pseudorec","forw","HF","conc",NA,202,"ŠTANK","ALD"
193,"s1.dat",1,"t202",1,"3",1282,"pseudorec","forw","HF","conc",NA,202,"PANTEK","VLD"
194,"s1.dat",1,"t24",0,"None",NA,"rec","backw","HF","conc","breza",24,"AZERB","ALD"
194,"s1.dat",1,"t24",0,"None",NA,"rec","backw","HF","conc","leptir",24,"RITPEL","VLD"
196,"s1.dat",1,"t107",1,"1",631,"rec","forw","LF","conc","sarma",107,"SARMA","ALD"
196,"s1.dat",1,"t107",1,"1",631,"rec","forw","LF","conc","čioda",107,"ČIODA","VLD"
197,"s1.dat",1,"t55",1,"1",1302,"rec","backw","LF","conc","zumbul",55,"LUBMUZ","ALD"
197,"s1.dat",1,"t55",1,"1",1302,"rec","backw","LF","conc","kaktus",55,"SUTKAK","VLD"
198,"s1.dat",1,"t3",1,"1",1122,"rec","backw","HF","abst","kriza",3,"AZIRK","ALD"
198,"s1.dat",1,"t3",1,"1",1122,"rec","backw","HF","abst","uticaj",3,"JACITU","VLD"
199,"s1.dat",1,"t151",0,"None",NA,"pseudorec","backw","LF","abst",NA,151,"PRIZIT","ALD"
199,"s1.dat",1,"t151",0,"None",NA,"pseudorec","backw","LF","abst",NA,151,"PASAM","VLD"
201,"s1.dat",1,"t152",0,"None",NA,"pseudorec","backw","LF","abst",NA,152,"KAJMAR","ALD"
201,"s1.dat",1,"t152",0,"None",NA,"pseudorec","backw","LF","abst",NA,152,"VEŠTAP","VLD"
203,"s1.dat",1,"t230",0,"None",NA,"pseudorec","forw","LF","conc",NA,230,"CINIB","ALD"
203,"s1.dat",1,"t230",0,"None",NA,"pseudorec","forw","LF","conc",NA,230,"KONZUP","VLD"
205,"s1.dat",1,"t18",1,"1",1182,"rec","backw","HF","conc","brašno",18,"ONŠARB","ALD"
205,"s1.dat",1,"t18",1,"1",1182,"rec","backw","HF","conc","sanduk",18,"KUDNAS","VLD"
206,"s1.dat",1,"t140",1,"3",1352,"pseudorec","backw","HF","conc",NA,140,"LUKSUR","ALD"
206,"s1.dat",1,"t140",1,"3",1352,"pseudorec","backw","HF","conc",NA,140,"UZGOT","VLD"
207,"s1.dat",1,"t238",1,"3",1472,"pseudorec","forw","LF","conc",NA,238,"RASAL","ALD"
207,"s1.dat",1,"t238",1,"3",1472,"pseudorec","forw","LF","conc",NA,238,"JASTOM","VLD"
208,"s1.dat",1,"t153",0,"None",NA,"pseudorec","backw","LF","abst",NA,153,"PERŠUĐ","ALD"
208,"s1.dat",1,"t153",0,"None",NA,"pseudorec","backw","LF","abst",NA,153,"LOSIOR","VLD"
210,"s1.dat",1,"t147",1,"3",1031,"pseudorec","backw","HF","conc",NA,147,"PATAR","ALD"
210,"s1.dat",1,"t147",1,"3",1031,"pseudorec","backw","HF","conc",NA,147,"VELUT","VLD"
211,"s1.dat",1,"t217",1,"3",971,"pseudorec","forw","LF","abst",NA,217,"SERUP","ALD"
211,"s1.dat",1,"t217",1,"3",971,"pseudorec","forw","LF","abst",NA,217,"REZAG","VLD"
212,"s1.dat",1,"t162",1,"3",1362,"pseudorec","backw","LF","abst",NA,162,"BAROZ","ALD"
212,"s1.dat",1,"t162",1,"3",1362,"pseudorec","backw","LF","abst",NA,162,"NAKOČ","VLD"
213,"s1.dat",1,"t233",1,"3",1101,"pseudorec","forw","LF","conc",NA,233,"DRZNIL","ALD"
213,"s1.dat",1,"t233",1,"3",1101,"pseudorec","forw","LF","conc",NA,233,"NAMAG","VLD"
214,"s1.dat",1,"t128",1,"3",1352,"pseudorec","backw","HF","abst",NA,128,"TAJGUP","ALD"
214,"s1.dat",1,"t128",1,"3",1352,"pseudorec","backw","HF","abst",NA,128,"MASLAB","VLD"
215,"s1.dat",1,"t231",1,"3",1422,"pseudorec","forw","LF","conc",NA,231,"MLEKAF","ALD"
215,"s1.dat",1,"t231",1,"3",1422,"pseudorec","forw","LF","conc",NA,231,"KENGUN","VLD"
216,"s1.dat",1,"t109",1,"1",841,"rec","forw","LF","conc","kiosk",109,"KIOSK","ALD"
216,"s1.dat",1,"t109",1,"1",841,"rec","forw","LF","conc","lavor",109,"LAVOR","VLD"
217,"s1.dat",1,"t130",1,"3",851,"pseudorec","backw","HF","abst",NA,130,"REPTIK","ALD"
217,"s1.dat",1,"t130",1,"3",851,"pseudorec","backw","HF","abst",NA,130,"POVEJ","VLD"
218,"s1.dat",1,"t215",1,"3",1162,"pseudorec","forw","LF","abst",NA,215,"OPOZIN","ALD"
218,"s1.dat",1,"t215",1,"3",1162,"pseudorec","forw","LF","abst",NA,215,"PO~EF","ALD"
219,"s1.dat",1,"t200",1,"3",1302,"pseudorec","forw","HF","conc",NA,200,"PROSAR","ALD"
219,"s1.dat",1,"t200",1,"3",1302,"pseudorec","forw","HF","conc",NA,200,"KOSMOR","VLD"
220,"s1.dat",1,"t50",1,"1",762,"rec","backw","LF","conc","ananas",50,"SANANA","ALD"
220,"s1.dat",1,"t50",1,"1",762,"rec","backw","LF","conc","kajmak",50,"KAMJAK","VLD"
221,"s1.dat",1,"t180",1,"3",901,"pseudorec","backw","LF","conc",NA,180,"RAZVOC","ALD"
221,"s1.dat",1,"t180",1,"3",901,"pseudorec","backw","LF","conc",NA,180,"FILTEB","VLD"
222,"s1.dat",1,"t36",0,"None",NA,"rec","backw","LF","abst","idila",36,"ALIDI","ALD"
222,"s1.dat",1,"t36",0,"None",NA,"rec","backw","LF","abst","impuls",36,"SLUPMI","VLD"
224,"s1.dat",1,"t85",1,"1",621,"rec","forw","HF","conc","koleno",85,"KOLENO","ALD"
224,"s1.dat",1,"t85",1,"1",621,"rec","forw","HF","conc","pepeo",85,"PEPEO","VLD"
225,"s1.dat",1,"t126",1,"3",1402,"pseudorec","backw","HF","abst",NA,126,"KANAZ","ALD"
225,"s1.dat",1,"t126",1,"3",1402,"pseudorec","backw","HF","abst",NA,126,"FELJTOZ","VLD"
226,"s1.dat",1,"t171",1,"3",952,"pseudorec","backw","LF","conc",NA,171,"OTKLOR","ALD"
226,"s1.dat",1,"t171",1,"3",952,"pseudorec","backw","LF","conc",NA,171,"FOKUJ","VLD"
227,"s1.dat",1,"t47",0,"None",NA,"rec","backw","LF","conc","spanać",47,"ĆANAPS","ALD"
227,"s1.dat",1,"t47",0,"None",NA,"rec","backw","LF","conc","pereca",47,"ACEREP","VLD"
229,"s1.dat",1,"t234",1,"3",1212,"pseudorec","forw","LF","conc",NA,234,"MURAB","ALD"
229,"s1.dat",1,"t234",1,"3",1212,"pseudorec","forw","LF","conc",NA,234,"MA~OT","ALD"
230,"s1.dat",1,"t17",1,"1",1212,"rec","backw","HF","conc","čekić",17,"ĆIKEČ","ALD"
230,"s1.dat",1,"t17",1,"1",1212,"rec","backw","HF","conc","smokva",17,"AVKOMS","VLD"
231,"s1.dat",1,"t112",1,"1",511,"rec","forw","LF","conc","zvečka",112,"ZVEČKA","ALD"
231,"s1.dat",1,"t112",1,"1",511,"rec","forw","LF","conc","torta",112,"TORTA","VLD"
232,"s1.dat",1,"t198",1,"3",1382,"pseudorec","forw","HF","conc",NA,198,"GNJURAB","ALD"
232,"s1.dat",1,"t198",1,"3",1382,"pseudorec","forw","HF","conc",NA,198,"NITKOZ","VLD"
233,"s1.dat",1,"t41",0,"3",NA,"rec","backw","LF","abst","status",41,"SUTATS","ALD"
233,"s1.dat",1,"t41",0,"3",NA,"rec","backw","LF","abst","tegoba",41,"ABOGET","VLD"
234,"s1.dat",1,"t185",1,"3",1412,"pseudorec","forw","HF","abst",NA,185,"FARMET","ALD"
234,"s1.dat",1,"t185",1,"3",1412,"pseudorec","forw","HF","abst",NA,185,"RABIĐ","ALD"
235,"s1.dat",1,"t212",0,"None",NA,"pseudorec","forw","LF","abst",NA,212,"TIRKIB","ALD"
235,"s1.dat",1,"t212",0,"None",NA,"pseudorec","forw","LF","abst",NA,212,"KRETEP","VLD"
237,"s1.dat",1,"t174",1,"3",1252,"pseudorec","backw","LF","conc",NA,174,"VOKAB","ALD"
237,"s1.dat",1,"t174",1,"3",1252,"pseudorec","backw","LF","conc",NA,174,"ZIDIB","VLD"
238,"s1.dat",1,"t161",1,"3",1392,"pseudorec","backw","LF","abst",NA,161,"VASKRM","ALD"
238,"s1.dat",1,"t161",1,"3",1392,"pseudorec","backw","LF","abst",NA,161,"SVIRAZ","VLD"
239,"s1.dat",1,"t80",1,"1",781,"rec","forw","HF","conc","topola",80,"TOPOLA","ALD"
239,"s1.dat",1,"t80",1,"1",781,"rec","forw","HF","conc","grožĐ‘e",80,"GROŽĐE","ALD"
240,"s1.dat",1,"t2",0,"3",NA,"rec","backw","HF","abst","dosada",2,"ADASOD","ALD"
240,"s1.dat",1,"t2",0,"3",NA,"rec","backw","HF","abst","pojam",2,"MAJOP","VLD"
241,"s1.dat",1,"t156",1,"3",1111,"pseudorec","backw","LF","abst",NA,156,"MINUR","ALD"
241,"s1.dat",1,"t156",1,"3",1111,"pseudorec","backw","LF","abst",NA,156,"PUDINC","VLD"
242,"s1.dat",1,"t193",0,"1",NA,"pseudorec","forw","HF","abst",NA,193,"JARAT","ALD"
242,"s1.dat",1,"t193",0,"1",NA,"pseudorec","forw","HF","abst",NA,193,"PROLOZ","VLD"
243,"s1.dat",1,"t210",0,"None",NA,"pseudorec","forw","HF","conc",NA,210,"GORAZ","ALD"
243,"s1.dat",1,"t210",0,"None",NA,"pseudorec","forw","HF","conc",NA,210,"SATEP","VLD"
245,"s1.dat",1,"t42",0,"3",NA,"rec","backw","LF","abst","ruglo",42,"OLGUR","ALD"
245,"s1.dat",1,"t42",0,"3",NA,"rec","backw","LF","abst","zamor",42,"ROMAZ","VLD"
246,"s1.dat",1,"t139",1,"3",1452,"pseudorec","backw","HF","conc",NA,139,"ZEJTIZ","ALD"
246,"s1.dat",1,"t139",1,"3",1452,"pseudorec","backw","HF","conc",NA,139,"HIBRIF","VLD"
247,"s1.dat",1,"t100",1,"1",621,"rec","forw","LF","abst","trpnja",100,"TRPNJA","ALD"
247,"s1.dat",1,"t100",1,"1",621,"rec","forw","LF","abst","raspon",100,"RASPON","VLD"
248,"s1.dat",1,"t34",0,"None",NA,"rec","backw","LF","abst","rizik",34,"KIZIR","ALD"
248,"s1.dat",1,"t34",0,"None",NA,"rec","backw","LF","abst","upliv",34,"VILPU","VLD"
250,"s1.dat",1,"t206",0,"None",NA,"pseudorec","forw","HF","conc",NA,206,"GLUPAR","ALD"
250,"s1.dat",1,"t206",0,"None",NA,"pseudorec","forw","HF","conc",NA,206,"ARHID","VLD"
252,"s1.dat",1,"t56",1,"1",1032,"rec","backw","LF","conc","sirće",56,"EĆRIS","ALD"
252,"s1.dat",1,"t56",1,"1",1032,"rec","backw","LF","conc","kobra",56,"ARBOK","VLD"
253,"s1.dat",1,"t220",0,"None",NA,"pseudorec","forw","LF","abst",NA,220,"PERAĐ","ALD"
253,"s1.dat",1,"t220",0,"None",NA,"pseudorec","forw","LF","abst",NA,220,"BUMBAG","VLD"
255,"s1.dat",1,"t7",0,"3",NA,"rec","backw","HF","abst","proces",7,"SECORP","ALD"
255,"s1.dat",1,"t7",0,"3",NA,"rec","backw","HF","abst","korist",7,"TSIROK","VLD"
256,"s1.dat",1,"t23",1,"1",1082,"rec","backw","HF","conc","odelo",23,"OLEDO","ALD"
256,"s1.dat",1,"t23",1,"1",1082,"rec","backw","HF","conc","blato",23,"OTALB","VLD"
257,"s1.dat",1,"t142",1,"3",1092,"pseudorec","backw","HF","conc",NA,142,"ZUBID","ALD"
257,"s1.dat",1,"t142",1,"3",1092,"pseudorec","backw","HF","conc",NA,142,"KEDAP","VLD"
258,"s1.dat",1,"t143",1,"3",971,"pseudorec","backw","HF","conc",NA,143,"BRLOF","ALD"
258,"s1.dat",1,"t143",1,"3",971,"pseudorec","backw","HF","conc",NA,143,"BATAZ","VLD"
259,"s1.dat",1,"t204",0,"None",NA,"pseudorec","forw","HF","conc",NA,204,"LENJIZ","ALD"
259,"s1.dat",1,"t204",0,"None",NA,"pseudorec","forw","HF","conc",NA,204,"BILIOD","VLD"
261,"s1.dat",1,"t115",1,"1",601,"rec","forw","LF","conc","božur",115,"BOŽUR","ALD"
261,"s1.dat",1,"t115",1,"1",601,"rec","forw","LF","conc","prase",115,"PRASE","VLD"
262,"s1.dat",1,"t235",1,"3",691,"pseudorec","forw","LF","conc",NA,235,"EGZIČ","ALD"
262,"s1.dat",1,"t235",1,"3",691,"pseudorec","forw","LF","conc",NA,235,"MAHET","VLD"
263,"s1.dat",1,"t75",1,"1",561,"rec","forw","HF","abst","radost",75,"RADOST","ALD"
263,"s1.dat",1,"t75",1,"1",561,"rec","forw","HF","abst","ljubav",75,"LJUBAV","VLD"
264,"s1.dat",1,"t39",1,"1",1141,"rec","backw","LF","abst","trema",39,"AMERT","ALD"
264,"s1.dat",1,"t39",1,"1",1141,"rec","backw","LF","abst","pouka",39,"AKUOP","VLD"
265,"s1.dat",1,"t45",1,"1",931,"rec","backw","LF","abst","pakost",45,"TSOKAP","ALD"
265,"s1.dat",1,"t45",1,"1",931,"rec","backw","LF","abst","ishod",45,"DOHSI","VLD"
266,"s1.dat",1,"t49",1,"1",1212,"rec","backw","LF","conc","jarac",49,"CARAJ","ALD"
266,"s1.dat",1,"t49",1,"1",1212,"rec","backw","LF","conc","pegla",49,"ALGEP","VLD"
267,"s1.dat",1,"t227",0,"None",NA,"pseudorec","forw","LF","conc",NA,227,"CIMEČ","ALD"
267,"s1.dat",1,"t227",0,"None",NA,"pseudorec","forw","LF","conc",NA,227,"VITALJ","VLD"
269,"s1.dat",1,"t125",0,"1",NA,"pseudorec","backw","HF","abst",NA,125,"PANCIT","ALD"
269,"s1.dat",1,"t125",0,"1",NA,"pseudorec","backw","HF","abst",NA,125,"AKSIOK","VLD"
270,"s1.dat",1,"t192",0,"None",NA,"pseudorec","forw","HF","abst",NA,192,"OMLEZ","ALD"
270,"s1.dat",1,"t192",0,"None",NA,"pseudorec","forw","HF","abst",NA,192,"IRVAB","VLD"
272,"s1.dat",1,"t95",1,"1",621,"rec","forw","LF","abst","apsurd",95,"APSURD","ALD"
272,"s1.dat",1,"t95",1,"1",621,"rec","forw","LF","abst","opseg",95,"OPSEG","VLD"
273,"s1.dat",1,"t93",1,"1",822,"rec","forw","LF","abst","skepsa",93,"SKEPSA","ALD"
273,"s1.dat",1,"t93",1,"1",822,"rec","forw","LF","abst","barok",93,"BAROK","VLD"
274,"s1.dat",1,"t60",1,"1",1422,"rec","backw","LF","conc","parket",60,"TEKRAP","ALD"
274,"s1.dat",1,"t60",1,"1",1422,"rec","backw","LF","conc","lopata",60,"ATAPOL","VLD"
275,"s1.dat",1,"t132",1,"3",932,"pseudorec","backw","HF","abst",NA,132,"NAZER","ALD"
275,"s1.dat",1,"t132",1,"3",932,"pseudorec","backw","HF","abst",NA,132,"AVANČ","VLD"
276,"s1.dat",1,"t35",0,"3",NA,"rec","backw","LF","abst","poenta",35,"ATNEOP","ALD"
276,"s1.dat",1,"t35",0,"3",NA,"rec","backw","LF","abst","raskid",35,"DIKSAR","VLD"
277,"s1.dat",1,"t150",1,"3",981,"pseudorec","backw","HF","conc",NA,150,"REKEB","ALD"
277,"s1.dat",1,"t150",1,"3",981,"pseudorec","backw","HF","conc",NA,150,"FLUIŠ","VLD"
278,"s1.dat",1,"t118",1,"1",611,"rec","forw","LF","conc","rerna",118,"RERNA","ALD"
278,"s1.dat",1,"t118",1,"1",611,"rec","forw","LF","conc","kačket",118,"KAČKET","VLD"
279,"s1.dat",1,"t76",1,"1",551,"rec","forw","HF","conc","tepih",76,"TEPIH","ALD"
279,"s1.dat",1,"t76",1,"1",551,"rec","forw","HF","conc","sapun",76,"SAPUN","VLD"
280,"s1.dat",1,"t21",1,"1",1252,"rec","backw","HF","conc","kapija",21,"AJIPAK","ALD"
280,"s1.dat",1,"t21",1,"1",1252,"rec","backw","HF","conc","galeb",21,"BELAG","VLD"
281,"s1.dat",1,"t87",1,"1",641,"rec","forw","HF","conc","pesak",87,"PESAK","ALD"
281,"s1.dat",1,"t87",1,"1",641,"rec","forw","HF","conc","staklo",87,"STAKLO","VLD"
282,"s1.dat",1,"t120",1,"1",521,"rec","forw","LF","conc","krljušt",120,"KRLJUŠT","ALD"
282,"s1.dat",1,"t120",1,"1",521,"rec","forw","LF","conc","olovka",120,"OLOVKA","VLD"
283,"s1.dat",1,"t123",0,"None",NA,"pseudorec","backw","HF","abst",NA,123,"TIGAŠ","ALD"
283,"s1.dat",1,"t123",0,"None",NA,"pseudorec","backw","HF","abst",NA,123,"NEUKUD","VLD"
285,"s1.dat",1,"t149",1,"3",1102,"pseudorec","backw","HF","conc",NA,149,"KINIB","ALD"
285,"s1.dat",1,"t149",1,"3",1102,"pseudorec","backw","HF","conc",NA,149,"VISAR","VLD"
286,"s1.dat",1,"t155",1,"3",1452,"pseudorec","backw","LF","abst",NA,155,"MIKROZ","ALD"
286,"s1.dat",1,"t155",1,"3",1452,"pseudorec","backw","LF","abst",NA,155,"KAUBOT","VLD"
287,"s1.dat",1,"t44",0,"None",NA,"rec","backw","LF","abst","zaplet",44,"TELPAZ","ALD"
287,"s1.dat",1,"t44",0,"None",NA,"rec","backw","LF","abst","sujeta",44,"ATEJUS","VLD"
289,"s1.dat",1,"t177",1,"3",1092,"pseudorec","backw","LF","conc",NA,177,"JERED","ALD"
289,"s1.dat",1,"t177",1,"3",1092,"pseudorec","backw","LF","conc",NA,177,"MELED","VLD"
290,"s1.dat",1,"t16",1,"1",1092,"rec","backw","HF","conc","jagoda",16,"ADOGAJ","ALD"
290,"s1.dat",1,"t16",1,"1",1092,"rec","backw","HF","conc","kutija",16,"AJITUK","VLD"
291,"s1.dat",1,"t106",1,"1",561,"rec","forw","LF","conc","jogurt",106,"JOGURT","ALD"
291,"s1.dat",1,"t106",1,"1",561,"rec","forw","LF","conc","kengur",106,"KENGUR","VLD"
292,"s1.dat",1,"t92",1,"1",591,"rec","forw","LF","abst","epitet",92,"EPITET","ALD"
292,"s1.dat",1,"t92",1,"1",591,"rec","forw","LF","abst","intima",92,"INTIMA","VLD"
293,"s1.dat",1,"t5",0,"3",NA,"rec","backw","HF","abst","promet",5,"TEMORP","ALD"
293,"s1.dat",1,"t5",0,"3",NA,"rec","backw","HF","abst","žalost",5,"TSOLAŽ","VLD"
294,"s1.dat",1,"t114",1,"1",621,"rec","forw","LF","conc","biber",114,"BIBER","ALD"
294,"s1.dat",1,"t114",1,"1",621,"rec","forw","LF","conc","liker",114,"LIKER","VLD"
295,"s1.dat",1,"t98",1,"1",541,"rec","forw","LF","abst","slanje",98,"SLANJE","ALD"
295,"s1.dat",1,"t98",1,"1",541,"rec","forw","LF","abst","užitak",98,"UŽITAK","VLD"
296,"s1.dat",1,"t26",0,"3",NA,"rec","backw","HF","conc","zmija",26,"AJIMZ","ALD"
296,"s1.dat",1,"t26",0,"3",NA,"rec","backw","HF","conc","jablan",26,"NALBAJ","VLD"
297,"s1.dat",1,"t239",0,"None",NA,"pseudorec","forw","LF","conc",NA,239,"BIFTEM","ALD"
297,"s1.dat",1,"t239",0,"None",NA,"pseudorec","forw","LF","conc",NA,239,"RUNDOG","VLD"
299,"s1.dat",1,"t186",1,"3",1342,"pseudorec","forw","HF","abst",NA,186,"ZNALAB","ALD"
299,"s1.dat",1,"t186",1,"3",1342,"pseudorec","forw","HF","abst",NA,186,"MODUĐ","ALD"
300,"s1.dat",1,"t52",1,"1",1102,"rec","backw","LF","conc","šunka",52,"AKNUŠ","ALD"
300,"s1.dat",1,"t52",1,"1",1102,"rec","backw","LF","conc","fazan",52,"NAZAF","VLD"
301,"s1.dat",1,"t187",0,"None",NA,"pseudorec","forw","HF","abst",NA,187,"RASKIŠ","ALD"
301,"s1.dat",1,"t187",0,"None",NA,"pseudorec","forw","HF","abst",NA,187,"VEŠTAB","VLD"
1,"s2.dat",2,"t46",0,"3",NA,"rec","backw","LF","conc","maslac",46,"CALSAM","ALD"
1,"s2.dat",2,"t46",0,"3",NA,"rec","backw","LF","conc","cvekla",46,"ALKEVC","VLD"
2,"s2.dat",2,"t73",1,"1",511,"rec","forw","HF","abst","zakon",73,"ZAKON","ALD"
2,"s2.dat",2,"t73",1,"1",511,"rec","forw","HF","abst","istina",73,"ISTINA","VLD"
3,"s2.dat",2,"t144",1,"3",1142,"pseudorec","backw","HF","conc",NA,144,"MASIT","ALD"
3,"s2.dat",2,"t144",1,"3",1142,"pseudorec","backw","HF","conc",NA,144,"SLANIB","VLD"
4,"s2.dat",2,"t173",0,"1",NA,"pseudorec","backw","LF","conc",NA,173,"IMPORK","ALD"
4,"s2.dat",2,"t173",0,"1",NA,"pseudorec","backw","LF","conc",NA,173,"LENJOČ","VLD"
5,"s2.dat",2,"t152",0,"None",NA,"pseudorec","backw","LF","abst",NA,152,"KAJMAR","ALD"
5,"s2.dat",2,"t152",0,"None",NA,"pseudorec","backw","LF","abst",NA,152,"VEŠTAP","VLD"
7,"s2.dat",2,"t60",0,"None",NA,"rec","backw","LF","conc","parket",60,"TEKRAP","ALD"
7,"s2.dat",2,"t60",0,"None",NA,"rec","backw","LF","conc","lopata",60,"ATAPOL","VLD"
9,"s2.dat",2,"t196",0,"None",NA,"pseudorec","forw","HF","conc",NA,196,"SVRAL","ALD"
9,"s2.dat",2,"t196",0,"None",NA,"pseudorec","forw","HF","conc",NA,196,"BIZOK","VLD"
11,"s2.dat",2,"t208",1,"3",1282,"pseudorec","forw","HF","conc",NA,208,"GREJAP","ALD"
11,"s2.dat",2,"t208",1,"3",1282,"pseudorec","forw","HF","conc",NA,208,"TIKEN","VLD"
12,"s2.dat",2,"t21",0,"3",NA,"rec","backw","HF","conc","kapija",21,"AJIPAK","ALD"
12,"s2.dat",2,"t21",0,"3",NA,"rec","backw","HF","conc","galeb",21,"BELAG","VLD"
13,"s2.dat",2,"t84",1,"1",721,"rec","forw","HF","conc","sveća",84,"SVEĆA","ALD"
