environment	participant	block	order	trial	spelling	lexicality	response	accuracy	previous.accuracy	rt	zscore	rt.raw	previous.rt	microsec.error	unix.seconds	unix.microseconds	trial.day	trial.session	order.in.block	order.in.subblock
GC2	9	50	25130	4862	broeg	N	N	1	1	643	0.450883870488593	643	514	10	1238401037	609000	430	430	130	30
GC2	9	50	24767	2284	bijliek	N	N	1	1	NA	3.50949637807458	1079	518	11	1238400398	187000	67	67	267	67
GC2	9	50	25132	8868	dukken	N	W	0	1	NA	NA	449	495	10	1238401040	640000	432	432	132	32
GC2	9	50	24891	12294	kenst	N	N	1	1	534	-0.313769256407904	534	568	153	1238400605	125000	191	191	391	91
GC2	9	50	25134	15186	semel	N	N	1	1	632	0.373717041168763	632	868	169	1238401044	203000	434	434	134	34
GC2	9	50	24771	25356	didden	N	N	1	1	478	-0.706618569308856	478	731	11	1238400404	547000	71	71	271	71
GC2	9	50	25136	15494	arsels	N	N	1	1	503	-0.531239411763788	503	501	11	1238401047	281000	436	436	136	36
GC2	9	50	24773	4544	daarvacht	N	N	1	1	545	-0.236602427088074	545	512	167	1238400407	687000	73	73	273	73
GC2	9	50	25098	18370	rimdee	N	N	1	1	520	-0.411981584633142	520	436	11	1238400971	765000	398	398	98	98
GC2	9	50	24775	640	baagt	N	N	1	1	454	-0.874982560552121	454	449	11	1238400410	656000	75	75	275	75
GC2	9	50	24776	26702	kuigend	N	N	1	1	553	-0.180481096673652	553	454	11	1238400412	234000	76	76	276	76
GC2	9	50	24778	18578	wampen	N	N	1	1	506	-0.51019391285838	506	521	10	1238400415	328000	78	78	278	78
GC2	9	50	25102	13666	hukje	N	N	1	1	498	-0.566315243272802	498	646	146	1238400993	250000	402	402	102	2
GC2	9	50	24779	7638	ninpeng	N	N	1	1	540	-0.271678258597087	540	506	10	1238400416	906000	79	79	279	79
GC2	9	50	24780	25864	snoeheid	N	N	1	1	523	-0.390936085727734	523	540	11	1238400418	468000	80	80	280	80
GC2	9	50	24781	8082	graap	N	N	1	1	476	-0.720648901912461	476	523	11	1238400420	0	81	81	281	81
GC2	9	50	25146	18016	refern	N	N	1	0	605	0.184307551020089	605	508	10	1238401064	593000	446	446	146	46
GC2	9	50	25147	21948	klaker	N	N	1	1	570	-0.0612232695430057	570	605	11	1238401066	203000	447	447	147	47
GC2	9	50	25148	7624	nollend	N	N	1	1	506	-0.51019391285838	506	570	154	1238401067	734000	448	448	148	48
GC2	9	50	24907	23572	grofij	N	N	1	1	508	-0.496163580254774	508	457	11	1238400636	562000	207	207	407	7
GC2	9	50	25150	3762	dastpring	N	N	1	0	588	0.0650497238894433	588	539	151	1238401070	953000	450	450	150	50
GC2	9	50	25030	8388	hooden	N	N	1	1	567	-0.0822687684484139	567	551	167	1238400863	578000	330	330	30	30
GC2	9	50	25152	2670	slandstaf	N	N	1	1	NA	2.58349442623662	947	697	10	1238401074	656000	452	452	152	52
GC2	9	50	25032	15234	nieuwjoegd	N	N	1	1	554	-0.173465930371849	554	470	155	1238400866	672000	332	332	32	32
GC2	9	50	25154	18764	buim	N	N	1	1	583	0.0299738923804297	583	467	11	1238401077	781000	454	454	154	54
GC2	9	50	25155	20470	twaakten	N	N	1	1	533	-0.320784422709706	533	583	140	1238401079	343000	455	455	155	55
GC2	9	50	25156	19888	serror	N	N	1	1	502	-0.538254578065591	502	533	168	1238401080	875000	456	456	156	56
GC2	9	50	24793	27460	telme	N	N	1	1	506	-0.51019391285838	506	621	156	1238400440	625000	93	93	293	93
GC2	9	50	24794	4532	koomsels	N	N	1	1	507	-0.503178746556577	507	506	11	1238400442	187000	94	94	294	94
GC2	9	50	24795	20426	smaag	N	W	0	1	NA	NA	444	507	10	1238400443	672000	95	95	295	95
GC2	9	50	24918	5504	ergweel	N	N	1	0	566	-0.0892839347502166	566	485	10	1238400653	359000	218	218	418	18
GC2	9	50	25161	3348	wran	N	N	1	1	490	-0.622436573687223	490	770	166	1238401089	875000	461	461	161	61
GC2	9	50	24798	10534	kiet	N	W	0	1	NA	NA	1216	445	11	1238400449	78000	98	98	298	98
GC2	9	50	25163	17612	guk	N	N	1	1	532	-0.327799589011509	532	731	158	1238401093	218000	463	463	163	63
GC2	9	50	25164	9742	ous	N	N	1	1	532	-0.327799589011509	532	532	11	1238401094	781000	464	464	164	64
GC2	9	50	24801	4746	greken	N	N	1	1	487	-0.643482072592631	487	547	148	1238400460	437000	101	101	301	1
GC2	9	50	25166	25108	mossers	N	N	1	0	718	0.977021343123797	718	1876	10	1238401099	453000	466	466	166	66
GC2	9	50	24803	26956	woegt	N	N	1	1	668	0.626263028033661	668	490	154	1238400463	656000	103	103	303	3
GC2	9	50	24804	22852	zimpels	N	N	1	1	471	-0.755724733421475	471	668	146	1238400465	172000	104	104	304	4
GC2	9	50	24805	10190	jark	N	N	1	1	442	-0.959164556173754	442	471	162	1238400466	640000	105	105	305	5
GC2	9	50	24806	15536	omheem	N	N	1	1	606	0.191322717321892	606	442	148	1238400468	281000	106	106	306	6
GC2	9	50	25171	3478	cendars	N	N	1	1	684	0.738505688862504	684	624	10	1238401107	390000	471	471	171	71
GC2	9	50	24808	16002	ooters	N	N	1	1	479	-0.699603403007053	479	460	11	1238400471	312000	108	108	308	8
GC2	9	50	25173	174	aghu	N	N	1	1	507	-0.503178746556577	507	806	11	1238401110	781000	473	473	173	73
GC2	9	50	24810	24242	verm	N	N	1	1	464	-0.804830897534094	464	561	10	1238400474	406000	110	110	310	10
GC2	9	50	25175	17042	poetvas	N	N	1	0	547	-0.222572094484468	547	781	11	1238401114	187000	475	475	175	75
GC2	9	50	25055	5736	fatts	N	N	1	1	636	0.401777706375974	636	524	156	1238400904	218000	355	355	55	55
GC2	9	50	25177	23336	tat	N	N	1	0	546	-0.229587260786271	546	579	11	1238401117	375000	477	477	177	77
GC2	9	50	24814	4058	keinen	N	N	1	1	534	-0.313769256407904	534	833	11	1238400481	62000	114	114	314	14
GC2	9	50	25179	1722	befluit	N	N	1	1	690	0.78059668667332	690	514	11	1238401120	656000	479	479	179	79
GC2	9	50	25180	27632	zukken	N	N	1	1	636	0.401777706375974	636	690	11	1238401122	343000	480	480	180	80
GC2	9	50	25181	7658	gitiel	N	N	1	1	505	-0.517209079160183	505	636	237	1238401123	875000	481	481	181	81
GC2	9	50	25142	6844	gekand	N	W	0	1	NA	NA	1082	604	11	1238401058	47000	442	442	142	42
GC2	9	50	25062	2746	cherons	N	N	1	1	484	-0.66452757149804	484	482	11	1238400914	937000	362	362	62	62
GC2	9	50	25184	14512	dessies	N	N	1	1	620	0.289535045547130	620	640	10	1238401128	656000	484	484	184	84
GC2	9	50	24821	8834	leubels	N	N	1	1	NA	2.60453992514203	950	700	179	1238400493	328000	121	121	321	21
GC2	9	50	25186	3430	cul	N	N	1	1	494	-0.594375908480012	494	393	11	1238401131	640000	486	486	186	86
GC2	9	50	25187	24440	verhuit	N	N	1	1	528	-0.35586025421872	528	494	148	1238401133	203000	487	487	187	87
GC2	9	50	25188	17762	kadir	N	N	1	1	449	-0.910058392061135	449	528	151	1238401134	687000	488	488	188	88
GC2	9	50	25068	18	aaf	N	N	1	1	454	-0.874982560552121	454	650	177	1238400924	343000	368	368	68	68
GC2	9	50	25190	1854	bilts	N	N	1	1	584	0.0369890586822324	584	469	11	1238401137	812000	490	490	190	90
GC2	9	50	25070	13942	zaven	N	N	1	1	604	0.177292384718287	604	490	10	1238400927	515000	370	370	70	70
GC2	9	50	25192	7198	gopels	N	N	1	1	472	-0.748709567119672	472	502	10	1238401140	843000	492	492	192	92
GC2	9	50	25193	24554	verveed	N	N	1	1	476	-0.720648901912461	476	472	154	1238401142	343000	493	493	193	93
GC2	9	50	25194	13134	lijdsten	N	N	1	1	575	-0.0261474380339921	575	476	152	1238401143	968000	494	494	194	94
GC2	9	50	25195	12482	loomde	N	W	0	1	NA	NA	509	575	168	1238401145	515000	495	495	195	95
GC2	9	50	24832	8196	spientjes	N	N	1	1	476	-0.720648901912461	476	523	10	1238400510	5e+05	132	132	332	32
GC2	9	50	25076	6390	gakes	N	N	1	1	475	-0.727664068214264	475	555	145	1238400936	875000	376	376	76	76
GC2	9	50	25198	4326	mogtor	N	N	1	1	514	-0.454072582443958	514	547	11	1238401150	125000	498	498	198	98
GC2	9	50	25199	16192	pum	N	N	1	1	500	-0.552284910669196	500	514	188	1238401151	656000	499	499	199	99
GC2	9	50	25200	8202	kraapje	N	N	1	1	534	-0.313769256407904	534	500	161	1238401153	218000	500	500	200	100
GC2	9	50	24701	12255	kuiper	W	N	0	NA	NA	NA	703	NA	149	1238400289	343000	1	1	201	1
GC2	9	50	24702	21469	stampten	W	W	1	0	601	0.202180991109842	601	703	157	1238400290	984000	2	2	202	2
GC2	9	50	24945	25307	vlooien	W	W	1	1	428	-0.915969206631285	428	490	150	1238400697	343000	245	245	445	45
GC2	9	50	24825	24805	verval	W	W	1	1	450	-0.773776695935882	450	479	10	1238400499	656000	125	125	325	25
GC2	9	50	25189	9897	inzet	W	W	1	1	469	-0.650974073062579	469	449	155	1238401136	187000	489	489	189	89
GC2	9	50	24827	5485	epos	W	N	0	1	NA	NA	431	694	10	1238400502	843000	127	127	327	27
GC2	9	50	24828	11613	konten	W	W	1	0	529	-0.263176316620570	529	431	11	1238400504	78000	128	128	328	28
GC2	9	50	24950	27087	wraakzucht	W	W	1	1	471	-0.638047481181179	471	535	11	1238400705	15000	250	250	450	50
GC2	9	50	24749	9753	ijskast	W	W	1	1	477	-0.599267705536978	477	507	155	1238400366	640000	49	49	249	49
GC2	9	50	25114	17849	ransels	W	N	0	1	NA	NA	769	446	11	1238401012	5e+05	414	414	114	14
GC2	9	50	25075	15375	nota	W	W	1	1	555	-0.0951306221623655	555	489	146	1238400935	375000	375	375	75	75
GC2	9	50	24833	4467	doña's	W	N	0	1	NA	NA	510	476	10	1238400512	47000	133	133	333	33
GC2	9	50	24713	22375	strotten	W	W	1	1	620	0.324983613983145	620	723	162	1238400309	125000	13	13	213	13
GC2	9	50	24714	8993	herkend	W	W	1	1	632	0.402543165271547	632	620	10	1238400310	781000	14	14	214	14
GC2	9	50	24836	24677	verschoot	W	W	1	1	880	2.00544055856519	880	494	11	1238400517	109000	136	136	336	36
GC2	9	50	25080	21841	stijltje	W	N	0	1	NA	NA	1106	529	150	1238400943	656000	380	380	80	80
GC2	9	50	25121	14489	misdrijf	W	W	1	1	444	-0.812556471580083	444	506	11	1238401023	781000	421	421	121	21
GC2	9	50	24718	10215	kaap	W	W	1	1	497	-0.470001786722975	497	596	10	1238400317	156000	18	18	218	18
GC2	9	50	25083	16637	pikant	W	W	1	1	557	-0.0822040302809652	557	474	149	1238400948	375000	383	383	83	83
GC2	9	50	24720	7773	gnomen	W	N	0	1	NA	NA	550	483	11	1238400320	250000	20	20	220	20
GC2	9	50	24842	27489	zesje	W	W	1	1	727	1.01655627963806	727	535	10	1238400527	62000	142	142	342	42
GC2	9	50	24722	21353	staakte	W	W	1	1	644	0.480102716559949	644	549	10	1238400323	531000	22	22	222	22
GC2	9	50	24723	19505	schoolbord	W	W	1	1	529	-0.263176316620570	529	644	11	1238400325	93000	23	23	223	23
GC2	9	50	24966	18885	saai	W	W	1	1	516	-0.347199163849672	516	499	11	1238400730	422000	266	266	466	66
GC2	9	50	24725	19495	schonken	W	W	1	1	573	0.0212087047702374	573	641	151	1238400328	390000	25	25	225	25
GC2	9	50	25089	19071	schade	W	W	1	1	510	-0.385978939493873	510	525	11	1238400957	797000	389	389	89	89
GC2	9	50	24727	3851	de	W	N	0	1	NA	NA	424	635	11	1238400331	531000	27	27	227	27
GC2	9	50	24728	20597	snelle	W	W	1	0	477	-0.599267705536978	477	424	11	1238400333	47000	28	28	228	28
GC2	9	50	24729	6379	gallen	W	W	1	1	815	1.58532632241968	815	477	225	1238400334	906000	29	29	229	29
GC2	9	50	24730	23543	trio	W	W	1	1	468	-0.657437369003279	468	815	155	1238400336	406000	30	30	230	30
GC2	9	50	24852	24865	verwerft	W	W	1	1	525	-0.289029500383370	525	1026	11	1238400544	484000	152	152	352	52
GC2	9	50	25096	23727	tuinslang	W	W	1	1	532	-0.243786428798469	532	464	147	1238400968	750000	396	396	96	96
GC2	9	50	25097	2421	boot	W	W	1	1	436	-0.864262839105684	436	532	161	1238400970	218000	397	397	97	97
GC2	9	50	24734	5165	dwaling	W	W	1	1	502	-0.437685307019474	502	617	10	1238400342	703000	34	34	234	34
GC2	9	50	25099	27981	zwaard	W	W	1	1	634	0.415469757152947	634	520	160	1238400973	437000	399	399	99	99
GC2	9	50	24736	19731	schud	W	N	0	1	NA	NA	553	521	145	1238400345	843000	36	36	236	36
GC2	9	50	24858	24463	verhaal	W	W	1	1	395	-1.12925797267439	395	438	11	1238400553	5e+05	158	158	358	58
GC2	9	50	24738	21133	spoetnik	W	W	1	1	716	0.94546002429036	716	889	11	1238400349	5e+05	38	38	238	38
GC2	9	50	24739	19761	schuit	W	W	1	1	565	-0.0304976627553639	565	716	10	1238400351	109000	39	39	239	39
GC2	9	50	24740	26717	wier	W	W	1	1	500	-0.450611898900874	500	565	11	1238400352	640000	40	40	240	40
GC2	9	50	25104	16941	plooide	W	W	1	1	453	-0.754386808113782	453	515	11	1238400996	281000	404	404	104	4
GC2	9	50	24742	25277	vloeken	W	W	1	1	438	-0.851336247224284	438	550	11	1238400355	703000	42	42	242	42
GC2	9	50	24864	28089	zwempak	W	W	1	1	493	-0.495854970485775	493	575	10	1238400562	640000	164	164	364	64
GC2	9	50	24744	2115	blonden	W	W	1	1	556	-0.0886673262216653	556	491	11	1238400358	812000	44	44	244	44
GC2	9	50	24745	189	achtte	W	W	1	1	540	-0.192080061272868	540	556	148	1238400360	406000	45	45	245	45
GC2	9	50	25110	1647	bewaakt	W	W	1	1	490	-0.515244858307876	490	454	10	1238401006	78000	410	410	110	10
GC2	9	50	24747	12869	leggen	W	W	1	1	440	-0.838409655342884	440	636	184	1238400363	562000	47	47	247	47
GC2	9	50	24748	20265	slijmen	W	W	1	1	507	-0.405368827315973	507	440	11	1238400365	125000	48	48	248	48
GC2	9	50	24789	7895	goten	W	W	1	1	741	1.10704242280786	741	916	10	1238400434	265000	89	89	289	89
GC2	9	50	24911	21411	stads	W	N	0	1	NA	NA	598	517	170	1238400642	734000	211	211	411	11
GC2	9	50	24751	9575	huifkar	W	W	1	1	478	-0.592804409596278	478	559	11	1238400369	750000	51	51	251	51
GC2	9	50	24873	27609	zijwand	W	W	1	1	586	0.105231551999339	586	420	153	1238400576	640000	173	173	373	73
GC2	9	50	24874	24571	verloofd	W	W	1	1	472	-0.631584185240479	472	586	146	1238400578	156000	174	174	374	74
GC2	9	50	24754	24289	venten	W	W	1	1	469	-0.650974073062579	469	532	146	1238400374	328000	54	54	254	54
GC2	9	50	24755	26317	weekeind	W	W	1	1	NA	6.29060576724939	1543	469	11	1238400376	906000	55	55	255	55
GC2	9	50	24877	24633	verraad	W	W	1	1	450	-0.773776695935882	450	462	11	1238400582	625000	177	177	377	77
GC2	9	50	24797	24041	vader	W	W	1	1	445	-0.806093175639383	445	624	151	1238400446	812000	97	97	297	97
GC2	9	50	24879	13787	maatschap	W	W	1	1	506	-0.411832123256673	506	454	11	1238400585	656000	179	179	379	79
GC2	9	50	24880	943	bazel	W	N	0	1	NA	NA	987	506	10	1238400587	687000	180	180	380	80
GC2	9	50	25124	23819	tweemaal	W	W	1	1	484	-0.554024633952077	484	498	11	1238401028	359000	424	424	124	24
GC2	9	50	24761	6749	geintjes	W	W	1	1	489	-0.521708154248576	489	669	10	1238400387	297000	61	61	261	61
GC2	9	50	25126	11327	knietje	W	W	1	1	537	-0.211469949094968	537	471	11	1238401031	422000	426	426	126	26
GC2	9	50	24763	6283	fuik	W	W	1	1	949	2.45140797847350	949	699	11	1238400391	15000	63	63	263	63
GC2	9	50	24764	21225	spreekt	W	W	1	1	757	1.21045515785907	757	949	11	1238400392	812000	64	64	264	64
GC2	9	50	25129	135	aardse	W	W	1	0	514	-0.360125755731072	514	506	11	1238401035	937000	429	429	129	29
GC2	9	50	25170	21893	stippen	W	W	1	1	624	0.350836797745945	624	493	150	1238401105	656000	470	470	170	70
GC2	9	50	25131	12901	leien	W	W	1	1	495	-0.482928378604375	495	643	151	1238401039	156000	431	431	131	31
GC2	9	50	25172	20689	snuitje	W	W	1	1	806	1.52715665895337	806	684	162	1238401109	218000	472	472	172	72
GC2	9	50	24769	22811	tekent	W	W	1	1	449	-0.780239991876582	449	545	152	1238400401	265000	69	69	269	69
GC2	9	50	24770	18589	rondgang	W	W	1	1	731	1.04240946340086	731	449	7938	1238400403	31000	70	70	270	70
