spelling	lexicality	rt	zscore	accuracy	rt.sd	zscore.sd	accuracy.sd	sub50.rt	sub50.zscore	sub50.accuracy	sub50.rt.sd	sub50.zscore.sd	sub50.accuracy.sd
gestes	W	734.705882352941	0.948793500077194	0.487179487179487	152.549075999284	1.07350667907652	0.506369683541833	734.705882352941	0.948793500077194	0.487179487179487	152.549075999284	1.07350667907652	0.506369683541833
gesteund	W	612.756756756757	-0.210114018397709	0.948717948717949	156.954594532128	0.635483614320137	0.223455865030959	611	-0.208022849448100	0.948717948717949	156.866893327503	0.634812433207642	0.223455865030959
gesticht	W	686.121212121212	0.118999371266797	0.871794871794872	194.026537742869	0.821610700834826	0.338688428429370	686.121212121212	0.118999371266797	0.871794871794872	194.026537742869	0.821610700834826	0.338688428429370
gestold	W	692	0.285855373098357	0.769230769230769	171.293053988851	0.697015877677409	0.426832794918354	690.8	0.283435122677645	0.769230769230769	172.278723644824	0.699613385268923	0.426832794918354
gestoofd	W	684.735294117647	0.425543151991419	0.897435897435897	164.916932042023	1.03508022146338	0.307354740604728	684.735294117647	0.425543151991419	0.897435897435897	164.916932042023	1.03508022146338	0.307354740604728
gestookt	W	630.941176470588	0.321726427859906	0.948717948717949	158.388463992321	1.29997802804037	0.223455865030959	635.088235294118	0.335096978310554	0.948717948717949	173.434708288784	1.29848951160858	0.223455865030959
gestoord	W	606.315789473684	-0.179521669272847	1	144.295699634964	0.729839479755974	0	606.315789473684	-0.179521669272847	1	144.295699634964	0.729839479755974	0
gestopt	W	592.128205128205	-0.371241288376958	1	163.12542469994	0.738503922012731	0	597.179487179487	-0.351534642636536	1	162.929734902870	0.734968410003055	0
gestort	W	666.742857142857	0.230782494762970	0.948717948717949	189.269546796461	1.00977503523651	0.223455865030959	667.685714285714	0.238248061169433	0.948717948717949	188.422986519001	1.00254014209214	0.223455865030959
gestraft	W	645.820512820513	0.0361196151477986	1	192.307712820512	0.873285138944964	0	656.794871794872	0.100163918096116	1	211.527798283568	0.92766058055507	0
gestrand	W	658.111111111111	0.103316371757664	0.948717948717949	170.704385712809	0.787200557107649	0.223455865030959	659.305555555556	0.153167465295824	0.948717948717949	169.309491666161	0.8083580532888	0.223455865030959
gestreefd	W	696.78947368421	0.344829010241378	1	212.479335452439	0.956645725115735	0	686.684210526316	0.285727901199043	1	206.270238026008	0.914545252288721	0
gestreeld	W	656.051282051282	0.0779332335732701	1	165.253704269008	0.609685519216942	0	656.051282051282	0.0779332335732701	1	165.253704269008	0.609685519216942	0
gestreept	W	652.694444444444	0.218307431284839	0.948717948717949	178.775328985764	1.06510463355558	0.223455865030959	652.694444444444	0.218307431284839	0.948717948717949	178.775328985764	1.06510463355558	0.223455865030959
gestrekt	W	686.142857142857	0.319500539883777	0.948717948717949	174.683435164896	0.945526684835917	0.223455865030959	686.142857142857	0.319500539883777	0.948717948717949	174.683435164896	0.945526684835917	0.223455865030959
gestremd	W	682.615384615385	0.806363087449468	0.435897435897436	109.066140836297	1.70002683876788	0.502356122102941	682.615384615385	0.806363087449468	0.435897435897436	109.066140836297	1.70002683876788	0.502356122102941
gestrooid	W	671.171428571429	0.247254621685715	0.923076923076923	170.439653925523	1.00544149068343	0.269952762399508	671.171428571429	0.247254621685715	0.923076923076923	170.439653925523	1.00544149068343	0.269952762399508
gestuit	W	785.681818181818	1.12155386544486	0.641025641025641	183.065532467172	1.27055690927856	0.485970514980589	792.40909090909	1.16957325962359	0.641025641025641	182.716970591107	1.25746886332323	0.485970514980589
gestuurd	W	581.631578947368	-0.352274485683689	1	150.460809488830	0.827141429956954	0	581.631578947368	-0.352274485683689	1	150.460809488830	0.827141429956954	0
gestuwd	W	694.470588235294	0.428375927343479	0.897435897435897	168.821267383158	0.876339391345813	0.307354740604728	682.39393939394	0.482647320260563	0.897435897435897	158.257886729607	1.04773603844946	0.307354740604728
gesust	W	786.764705882353	0.907922815593586	0.487179487179487	190.210583765653	1.03523221360156	0.506369683541833	786.764705882353	0.907922815593586	0.487179487179487	190.210583765653	1.03523221360156	0.506369683541833
getal	W	524.605263157895	-0.683648180092398	0.974358974358974	78.5571024792086	0.377657711163472	0.160128153805087	523.945945945946	-0.679187892955056	0.948717948717949	79.5340409111951	0.381850997728716	0.223455865030959
geteld	W	646.638888888889	-0.0183620298844247	0.923076923076923	161.449709600726	0.732847617912807	0.269952762399508	646.638888888889	-0.0183620298844247	0.923076923076923	161.449709600726	0.732847617912807	0.269952762399508
getemd	W	690.428571428571	0.438128540092056	0.923076923076923	184.230400141058	1.04798926477397	0.269952762399508	690.428571428571	0.438128540092056	0.923076923076923	184.230400141058	1.04798926477397	0.269952762399508
getergd	W	717.3125	0.96482110002506	0.487179487179487	158.369070528307	1.38844655702224	0.506369683541833	717.3125	0.96482110002506	0.487179487179487	158.369070528307	1.38844655702224	0.506369683541833
getest	W	594.102564102564	-0.255564327882443	1	114.491736054753	0.592869150883372	0	594.102564102564	-0.255564327882443	1	114.491736054753	0.592869150883372	0
getij	W	667.322580645161	0.220506906805616	0.82051282051282	149.118384088342	0.848290783412144	0.388776411984472	671.5	0.209572048298904	0.846153846153846	148.584721135246	0.837290682121413	0.365517768195196
getik	W	649.64705882353	0.241927496170570	0.948717948717949	210.942456946444	1.16946956866715	0.223455865030959	649.64705882353	0.241927496170570	0.948717948717949	210.942456946444	1.16946956866715	0.223455865030959
getikt	W	629.368421052632	-0.00275056816113314	1	165.757951348578	0.871316465507721	0	629.368421052632	-0.00275056816113314	1	165.757951348578	0.871316465507721	0
getild	W	628.121212121212	0.435446869378835	0.974358974358974	161.805005634822	1.48079538751898	0.160128153805087	628.121212121212	0.435446869378835	0.974358974358974	161.805005634822	1.48079538751898	0.160128153805087
getoetst	W	721.733333333333	0.630098366246709	0.82051282051282	163.976645379411	1.00632141704984	0.388776411984472	732.833333333333	0.693237236166475	0.82051282051282	165.696249584705	0.981978781159081	0.388776411984472
getooid	W	673.411764705882	0.945012193984517	0.538461538461538	124.414658915022	1.59959681886019	0.505035373756076	684.64705882353	0.997819787681586	0.538461538461538	137.058354896952	1.59892585324814	0.505035373756076
getoond	W	665.605263157895	0.140116604760824	0.974358974358974	170.963650233844	0.762823736803004	0.160128153805087	665.605263157895	0.140116604760824	0.974358974358974	170.963650233844	0.762823736803004	0.160128153805087
getracht	W	703.60606060606	0.442041124776995	0.871794871794872	176.643167748207	0.920530067447888	0.338688428429370	703.60606060606	0.442041124776995	0.871794871794872	176.643167748207	0.920530067447888	0.338688428429370
getraind	W	630.5	0.143497115364381	0.974358974358974	115.036019203925	0.935143951764726	0.160128153805087	630.5	0.143497115364381	0.974358974358974	115.036019203925	0.935143951764726	0.160128153805087
getrapt	W	658.583333333333	0.147953729480736	0.948717948717949	201.282654848492	0.992009895521687	0.223455865030959	658.583333333333	0.147953729480736	0.948717948717949	201.282654848492	0.992009895521687	0.223455865030959
getroost	W	648.388888888889	0.121913215648489	0.974358974358974	150.372732668389	0.952807161017652	0.160128153805087	643.085714285714	0.225357386804797	0.974358974358974	141.404170715712	1.1343357057524	0.160128153805087
getrouw	W	616.176470588235	-0.197150490713047	0.897435897435897	192.92775702213	0.880223205104232	0.307354740604728	616.176470588235	-0.197150490713047	0.897435897435897	192.92775702213	0.880223205104232	0.307354740604728
getrouwd	W	593.837837837838	-0.200946496248526	0.974358974358974	115.068219744616	0.713890595270841	0.160128153805087	596.756756756757	-0.155360480590027	0.974358974358974	113.771556054081	0.720189572342847	0.160128153805087
getto	W	674.4375	0.158460480475526	0.82051282051282	185.395120773044	0.749360195911393	0.388776411984472	674.4375	0.158460480475526	0.82051282051282	185.395120773044	0.749360195911393	0.388776411984472
getto's	W	632.566666666667	-0.0319350255446966	0.769230769230769	135.511466198490	0.587857114444081	0.426832794918354	632.133333333333	-0.0320406009906492	0.769230769230769	136.987473208655	0.582541983062929	0.426832794918354
getuigt	W	662.837837837838	0.237055090230257	0.974358974358974	159.990540260895	0.95121433415163	0.160128153805087	671	0.261392924215192	0.974358974358974	162.595271217284	0.947831984789612	0.160128153805087
geuit	W	845.428571428571	1.16256340643914	0.41025641025641	157.801098897273	0.932234151766466	0.49831023511298	845.428571428571	1.16256340643914	0.41025641025641	157.801098897273	0.932234151766466	0.49831023511298
geul	W	667.866666666667	0.243748092881625	0.82051282051282	245.265195435378	1.07685171760387	0.388776411984472	667.866666666667	0.243748092881625	0.82051282051282	245.265195435378	1.07685171760387	0.388776411984472
geulen	W	721.909090909091	0.676028465928956	0.615384615384615	237.70247691698	1.14717579259982	0.492864058090144	721.909090909091	0.676028465928956	0.615384615384615	237.70247691698	1.14717579259982	0.492864058090144
geultje	W	681.275862068965	0.413891279348293	0.769230769230769	158.618792021204	0.869738238217748	0.426832794918354	676.379310344828	0.39211613034079	0.769230769230769	153.147551119151	0.851256552016666	0.426832794918354
geultjes	W	686.592592592593	0.775051705370586	0.794871794871795	173.433706966814	1.28558127875410	0.409073869245305	688.035714285714	0.706443305563614	0.794871794871795	170.362898530658	1.21917771359688	0.409073869245305
geur	W	520.631578947368	-0.771476989671995	0.974358974358974	109.434275240619	0.398485836623035	0.160128153805087	518.315789473684	-0.770322283234187	0.974358974358974	107.758264312944	0.399536238413960	0.160128153805087
geurde	W	623.441176470588	-0.123977681025311	0.871794871794872	174.642698652172	0.735532443189583	0.338688428429370	623.441176470588	-0.123977681025311	0.871794871794872	174.642698652172	0.735532443189583	0.338688428429370
geurden	W	644.222222222222	0.187386727339231	0.717948717948718	191.258048263703	0.832373245449395	0.455880752454893	621.928571428571	-0.0094539101290495	0.717948717948718	158.721262449110	0.500579224328012	0.455880752454893
geuren	W	564.815789473684	-0.409294535403881	1	114.239401368510	0.714202120860388	0	562.763157894737	-0.419239517525622	1	115.793486772561	0.717996524730671	0
geurend	W	663.228571428571	0.309811174105506	0.923076923076923	147.303026148837	0.963103368777384	0.269952762399508	663.228571428571	0.309811174105506	0.923076923076923	147.303026148837	0.963103368777384	0.269952762399508
geurig	W	603.454545454545	-0.187483611217830	0.846153846153846	171.263702172463	0.744218072849261	0.365517768195196	606.090909090909	-0.165994616628049	0.846153846153846	175.072549896529	0.759643255419703	0.365517768195196
geurtje	W	588	-0.318373850693962	1	134.912252184424	0.670067952431774	0	588	-0.318373850693962	1	134.912252184424	0.670067952431774	0
geurtjes	W	590.552631578947	-0.339087820249407	0.974358974358974	133.311198079637	0.470831979484988	0.160128153805087	590.552631578947	-0.339087820249407	0.974358974358974	133.311198079637	0.470831979484988	0.160128153805087
geus	W	715.0625	0.584169667950833	0.435897435897436	201.124992231199	1.14590698813593	0.502356122102941	715.0625	0.584169667950833	0.435897435897436	201.124992231199	1.14590698813593	0.502356122102941
geuzen	W	677.3	0.810947263409596	0.564102564102564	133.672459077364	1.16498889629803	0.502356122102941	677.3	0.810947263409596	0.564102564102564	133.672459077364	1.16498889629803	0.502356122102941
gevaar	W	533.564102564103	-0.67201557082717	1	129.322484484533	0.596765252211195	0	532	-0.674720581279512	1	129.388033287065	0.597031981389048	0
gevaars	W	545.5	-0.46607837575474	0.256410256410256	84.2143429325169	0.433894861085903	0.442359030054757	545.5	-0.46607837575474	0.256410256410256	84.2143429325169	0.433894861085903	0.442359030054757
geval	W	526.342105263158	-0.582374293898348	1	102.963198966398	0.71467808004258	0	528.702702702703	-0.571244548857794	0.974358974358974	103.335716334045	0.720838169276716	0.160128153805087
gevang	W	608.166666666667	0.138366245185870	0.846153846153846	180.976104982709	1.25328377240415	0.365517768195196	608.166666666667	0.138366245185870	0.846153846153846	180.976104982709	1.25328377240415	0.365517768195196
gevat	W	618.405405405405	-0.130461340999528	0.974358974358974	160.339303329509	0.84110061456205	0.160128153805087	618.405405405405	-0.130461340999528	0.974358974358974	160.339303329509	0.84110061456205	0.160128153805087
gevecht	W	553.28947368421	-0.530810000537434	0.974358974358974	111.344827886224	0.504361615431437	0.160128153805087	553.28947368421	-0.530810000537434	0.974358974358974	111.344827886224	0.504361615431437	0.160128153805087
geveegd	W	638.368421052632	-0.066796279980633	0.974358974358974	171.494294452824	0.715389978114131	0.160128153805087	638.368421052632	-0.066796279980633	0.974358974358974	171.494294452824	0.715389978114131	0.160128153805087
gevel	W	589.970588235294	0.0677138634095687	0.948717948717949	146.066088258149	1.51430142171904	0.223455865030959	577.636363636364	0.0910817843301595	0.948717948717949	144.311689188242	1.58918157326336	0.223455865030959
geveld	W	667.586206896552	0.492024064548279	0.846153846153846	200.070258595285	1.41639165850485	0.365517768195196	657.655172413793	0.455903316028908	0.846153846153846	197.098285101996	1.42519842908711	0.365517768195196
gevels	W	621.052631578947	-0.109229835457560	1	173.298983538826	0.90140389390554	0	621.052631578947	-0.109229835457560	1	173.298983538826	0.90140389390554	0
geven	W	558.897435897436	-0.552387472516181	1	141.00947987389	0.652938226715388	0	558.897435897436	-0.552387472516181	1	141.00947987389	0.652938226715388	0
gevend	W	688.217391304348	0.530768650490654	0.615384615384615	181.267245329235	1.11243289499387	0.492864058090144	688.217391304348	0.530768650490654	0.615384615384615	181.267245329235	1.11243289499387	0.492864058090144
gever	W	653.346153846154	0.418976556627379	0.743589743589744	147.372166247957	1.21957147471019	0.442359030054757	653.346153846154	0.418976556627379	0.743589743589744	147.372166247957	1.21957147471019	0.442359030054757
geverfd	W	651.157894736842	-0.0539549544943564	0.974358974358974	215.020366894003	0.74433558394099	0.160128153805087	645.421052631579	-0.0776791867683821	0.974358974358974	208.743943958627	0.727318895384513	0.160128153805087
gevergd	W	854.4	1.78056633815233	0.538461538461538	269.549041390033	1.38907543768587	0.505035373756076	834.933333333333	1.71166843450459	0.538461538461538	269.755303579974	1.42319464350128	0.505035373756076
