"SubID","Exposure","List","Trial","DMDX","Item","OrthographicStatus","VisualOverlap","Acc","RT"
"817",33,"1",103,"13225","25","Consonant String","High",0,-1318.89
"817",33,"1",104,"12114","14","Pseudo-Word","Low",1,653.14
"817",33,"1",105,"13219","19","Consonant String","High",1,1158.02
"817",33,"1",96,"11102","02","Word","Low",1,939.83
"817",33,"1",93,"11237","37","Word","High",1,623.15
"817",33,"1",94,"11142","42","Word","Low",0,-663.35
"817",33,"1",95,"13144","44","Consonant String","Low",1,1314.58
"817",33,"1",100,"12229","29","Pseudo-Word","High",0,-863.1
"817",33,"1",97,"12233","33","Pseudo-Word","High",1,1287.41
"817",33,"1",98,"12112","12","Pseudo-Word","Low",1,526.98
"817",33,"1",99,"13102","02","Consonant String","Low",0,-1027.52
"818",33,"2",43,"23210","10","Consonant String","High",1,499.17
"818",33,"2",39,"21107","07","Word","Low",1,348.02
"818",33,"2",40,"21222","22","Word","High",0,-507.86
"818",33,"2",41,"23214","14","Consonant String","High",1,996.08
"818",33,"2",42,"23109","09","Consonant String","Low",1,673.97
"818",33,"2",66,"23218","18","Consonant String","High",0,-429.57
"818",33,"2",44,"22105","05","Pseudo-Word","Low",1,664.03
"818",33,"2",45,"21117","17","Word","Low",1,820.24
"818",33,"2",47,"23117","17","Consonant String","Low",1,703.46
"818",33,"2",48,"22202","02","Pseudo-Word","High",0,-950.34
"818",33,"2",49,"23127","27","Consonant String","Low",1,557.23
"818",33,"2",50,"23234","34","Consonant String","High",1,410.07
"818",33,"2",51,"23238","38","Consonant String","High",0,-996.29
"818",33,"2",61,"22137","37","Pseudo-Word","Low",1,527.95
"818",33,"2",62,"22246","46","Pseudo-Word","High",1,457.47
"818",33,"2",63,"23123","23","Consonant String","Low",1,648.33
"818",33,"2",64,"23208","08","Consonant String","High",0,-452.2
"818",33,"2",65,"22210","10","Pseudo-Word","High",1,534.05
"818",33,"2",28,"23230","30","Consonant String","High",0,-468.15
"818",33,"2",29,"21224","24","Word","High",1,623.35
"818",33,"2",30,"23204","04","Consonant String","High",1,462.54
"818",33,"2",31,"22135","35","Pseudo-Word","Low",1,370.73
"818",33,"2",32,"21143","43","Word","Low",0,-354.9
"818",33,"2",33,"23226","26","Consonant String","High",1,480.75
"818",33,"2",34,"21105","05","Word","Low",1,460.26
"818",33,"2",36,"21137","37","Word","Low",1,451.46
"818",33,"2",37,"23145","45","Consonant String","Low",1,490.3
"818",33,"2",38,"22214","14","Pseudo-Word","High",1,572.82
"818",33,"2",93,"21234","34","Word","High",1,463.01
"818",33,"2",94,"21216","16","Word","High",1,536.19
"818",33,"2",95,"22147","47","Pseudo-Word","Low",1,460.72
"818",33,"2",96,"22216","16","Pseudo-Word","High",0,-613.91
"818",33,"2",97,"21218","18","Word","High",1,497.1
"818",33,"2",98,"23222","22","Consonant String","High",1,478.96
"818",33,"2",99,"23224","24","Consonant String","High",0,-476.48
"818",33,"2",100,"22125","25","Pseudo-Word","Low",1,438
"818",33,"2",102,"23113","13","Consonant String","Low",0,-491.52
"818",33,"2",103,"21240","40","Word","High",1,446.38
"818",33,"2",104,"22248","48","Pseudo-Word","High",1,468.23
"818",33,"2",105,"21141","41","Word","Low",1,375.41
"818",33,"2",106,"22224","24","Pseudo-Word","High",0,-866.94
"818",33,"2",107,"22208","08","Pseudo-Word","High",1,1365.19
"818",33,"2",108,"22139","39","Pseudo-Word","Low",1,476.42
"818",33,"2",109,"23121","21","Consonant String","Low",1,507.95
"818",33,"2",110,"22145","45","Pseudo-Word","Low",1,484.14
"818",33,"2",111,"22212","12","Pseudo-Word","High",1,635.66
"818",33,"2",113,"23115","15","Consonant String","Low",0,-486.19
"818",33,"2",114,"22115","15","Pseudo-Word","Low",0,-429.7
"818",33,"2",115,"21125","25","Word","Low",1,394.21
"818",33,"2",116,"22238","38","Pseudo-Word","High",1,465.29
"818",33,"2",117,"22206","06","Pseudo-Word","High",1,657.49
"818",33,"2",118,"21109","09","Word","Low",1,498.36
"818",33,"2",119,"22103","03","Pseudo-Word","Low",1,401.2
"818",33,"2",120,"23228","28","Consonant String","High",1,426.05
"818",33,"2",121,"22226","26","Pseudo-Word","High",0,-355.57
"818",33,"2",122,"23216","16","Consonant String","High",0,-509.42
"818",33,"2",124,"23125","25","Consonant String","Low",1,370.6
"818",33,"2",125,"23212","12","Consonant String","High",0,-749.79
"818",33,"2",126,"22143","43","Pseudo-Word","Low",0,-590.66
"818",33,"2",127,"22230","30","Pseudo-Word","High",0,-580.2
"818",33,"2",128,"23220","20","Consonant String","High",0,-454.72
"818",33,"2",129,"21208","08","Word","High",1,479.57
"818",33,"2",130,"22232","32","Pseudo-Word","High",1,707.1
"818",33,"2",131,"21145","45","Word","Low",1,512.97
"818",33,"2",132,"23137","37","Consonant String","Low",1,457.16
"818",33,"2",133,"22240","40","Pseudo-Word","High",1,727.02
"818",33,"2",135,"23129","29","Consonant String","Low",0,-558.56
"818",33,"2",136,"23244","44","Consonant String","High",1,464.42
"818",33,"2",137,"22242","42","Pseudo-Word","High",1,504.61
"818",33,"2",138,"22204","04","Pseudo-Word","High",0,-470.46
"818",33,"2",139,"21246","46","Word","High",1,438.64
"818",33,"2",140,"21230","30","Word","High",1,480.17
"818",33,"2",141,"21127","27","Word","Low",1,447.68
"818",33,"2",142,"23232","32","Consonant String","High",1,629.54
"818",33,"2",143,"22109","09","Pseudo-Word","Low",1,461.07
"818",33,"2",144,"21131","31","Word","Low",1,465.26
"818",33,"2",3,"21228","28","Word","High",1,544.44
"818",33,"2",4,"23139","39","Consonant String","Low",1,429.3
"818",33,"2",5,"23242","42","Consonant String","High",1,685.82
"818",33,"2",6,"21242","42","Word","High",1,390.35
"818",33,"2",7,"21113","13","Word","Low",1,437.87
"818",33,"2",8,"23111","11","Consonant String","Low",1,565.39
"818",33,"2",9,"21121","21","Word","Low",1,508.58
"818",33,"2",10,"23147","47","Consonant String","Low",1,416.45
"818",33,"2",11,"22123","23","Pseudo-Word","Low",1,389.62
"818",33,"2",12,"23135","35","Consonant String","Low",1,454.13
"818",33,"2",14,"21115","15","Word","Low",1,385.98
"818",33,"2",15,"23131","31","Consonant String","Low",1,344.48
"818",33,"2",16,"22222","22","Pseudo-Word","High",1,339.33
"818",33,"2",17,"21111","11","Word","Low",1,413.83
"818",33,"2",18,"21101","01","Word","Low",0,-346.01
"818",33,"2",19,"22234","34","Pseudo-Word","High",1,1305.89
"818",33,"2",20,"21248","48","Word","High",1,445.8
"818",33,"2",21,"22131","31","Pseudo-Word","Low",0,-440.64
"818",33,"2",22,"23143","43","Consonant String","Low",1,1008.18
"818",33,"2",23,"21236","36","Word","High",1,524.06
"818",33,"2",25,"21210","10","Word","High",1,532.26
"818",33,"2",26,"23133","33","Consonant String","Low",1,510.78
"818",33,"2",27,"23246","46","Consonant String","High",1,467.97
"818",33,"2",1,"22107","07","Pseudo-Word","Low",1,605.31
"818",33,"2",57,"23248","48","Consonant String","High",1,715.19
"818",33,"2",68,"22101","01","Pseudo-Word","Low",1,636.39
"818",33,"2",79,"21206","06","Word","High",1,654.93
"818",33,"2",90,"22121","21","Pseudo-Word","Low",1,713.8
"818",33,"2",101,"21147","47","Word","Low",1,534.01
"818",33,"2",112,"21212","12","Word","High",1,622.54
"818",33,"2",123,"21226","26","Word","High",1,518.73
"818",33,"2",134,"21202","02","Word","High",1,501.92
"818",33,"2",2,"22111","11","Pseudo-Word","Low",1,473.78
"818",33,"2",13,"21238","38","Word","High",1,608.96
"818",33,"2",24,"23107","07","Consonant String","Low",1,405.16
"818",33,"2",35,"23105","05","Consonant String","Low",0,-453.01
"818",33,"2",46,"21244","44","Word","High",1,560.87
"818",33,"2",52,"23206","06","Consonant String","High",1,540.06
"818",33,"2",53,"22218","18","Pseudo-Word","High",0,-490.58
"818",33,"2",54,"21139","39","Word","Low",1,767.12
"818",33,"2",55,"23202","02","Consonant String","High",1,568.33
"818",33,"2",56,"23119","19","Consonant String","Low",0,-493.53
"818",33,"2",58,"22220","20","Pseudo-Word","High",1,563.37
"818",33,"2",59,"22244","44","Pseudo-Word","High",1,466.57
"818",33,"2",60,"23141","41","Consonant String","Low",1,518.76
"818",33,"2",75,"22133","33","Pseudo-Word","Low",1,479.19
"818",33,"2",76,"23103","03","Consonant String","Low",1,663.72
"818",33,"2",77,"22119","19","Pseudo-Word","Low",0,-548.91
"818",33,"2",78,"21204","04","Word","High",1,863.79
"818",33,"2",80,"22228","28","Pseudo-Word","High",1,443
"818",33,"2",81,"22117","17","Pseudo-Word","Low",0,-917.87
"818",33,"2",67,"21232","32","Word","High",1,463.08
"818",33,"2",69,"21214","14","Word","High",1,492.27
"818",33,"2",70,"21220","20","Word","High",1,564.14
"818",33,"2",71,"22236","36","Pseudo-Word","High",1,983.34
"818",33,"2",72,"22129","29","Pseudo-Word","Low",1,864.92
"818",33,"2",73,"22141","41","Pseudo-Word","Low",1,550.12
"818",33,"2",74,"23240","40","Consonant String","High",1,673.99
"818",33,"2",89,"21129","29","Word","Low",1,453.77
"818",33,"2",91,"21119","19","Word","Low",1,575.63
"818",33,"2",92,"21103","03","Word","Low",1,443.15
"818",33,"2",83,"21123","23","Word","Low",1,519.28
"818",33,"2",84,"23236","36","Consonant String","High",1,475.47
"818",33,"2",85,"21133","33","Word","Low",1,406
"818",33,"2",82,"22127","27","Pseudo-Word","Low",1,569.09
"818",33,"2",87,"22113","13","Pseudo-Word","Low",1,739.71
"818",33,"2",88,"21135","35","Word","Low",1,476.25
"818",33,"2",86,"23101","01","Consonant String","Low",0,-643.84
"819",33,"3",101,"32217","17","Pseudo-Word","High",1,761.58
"819",33,"3",79,"33116","16","Consonant String","Low",1,530.17
"819",33,"3",90,"33239","39","Consonant String","High",0,-754.71
"819",33,"3",1,"31241","41","Word","High",0,-611.56
"819",33,"3",57,"33233","33","Consonant String","High",0,-726.77
"819",33,"3",68,"33110","10","Consonant String","Low",0,-645.31
"819",33,"3",69,"32138","38","Pseudo-Word","Low",0,-826.93
"819",33,"3",70,"31114","14","Word","Low",1,912.49
"819",33,"3",71,"31144","44","Word","Low",0,-766.71
"819",33,"3",72,"33245","45","Consonant String","High",0,-883.92
