Ambig_of_initial_letter,Initial_letter,LEN,Latin_square,Lemma,Number_of_ambig_letters,POS,POS_OUR_CODE,Position_of_first_bivalent_letter,Suffix,cum_accuracy,alphabet,ambiguity,average_response_time,correct,correct_response,count_new_mouse_response,experiment_file,len,Lexicality,logfile,original_ambiguity,phase,rec_latinica,RECH,item_id,response,response_time,subject_nr,title,total_responses,ima_fajla_sa_podacima,kljuc,velikiredkljuc,red_kljuc,rec,phasekljuc,alphabetkljuc,lexicalitykljuc
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,Cyrillic,NA,956,1,C,21,ALFA-3_C_a,11,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,ZAKLjU?IVALE,ZAKLJUCHIVALE,826,c,1541,odd,ALFA-3_C_a,22,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,826Cyrillic,98,826,ЗАКЉУЧИВАЛЕ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Cyrillic,NA,944,1,C,22,ALFA-3_C_a,9,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,GLEDAJU?I,GLEDAJUCJI,812,c,678,odd,ALFA-3_C_a,23,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,812Cyrillic,84,812,ГЛЕДАЈУЋИ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Cyrillic,NA,934,1,C,23,ALFA-3_C_a,9,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,ZA�TITILI,ZASHTITILI,819,c,719,odd,ALFA-3_C_a,24,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,819Cyrillic,91,819,ЗАШТИТИЛИ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Cyrillic,NA,931,1,M,24,ALFA-3_C_a,6,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,IZU�KI,IZUSHKI,840,m,852,odd,ALFA-3_C_a,25,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,840Cyrillic,112,840,ИЗУШКИ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Cyrillic,NA,917,1,C,25,ALFA-3_C_a,6,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,MI�I?I,MISHICJI,818,c,559,odd,ALFA-3_C_a,26,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,818Cyrillic,90,818,МИШИЋИ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Cyrillic,NA,914,1,M,26,ALFA-3_C_a,7,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,ODLI�TU,ODLISHTU,857,m,829,odd,ALFA-3_C_a,27,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,857Cyrillic,129,857,ОДЛИШТУ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Cyrillic,NA,912,1,M,27,ALFA-3_C_a,7,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,DI�I?KU,DISHICHKU,838,m,861,odd,ALFA-3_C_a,28,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,838Cyrillic,110,838,ДИШИЧКУ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Cyrillic,NA,904,1,M,28,ALFA-3_C_a,10,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,ZAPUMA?KOG,ZAPUMACHKOG,855,m,693,odd,ALFA-3_C_a,29,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,855Cyrillic,127,855,ЗАПУМАЧКОГ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Cyrillic,NA,895,1,C,29,ALFA-3_C_a,7,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,DUGA?AK,DUGACHAK,802,c,633,odd,ALFA-3_C_a,30,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,802Cyrillic,74,802,ДУГАЧАК,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Cyrillic,NA,901,0,C,30,ALFA-3_C_a,8,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,ZAZI?UJU,ZAZIDJUJU,804,m,1071,odd,ALFA-3_C_a,31,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,804Cyrillic,76,804,ЗАЗИЂУЈУ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Cyrillic,NA,905,1,M,31,ALFA-3_C_a,8,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,GEGANjUJU,GEGANJUJU,834,m,1041,odd,ALFA-3_C_a,32,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,834Cyrillic,106,834,ГЕГАЊУЈУ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Cyrillic,NA,899,1,C,32,ALFA-3_C_a,10,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,ZAGA?UJEMO,ZAGADJUJEMO,815,c,689,odd,ALFA-3_C_a,33,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,815Cyrillic,87,815,ЗАГАЂУЈЕМО,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Cyrillic,NA,908,1,C,33,ALFA-3_C_a,9,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,�ETALI�TU,SHETALISHTU,824,c,1213,odd,ALFA-3_C_a,34,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,824Cyrillic,96,824,ШЕТАЛИШТУ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Cyrillic,NA,900,1,C,34,ALFA-3_C_a,6,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,MLADE�,MLADEZH,820,c,616,odd,ALFA-3_C_a,35,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,820Cyrillic,92,820,МЛАДЕЖ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Cyrillic,NA,907,1,M,35,ALFA-3_C_a,6,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,GLO�TA,GLOSHTA,843,m,1176,odd,ALFA-3_C_a,36,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,843Cyrillic,115,843,ГЛОШТА,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Cyrillic,NA,900,1,C,36,ALFA-3_C_a,5,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,MU�KI,MUSHKI,810,c,631,odd,ALFA-3_C_a,37,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,810Cyrillic,82,810,МУШКИ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Cyrillic,NA,893,1,M,37,ALFA-3_C_a,7,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,GABA?AK,GABADJAK,832,m,642,odd,ALFA-3_C_a,38,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,832Cyrillic,104,832,ГАБАЂАК,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Cyrillic,NA,891,1,M,38,ALFA-3_C_a,5,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,UKLjE�,UKLJEZH,850,m,835,odd,ALFA-3_C_a,39,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,850Cyrillic,122,850,УКЉЕЖ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Cyrillic,NA,892,1,C,39,ALFA-3_C_a,10,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,UKLjU?IVANjE,UKLJUCHIVANJE,821,c,912,odd,ALFA-3_C_a,40,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,821Cyrillic,93,821,УКЉУЧИВАЊЕ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Cyrillic,NA,897,1,M,40,ALFA-3_C_a,6,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,ZMI�TE,ZMISHTE,844,m,1096,odd,ALFA-3_C_a,41,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,844Cyrillic,116,844,ЗМИШТЕ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Cyrillic,NA,893,1,M,41,ALFA-3_C_a,10,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,GLOTAMI�TU,GLOTAMISHTU,854,m,751,odd,ALFA-3_C_a,42,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,854Cyrillic,126,854,ГЛОТАМИШТУ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,Cyrillic,NA,894,1,C,42,ALFA-3_C_a,8,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,�EGA?ENjE,SHEGACHENJE,829,c,923,odd,ALFA-3_C_a,43,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,829Cyrillic,101,829,ШЕГАЧЕЊЕ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,Cyrillic,NA,894,1,M,43,ALFA-3_C_a,9,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,GLOTAJU?I,GLOTAJUCJI,841,m,872,odd,ALFA-3_C_a,44,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,841Cyrillic,113,841,ГЛОТАЈУЋИ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,Cyrillic,NA,886,1,M,44,ALFA-3_C_a,9,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,GOZLIJU?I,GOZLIJUCJI,842,m,541,odd,ALFA-3_C_a,45,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,842Cyrillic,114,842,ГОЗЛИЈУЋИ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,Cyrillic,NA,897,1,M,45,ALFA-3_C_a,8,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,MOTELjIMA,MOTELJIMA,847,m,1378,odd,ALFA-3_C_a,46,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,847Cyrillic,119,847,МОТЕЉИМА,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,Cyrillic,NA,892,1,C,46,ALFA-3_C_a,10,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,GLEDI�TIMA,GLEDISHTIMA,823,c,706,odd,ALFA-3_C_a,47,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,823Cyrillic,95,823,ГЛЕДИШТИМА,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,Cyrillic,NA,886,1,C,47,ALFA-3_C_a,5,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,O?IJU,OCHIJU,807,c,565,odd,ALFA-3_C_a,48,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,807Cyrillic,79,807,ОЧИЈУ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,Cyrillic,NA,881,1,M,48,ALFA-3_C_a,7,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,IZGLI�A,IZGLISHA,835,m,634,odd,ALFA-3_C_a,49,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,835Cyrillic,107,835,ИЗГЛИША,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,Cyrillic,NA,877,1,M,49,ALFA-3_C_a,6,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,GLE�?E,GLESHCJE,852,m,727,odd,ALFA-3_C_a,50,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,852Cyrillic,124,852,ГЛЕШЋЕ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Cyrillic,NA,878,0,M,50,ALFA-3_C_a,8,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,�ELATILA,SHELATILA,858,c,884,odd,ALFA-3_C_a,51,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,858Cyrillic,130,858,ШЕЛАТИЛА,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Cyrillic,NA,872,1,C,51,ALFA-3_C_a,7,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,FIZI?KU,FIZICHKU,808,c,598,odd,ALFA-3_C_a,52,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,808Cyrillic,80,808,ФИЗИЧКУ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,Cyrillic,NA,874,1,M,52,ALFA-3_C_a,7,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,ZI�TI?I,ZISHTICJI,848,m,953,odd,ALFA-3_C_a,53,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,848Cyrillic,120,848,ЗИШТИЋИ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Cyrillic,NA,868,0,C,53,ALFA-3_C_a,8,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,�ITELjIMA,ZHITELJIMA,817,m,567,odd,ALFA-3_C_a,54,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,817Cyrillic,89,817,ЖИТЕЉИМА,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Cyrillic,NA,864,1,C,54,ALFA-3_C_a,9,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,GLUMA?KOG,GLUMACHKOG,825,c,649,odd,ALFA-3_C_a,55,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,825Cyrillic,97,825,ГЛУМАЧКОГ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Cyrillic,NA,878,1,M,55,ALFA-3_C_a,10,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,U?AGLUJEMO,UCHAGLUJEMO,845,m,1620,odd,ALFA-3_C_a,56,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,845Cyrillic,117,845,УЧАГЛУЈЕМО,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Cyrillic,NA,872,1,C,56,ALFA-3_C_a,6,Word,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,?EKALI,CHEKALI,806,c,548,odd,ALFA-3_C_a,57,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,806Cyrillic,78,806,ЧЕКАЛИ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Cyrillic,NA,869,1,M,57,ALFA-3_C_a,7,Pseudoword,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,NA,block_1_single_alph,�ILE�?E,ZHILESHCJE,846,m,705,odd,ALFA-3_C_a,58,Thu_Apr_27_2023_16:16:33_GMT+0200_Central_European_Summer_Time,846Cyrillic,118,846,ЖИЛЕШЋЕ,block_1_single_alph,Cyrillic,pseudoword
