"participant_id","trial_id","stimulus","trial_order","lexicality","response","accuracy","rt"
"s1.dat","t155","MIKROZ",286,"pseudorec","3",1,1452
"s1.dat","t155","KAUBOT",286,"pseudorec","3",1,1452
"s1.dat","t44","TELPAZ",287,"rec","None",0,NA
"s1.dat","t44","ATEJUS",287,"rec","None",0,NA
"s1.dat","t177","JERED",289,"pseudorec","3",1,1092
"s1.dat","t177","MELED",289,"pseudorec","3",1,1092
"s1.dat","t16","ADOGAJ",290,"rec","3",1,1092
"s1.dat","t16","AJITUK",290,"rec","3",1,1092
"s1.dat","t106","JOGURT",291,"rec","3",1,561
"s1.dat","t106","KENGUR",291,"rec","3",1,561
"s1.dat","t92","EPITET",292,"rec","3",1,591
"s1.dat","t92","INTIMA",292,"rec","3",1,591
"s1.dat","t5","TEMORP",293,"rec","3",0,NA
"s1.dat","t5","TSOLAŽ",293,"rec","3",0,NA
"s1.dat","t114","BIBER",294,"rec","3",1,621
"s1.dat","t114","LIKER",294,"rec","3",1,621
"s1.dat","t98","SLANJE",295,"rec","3",1,541
"s1.dat","t98","UŽITAK",295,"rec","3",1,541
"s1.dat","t26","AJIMZ",296,"rec","3",0,NA
"s1.dat","t26","NALBAJ",296,"rec","3",0,NA
"s1.dat","t239","BIFTEM",297,"pseudorec","None",0,NA
"s1.dat","t239","RUNDOG",297,"pseudorec","None",0,NA
"s1.dat","t186","ZNALAB",299,"pseudorec","3",1,1342
"s1.dat","t186","MODUĐ",299,"pseudorec","3",1,1342
"s1.dat","t52","AKNUŠ",300,"rec","3",1,1102
"s1.dat","t52","NAZAF",300,"rec","3",1,1102
"s1.dat","t187","RASKIŠ",301,"pseudorec","None",0,NA
"s1.dat","t187","VE{TAB",301,"pseudorec","None",0,NA
"s2.dat","t46","CALSAM",1,"rec","3",0,NA
"s2.dat","t46","ALKEVC",1,"rec","3",0,NA
"s2.dat","t73","ZAKON",2,"rec","3",1,511
"s2.dat","t73","ISTINA",2,"rec","3",1,511
"s2.dat","t144","MASIT",3,"pseudorec","3",1,1142
"s2.dat","t144","SLANIB",3,"pseudorec","3",1,1142
"s2.dat","t173","IMPORK",4,"pseudorec","1",0,NA
"s2.dat","t173","LEWOČ",4,"pseudorec","1",0,NA
"s2.dat","t152","KAJMAR",5,"pseudorec","None",0,NA
"s2.dat","t152","VE{TAP",5,"pseudorec","None",0,NA
"s2.dat","t60","TEKRAP",7,"rec","None",0,NA
"s2.dat","t60","ATAPOL",7,"rec","None",0,NA
"s2.dat","t196","SVRAL",9,"pseudorec","None",0,NA
"s2.dat","t196","BIZOK",9,"pseudorec","None",0,NA
"s2.dat","t208","GREJAP",11,"pseudorec","3",1,1282
"s2.dat","t208","TIKEN",11,"pseudorec","3",1,1282
"s2.dat","t21","AJIPAK",12,"rec","3",0,NA
"s2.dat","t21","BELAG",12,"rec","3",0,NA
"s2.dat","t84","SVEĆA",13,"rec","3",1,721
"s2.dat","t84","ŠKOLJKA",13,"rec","3",1,721
"s2.dat","t5","TEMORP",14,"rec","3",0,NA
"s2.dat","t5","TSOLAŽ",14,"rec","3",0,NA
"s2.dat","t88","ZGRADA",15,"rec","3",1,691
"s2.dat","t88","KNJIGA",15,"rec","3",1,691
"s2.dat","t200","PROSAR",16,"pseudorec","None",0,NA
"s2.dat","t200","KOSMOR",16,"pseudorec","None",0,NA
"s2.dat","t70","BRIGA",18,"rec","3",1,571
"s2.dat","t70","NAPOR",18,"rec","3",1,571
"s2.dat","t3","AZIRK",19,"rec","None",0,NA
"s2.dat","t3","JACITU",19,"rec","None",0,NA
"s2.dat","t198","GWURAB",21,"pseudorec","3",1,1472
"s2.dat","t198","NITKOZ",21,"pseudorec","3",1,1472
"s2.dat","t89","PROZOR",22,"rec","3",1,630
"s2.dat","t89","VRATA",22,"rec","3",1,630
"s2.dat","t37","ADŽUN",23,"rec","3",1,1452
"s2.dat","t37","ADUBOP",23,"rec","3",1,1452
"s2.dat","t20","ALEPIC",24,"rec","3",0,NA
"s2.dat","t20","CANOK",24,"rec","3",0,NA
"s2.dat","t156","MINUR",25,"pseudorec","3",1,1302
"s2.dat","t156","PUDINC",25,"pseudorec","3",1,1302
"s2.dat","t207","ZAREM",26,"pseudorec","1",0,NA
"s2.dat","t207","BONTOZ",26,"pseudorec","1",0,NA
"s2.dat","t236","UMWAF",27,"pseudorec","1",0,NA
"s2.dat","t236","HR~AN",27,"pseudorec","1",0,NA
"s2.dat","t6","AHRVS",28,"rec","None",0,NA
"s2.dat","t6","AVONBO",28,"rec","None",0,NA
"s2.dat","t205","PE{KIG",30,"pseudorec","None",0,NA
"s2.dat","t205","EVNUB",30,"pseudorec","None",0,NA
"s2.dat","t26","AJIMZ",32,"rec","3",0,NA
"s2.dat","t26","NALBAJ",32,"rec","3",0,NA
"s2.dat","t193","JARAT",33,"pseudorec","None",0,NA
"s2.dat","t193","PROLOZ",33,"pseudorec","None",0,NA
"s2.dat","t221","KVARŠ",35,"pseudorec","None",0,NA
"s2.dat","t221","CELEP",35,"pseudorec","None",0,NA
"s2.dat","t72","USLOV",37,"rec","3",1,501
"s2.dat","t72","USPEH",37,"rec","3",1,501
"s2.dat","t107","SARMA",38,"rec","3",1,681
"s2.dat","t107","ČIODA",38,"rec","3",1,681
"s2.dat","t34","KIZIR",39,"rec","3",1,1262
"s2.dat","t34","VILPU",39,"rec","3",1,1262
"s2.dat","t140","LUKSUR",40,"pseudorec","3",1,1292
"s2.dat","t140","UZGOT",40,"pseudorec","3",1,1292
"s2.dat","t127","JAJNIL",41,"pseudorec","3",1,1322
"s2.dat","t127","RATLUZ",41,"pseudorec","3",1,1322
"s2.dat","t164","SULTAK",42,"pseudorec","None",0,NA
"s2.dat","t164","BILTEG",42,"pseudorec","None",0,NA
"s2.dat","t143","BRLOF",44,"pseudorec","None",0,NA
"s2.dat","t143","BATAZ",44,"pseudorec","None",0,NA
"s2.dat","t102","LJUTNJA",46,"rec","3",1,871
"s2.dat","t102","PROFIT",46,"rec","3",1,871
"s2.dat","t210","GORAZ",47,"pseudorec","3",1,781
"s2.dat","t210","SATEP",47,"pseudorec","3",1,781
"s2.dat","t226","BALZAL",48,"pseudorec","None",0,NA
"s2.dat","t226","RITUAC",48,"pseudorec","None",0,NA
"s2.dat","t93","SKEPSA",50,"rec","3",1,531
"s2.dat","t93","BAROK",50,"rec","3",1,531
"s2.dat","t116","KONJAK",51,"rec","3",1,862
"s2.dat","t116","ČAPLJA",51,"rec","3",1,862
"s2.dat","t191","BAMBUK",52,"pseudorec","3",1,1342
"s2.dat","t191","VERMUJ",52,"pseudorec","3",1,1342
"s2.dat","t203","TAPIZ",53,"pseudorec","3",1,1412
"s2.dat","t203","KONDOP",53,"pseudorec","3",1,1412
"s2.dat","t230","CINIB",54,"pseudorec","3",1,1011
"s2.dat","t230","KONZUP",54,"pseudorec","3",1,1011
"s2.dat","t113","ALATKA",55,"rec","3",1,751
"s2.dat","t113","ZEBRA",55,"rec","3",1,751
"s2.dat","t166","SVETAF",56,"pseudorec","None",0,NA
"s2.dat","t166","BIOLOR",56,"pseudorec","None",0,NA
"s2.dat","t179","PETLIR",58,"pseudorec","1",0,NA
"s2.dat","t179","KANTAC",58,"pseudorec","1",0,NA
"s2.dat","t240","VOSKAB",59,"pseudorec","None",0,NA
"s2.dat","t240","TRILEN",59,"pseudorec","None",0,NA
"s2.dat","t96","NERAD",61,"rec","3",1,701
"s2.dat","t96","ELITA",61,"rec","3",1,701
"s2.dat","t30","AVALG",62,"rec","3",0,NA
"s2.dat","t30","AVART",62,"rec","3",0,NA
"s2.dat","t42","OLGUR",63,"rec","None",0,NA
"s2.dat","t42","ROMAZ",63,"rec","None",0,NA
"s2.dat","t187","RASKIŠ",65,"pseudorec","None",0,NA
"s2.dat","t187","VE{TAB",65,"pseudorec","None",0,NA
"s2.dat","t18","ONŠARB",67,"rec","3",1,1332
"s2.dat","t18","KUDNAS",67,"rec","3",1,1332
"s2.dat","t145","TREZOB",68,"pseudorec","3",1,1442
"s2.dat","t145","HAMEŠ",68,"pseudorec","3",1,1442
"s2.dat","t146","FOSIK",69,"pseudorec","3",1,1242
"s2.dat","t146","DRIPAG",69,"pseudorec","3",1,1242
"s2.dat","t211","KEPEN",70,"pseudorec","None",0,NA
"s2.dat","t211","FLUOŠ",70,"pseudorec","None",0,NA
"s2.dat","t28","ADAVIL",72,"rec","3",1,1162
"s2.dat","t28","AKILS",72,"rec","3",1,1162
"s2.dat","t233","DRZNIL",73,"pseudorec","3",1,1402
"s2.dat","t233","NAMAG",73,"pseudorec","3",1,1402
"s2.dat","t57","RESKE",74,"rec","3",1,851
"s2.dat","t57","SOKOK",74,"rec","3",1,851
"s2.dat","t195","SVEKAN",75,"pseudorec","3",1,1452
"s2.dat","t195","TOTEK",75,"pseudorec","3",1,1452
"s2.dat","t86","KREVET",76,"rec","3",1,861
"s2.dat","t86","LOPTA",76,"rec","3",1,861
"s2.dat","t202","ŠTANK",77,"pseudorec","3",1,1322
"s2.dat","t202","PANTEK",77,"pseudorec","3",1,1322
"s2.dat","t125","PANCIT",78,"pseudorec","1",0,NA
"s2.dat","t125","AKSIOK",78,"pseudorec","1",0,NA
"s2.dat","t234","MURAB",79,"pseudorec","None",0,NA
"s2.dat","t234","MA~OT",79,"pseudorec","None",0,NA
"s2.dat","t117","KVAKA",81,"rec","3",1,711
"s2.dat","t117","ŠERPA",81,"rec","3",1,711
"s2.dat","t123","TIGAŠ",82,"pseudorec","None",0,NA
"s2.dat","t123","NEUKUD",82,"pseudorec","None",0,NA
"s2.dat","t154","REZOL",84,"pseudorec","None",0,NA
"s2.dat","t154","SKRON",84,"pseudorec","None",0,NA
"s2.dat","t135","LEMUK",86,"pseudorec","None",0,NA
"s2.dat","t135","FALUČ",86,"pseudorec","None",0,NA
"s2.dat","t217","SERUP",88,"pseudorec","None",0,NA
"s2.dat","t217","REZAG",88,"pseudorec","None",0,NA
"s2.dat","t10","JAČANZ",90,"rec","3",1,1152
"s2.dat","t10","TSEVS",90,"rec","3",1,1152
"s2.dat","t216","SEWAT",91,"pseudorec","3",1,1282
"s2.dat","t216","IDIOB",91,"pseudorec","3",1,1282
"s2.dat","t90","GRANA",92,"rec","3",1,541
"s2.dat","t90","PTICA",92,"rec","3",1,541
"s2.dat","t209","ARGOP",93,"pseudorec","1",0,NA
"s2.dat","t209","HARAK",93,"pseudorec","1",0,NA
"s2.dat","t112","ZVEČKA",94,"rec","3",1,651
"s2.dat","t112","TORTA",94,"rec","3",1,651
"s2.dat","t59","NIFLED",95,"rec","3",1,951
"s2.dat","t59","AČUPAP",95,"rec","3",1,951
"s2.dat","t38","AREFA",96,"rec","3",0,NA
"s2.dat","t38","AMGOD",96,"rec","3",0,NA
"s2.dat","t64","PRETNJA",97,"rec","3",1,631
"s2.dat","t64","MILOST",97,"rec","3",1,631
"s2.dat","t29","NEMAK",98,"rec","3",0,NA
"s2.dat","t29","EĆEVC",98,"rec","3",0,NA
"s2.dat","t78","KORITO",99,"rec","3",1,511
"s2.dat","t78","JASTUK",99,"rec","3",1,511
"s2.dat","t100","TRPNJA",100,"rec","3",1,521
"s2.dat","t100","RASPON",100,"rec","3",1,521
"s2.dat","t163","BERBET",101,"pseudorec","3",1,1472
"s2.dat","t163","PRESEB",101,"pseudorec","3",1,1472
"s2.dat","t178","MANGUD",102,"pseudorec","None",0,NA
"s2.dat","t178","STALAV",102,"pseudorec","None",0,NA
"s2.dat","t108","TEGLA",104,"rec","3",1,731
"s2.dat","t108","KOMPOT",104,"rec","3",1,731
"s2.dat","t124","SVIWAB",105,"pseudorec","None",0,NA
"s2.dat","t124","SPANAR",105,"pseudorec","None",0,NA
"s2.dat","t110","RANAC",107,"rec","3",1,701
"s2.dat","t110","KLIKER",107,"rec","3",1,701
"s2.dat","t148","PRELER",108,"pseudorec","None",0,NA
"s2.dat","t148","BAZAP",108,"pseudorec","None",0,NA
"s2.dat","t194","SONAĐ",110,"pseudorec","3",1,1332
"s2.dat","t194","{PRIĐ",110,"pseudorec","3",1,1332
"s2.dat","t175","UDOVAL",111,"pseudorec","1",0,NA
"s2.dat","t175","AKCENAŠ",111,"pseudorec","1",0,NA
"s2.dat","t99","OTKAZ",112,"rec","3",1,831
"s2.dat","t99","ZAKUP",112,"rec","3",1,831
"s2.dat","t40","TKEPSA",113,"rec","3",1,1452
"s2.dat","t40","TLOVER",113,"rec","3",1,1452
"s2.dat","t56","EĆRIS",114,"rec","3",1,1262
"s2.dat","t56","ARBOK",114,"rec","3",1,1262
"s2.dat","t119","FLAUTA",115,"rec","3",1,791
"s2.dat","t119","KECELJA",115,"rec","3",1,791
"s2.dat","t167","KOMFON",116,"pseudorec","3",1,1182
"s2.dat","t167","KARBOZ",116,"pseudorec","3",1,1182
"s2.dat","t157","TITAČ",117,"pseudorec","None",0,NA
"s2.dat","t157","{APTAK",117,"pseudorec","None",0,NA
"s2.dat","t235","EGZIČ",119,"pseudorec","None",0,NA
"s2.dat","t235","MAHET",119,"pseudorec","None",0,NA
"s2.dat","t201","CIKLOP",121,"pseudorec","None",0,NA
"s2.dat","t201","DESPON",121,"pseudorec","None",0,NA
"s2.dat","t12","RIMEN",123,"rec","None",0,NA
"s2.dat","t12","ĆOMOP",123,"rec","None",0,NA
"s2.dat","t121","TROVAB",126,"pseudorec","None",0,NA
"s2.dat","t121","KORDOB",126,"pseudorec","None",0,NA
"s2.dat","t126","KANAZ",128,"pseudorec","3",1,1172
"s2.dat","t126","FEQTOZ",128,"pseudorec","3",1,1172
"s2.dat","t45","TSOKAP",129,"rec","3",0,NA
"s2.dat","t45","DOHSI",129,"rec","3",0,NA
"s2.dat","t182","CVETIL",130,"pseudorec","None",0,NA
"s2.dat","t182","DOLAŠ",130,"pseudorec","None",0,NA
"s2.dat","t184","BUBWAC",132,"pseudorec","None",0,NA
"s2.dat","t184","JEDWAZ",132,"pseudorec","None",0,NA
"s2.dat","t16","ADOGAJ",134,"rec","3",1,1372
"s2.dat","t16","AJITUK",134,"rec","3",1,1372
"s2.dat","t35","ATNEOP",135,"rec","3",1,1272
"s2.dat","t35","DIKSAR",135,"rec","3",1,1272
"s2.dat","t81","STRELA",136,"rec","3",1,751
"s2.dat","t81","KAMION",136,"rec","3",1,751
"s2.dat","t9","ATŠAM",137,"rec","3",1,1342
"s2.dat","t9","GOLZAR",137,"rec","3",1,1342
"s2.dat","t136","TURBAH",138,"pseudorec","3",1,1031
"s2.dat","t136","AZBESČ",138,"pseudorec","3",1,1031
"s2.dat","t1","TSOVON",139,"rec","3",0,NA
"s2.dat","t1","ADOTEM",139,"rec","3",0,NA
"s2.dat","t69","ZNANJE",140,"rec","3",1,611
"s2.dat","t69","SUMNJA",140,"rec","3",1,611
"s2.dat","t192","OMLEZ",141,"pseudorec","3",1,1161
"s2.dat","t192","IRVAB",141,"pseudorec","3",1,1161
"s2.dat","t229","REBUL",142,"pseudorec","1",0,NA
"s2.dat","t229","NABOH",142,"pseudorec","1",0,NA
"s2.dat","t189","LOGOK",143,"pseudorec","3",1,1463
"s2.dat","t189","BE}AŠ",143,"pseudorec","3",1,1463
"s2.dat","t212","TIRKIB",144,"pseudorec","3",1,1342
"s2.dat","t212","KRETEP",144,"pseudorec","3",1,1342
"s2.dat","t172","MASEF",145,"pseudorec","3",1,1382
"s2.dat","t172","LIMIR",145,"pseudorec","3",1,1382
"s2.dat","t162","BAROZ",146,"pseudorec","None",0,NA
"s2.dat","t162","NAKOČ",146,"pseudorec","None",0,NA
"s2.dat","t204","LEWIZ",148,"pseudorec","3",1,1492
"s2.dat","t204","BILIOD",148,"pseudorec","3",1,1492
"s2.dat","t222","BAROL",149,"pseudorec","3",1,1352
"s2.dat","t222","TREGEN",149,"pseudorec","3",1,1352
"s2.dat","t199","BORDEP",150,"pseudorec","3",1,1272
"s2.dat","t199","KLIPAĆ",150,"pseudorec","3",1,1272
"s2.dat","t50","SANANA",151,"rec","3",1,601
"s2.dat","t50","KAMJAK",151,"rec","3",1,601
"s2.dat","t62","IZDAJA",152,"rec","3",1,550
"s2.dat","t62","UZROK",152,"rec","3",1,550
"s2.dat","t23","OLEDO",153,"rec","None",0,NA
"s2.dat","t23","OTALB",153,"rec","None",0,NA
"s2.dat","t147","PATAR",155,"pseudorec","1",0,NA
"s2.dat","t147","VELUT",155,"pseudorec","1",0,NA
"s2.dat","t227","CIMEČ",156,"pseudorec","3",1,1062
"s2.dat","t227","VITALJ",156,"pseudorec","3",1,1062
"s2.dat","t132","NAZER",157,"pseudorec","3",1,1162
"s2.dat","t132","AVANČ",157,"pseudorec","3",1,1162
"s2.dat","t11","SONAZ",158,"rec","3",1,1292
"s2.dat","t11","OASIMS",158,"rec","3",1,1292
"s2.dat","t224","BOJLEG",159,"pseudorec","3",1,1242
"s2.dat","t224","DISTIC",159,"pseudorec","3",1,1242
"s2.dat","t91","UCENA",160,"rec","3",1,1242
"s2.dat","t91","NABOJ",160,"rec","3",1,1242
"s2.dat","t82","KAPUT",161,"rec","3",1,841
"s2.dat","t82","KLAVIR",161,"rec","3",1,841
"s2.dat","t220","PERAĐ",162,"pseudorec","3",1,951
"s2.dat","t220","BUMBAG",162,"pseudorec","3",1,951
"s2.dat","t79","MARAMA",163,"rec","3",1,631
"s2.dat","t79","KOLICA",163,"rec","3",1,631
"s2.dat","t122","PREGIT",164,"pseudorec","3",1,1472
"s2.dat","t122","FETUP",164,"pseudorec","3",1,1472
"s2.dat","t68","IZRAZ",165,"rec","3",1,701
"s2.dat","t68","UTISAK",165,"rec","3",1,701
"s2.dat","t14","OASOP",166,"rec","3",0,NA
"s2.dat","t14","HARTS",166,"rec","3",0,NA
"s2.dat","t47","ĆANAPS",167,"rec","3",1,1492
"s2.dat","t47","ACEREP",167,"rec","3",1,1492
"s2.dat","t165","KARMIG",168,"pseudorec","3",1,1192
"s2.dat","t165","SIRUL",168,"pseudorec","3",1,1192
"s2.dat","t180","RAZVOC",169,"pseudorec","3",1,1192
"s2.dat","t180","FILTEB",169,"pseudorec","3",1,1192
"s2.dat","t134","DIZEB",170,"pseudorec","3",1,1232
"s2.dat","t134","LOTOG",170,"pseudorec","3",1,1232
"s2.dat","t17","ĆIKEČ",171,"rec","3",0,NA
"s2.dat","t17","AVKOMS",171,"rec","3",0,NA
"s2.dat","t2","ADASOD",172,"rec","None",0,NA
"s2.dat","t2","MAJOP",172,"rec","None",0,NA
"s2.dat","t104","DIVOTA",175,"rec","3",1,761
"s2.dat","t104","EFEKAT",175,"rec","3",1,761
"s2.dat","t183","POGAJ",176,"pseudorec","3",1,1251
"s2.dat","t183","GURMAB",176,"pseudorec","3",1,1251
"s2.dat","t54","NVOLK",177,"rec","3",0,NA
"s2.dat","t54","AKUTŠ",177,"rec","3",0,NA
"s2.dat","t128","TAJGUP",178,"pseudorec","3",1,1161
"s2.dat","t128","MASLAB",178,"pseudorec","3",1,1161
"s2.dat","t206","GLUPAR",179,"pseudorec","3",1,1111
"s2.dat","t206","ARHID",179,"pseudorec","3",1,1111
"s2.dat","t237","IZDAP",180,"pseudorec","3",1,1191
"s2.dat","t237","FAGOH",180,"pseudorec","3",1,1191
"s2.dat","t95","APSURD",181,"rec","3",1,731
"s2.dat","t95","OPSEG",181,"rec","3",1,731
"s2.dat","t19","ARIKES",182,"rec","3",1,1022
"s2.dat","t19","AJIKAR",182,"rec","3",1,1022
"s2.dat","t197","SISAB",183,"pseudorec","None",0,NA
"s2.dat","t197","KLIKET",183,"pseudorec","None",0,NA
"s2.dat","t238","RASAL",185,"pseudorec","3",1,1252
"s2.dat","t238","JASTOM",185,"pseudorec","3",1,1252
"s2.dat","t48","KERUB",186,"rec","3",0,NA
"s2.dat","t48","ALCUC",186,"rec","3",0,NA
"s2.dat","t43","ADUŽOP",187,"rec","3",0,NA
"s2.dat","t43","ANEMAN",187,"rec","3",0,NA
"s2.dat","t25","AKUBAJ",188,"rec","3",1,1322
"s2.dat","t25","CANAL",188,"rec","3",1,1322
"s2.dat","t7","SECORP",189,"rec","None",0,NA
"s2.dat","t7","TSIROK",189,"rec","None",0,NA
"s2.dat","t39","AMERT",191,"rec","3",0,NA
"s2.dat","t39","AKUOP",191,"rec","3",0,NA
"s2.dat","t120","KRLJUŠT",192,"rec","3",1,581
"s2.dat","t120","OLOVKA",192,"rec","3",1,581
"s2.dat","t174","VOKAB",193,"pseudorec","3",1,951
"s2.dat","t174","ZIDIB",193,"pseudorec","3",1,951
"s2.dat","t13","AĆOMAS",194,"rec","3",1,1211
"s2.dat","t13","ANJAT",194,"rec","3",1,1211
"s2.dat","t51","ZEMKEP",195,"rec","3",1,1021
"s2.dat","t51","NARAŠ",195,"rec","3",1,1021
"s2.dat","t158","KAJAC",196,"pseudorec","3",1,1142
"s2.dat","t158","}EVAK",196,"pseudorec","3",1,1142
"s2.dat","t97","BRUKA",197,"rec","3",1,1443
"s2.dat","t97","MANJAK",197,"rec","3",1,1443
"s2.dat","t22","CAMAČ",198,"rec","3",1,1312
"s2.dat","t22","TSARH",198,"rec","3",1,1312
"s2.dat","t44","TELPAZ",199,"rec","None",0,NA
"s2.dat","t44","ATEJUS",199,"rec","None",0,NA
"s2.dat","t214","PITOR",201,"pseudorec","3",1,1261
"s2.dat","t214","PIJAD",201,"pseudorec","3",1,1261
"s2.dat","t118","RERNA",202,"rec","3",1,751
"s2.dat","t118","KAČKET",202,"rec","3",1,751
"s2.dat","t155","MIKROZ",203,"pseudorec","3",1,1412
"s2.dat","t155","KAUBOT",203,"pseudorec","3",1,1412
"s2.dat","t130","REPTIK",204,"pseudorec","3",1,1433
"s2.dat","t130","POVEJ",204,"pseudorec","3",1,1433
"s2.dat","t55","LUBMUZ",205,"rec","3",1,1482
"s2.dat","t55","SUTKAK",205,"rec","3",1,1482
"s2.dat","t213","DOSLUZ",206,"pseudorec","3",1,1402
"s2.dat","t213","ODVOC",206,"pseudorec","3",1,1402
"s2.dat","t76","TEPIH",207,"rec","3",1,691
"s2.dat","t76","SAPUN",207,"rec","3",1,691
"s2.dat","t105","LOGIKA",208,"rec","3",1,551
"s2.dat","t105","OPREZ",208,"rec","3",1,551
"s2.dat","t232","TOALEB",209,"pseudorec","3",1,1222
"s2.dat","t232","FAZOR",209,"pseudorec","3",1,1222
"s2.dat","t61","NEMOĆ",210,"rec","3",1,751
"s2.dat","t61","SUDBA",210,"rec","3",1,751
"s2.dat","t74","SREĆA",211,"rec","3",1,621
"s2.dat","t74","ODNOS",211,"rec","3",1,621
"s2.dat","t150","REKEB",212,"pseudorec","3",1,1081
"s2.dat","t150","FLUIŠ",212,"pseudorec","3",1,1081
"s2.dat","t153","PER{UĐ",213,"pseudorec","3",1,1192
"s2.dat","t153","LOSIOR",213,"pseudorec","3",1,1192
"s2.dat","t171","OTKLOR",214,"pseudorec","3",1,1422
"s2.dat","t171","FOKUJ",214,"pseudorec","3",1,1422
"s2.dat","t80","TOPOLA",215,"rec","3",1,691
"s2.dat","t80","GROŽĐE",215,"rec","3",1,691
"s2.dat","t169","GULAN",216,"pseudorec","3",1,952
"s2.dat","t169","CIGAF",216,"pseudorec","3",1,952
"s2.dat","t185","FARMET",217,"pseudorec","1",0,NA
"s2.dat","t185","RABIĐ",217,"pseudorec","1",0,NA
"s2.dat","t67","SEZONA",218,"rec","3",1,751
"s2.dat","t67","PROPIS",218,"rec","3",1,751
"s2.dat","t160","{AFRAK",219,"pseudorec","3",1,1322
"s2.dat","t160","GEOLOT",219,"pseudorec","3",1,1322
"s2.dat","t98","SLANJE",220,"rec","3",1,701
"s2.dat","t98","UŽITAK",220,"rec","3",1,701
"s2.dat","t4","AREMAN",221,"rec","3",1,1402
"s2.dat","t4","ATEVSO",221,"rec","3",1,1402
"s2.dat","t106","JOGURT",222,"rec","3",1,591
"s2.dat","t106","KENGUR",222,"rec","3",1,591
"s2.dat","t228","ULKUG",223,"pseudorec","3",1,1362
"s2.dat","t228","FLANEG",223,"pseudorec","3",1,1362
"s2.dat","t83","KLUPA",224,"rec","3",1,1302
"s2.dat","t83","ZAVESA",224,"rec","3",1,1302
"s2.dat","t111","PERIKA",225,"rec","3",1,731
"s2.dat","t111","PELENA",225,"rec","3",1,731
"s2.dat","t215","OPOZIN",226,"pseudorec","3",1,1102
"s2.dat","t215","PO~EF",226,"pseudorec","3",1,1102
"s2.dat","t94","TRENJE",227,"rec","3",1,611
"s2.dat","t94","DEOBA",227,"rec","3",1,611
"s2.dat","t219","POKOB",228,"pseudorec","3",1,1152
"s2.dat","t219","REDAF",228,"pseudorec","3",1,1152
"s2.dat","t114","BIBER",229,"rec","3",1,701
"s2.dat","t114","LIKER",229,"rec","3",1,701
"s2.dat","t177","JERED",230,"pseudorec","None",0,NA
"s2.dat","t177","MELED",230,"pseudorec","None",0,NA
"s2.dat","t170","PORTIN",232,"pseudorec","None",0,NA
"s2.dat","t170","{ESTAM",232,"pseudorec","None",0,NA
"s2.dat","t8","AVAJOP",234,"rec","None",0,NA
"s2.dat","t8","ADVARP",234,"rec","None",0,NA
"s2.dat","t52","AKNUŠ",236,"rec","3",1,1482
"s2.dat","t52","NAZAF",236,"rec","3",1,1482
"s2.dat","t138","MAGNEG",237,"pseudorec","3",1,1332
"s2.dat","t138","KAPLAB",237,"pseudorec","3",1,1332
"s2.dat","t231","MLEKAF",238,"pseudorec","3",1,1282
"s2.dat","t231","KENGUN",238,"pseudorec","3",1,1282
"s2.dat","t87","PESAK",239,"rec","3",1,631
"s2.dat","t87","STAKLO",239,"rec","3",1,631
"s2.dat","t176","PUTEF",240,"pseudorec","3",1,1131
"s2.dat","t176","NAGIR",240,"pseudorec","3",1,1131
"s2.dat","t41","SUTATS",241,"rec","3",0,NA
"s2.dat","t41","ABOGET",241,"rec","3",0,NA
"s2.dat","t168","JELEP",242,"pseudorec","None",0,NA
"s2.dat","t168","}UMEP",242,"pseudorec","None",0,NA
"s2.dat","t53","ALCINŠ",244,"rec","3",0,NA
"s2.dat","t53","AMALAS",244,"rec","3",0,NA
"s2.dat","t225","BULDOF",245,"pseudorec","3",1,1051
"s2.dat","t225","TUMOČ",245,"pseudorec","3",1,1051
"s2.dat","t186","ZNALAB",246,"pseudorec","3",1,1212
"s2.dat","t186","MODUĐ",246,"pseudorec","3",1,1212
"s2.dat","t142","ZUBID",247,"pseudorec","3",1,1191
"s2.dat","t142","KEDAP",247,"pseudorec","3",1,1191
"s2.dat","t149","KINIB",248,"pseudorec","3",1,1071
"s2.dat","t149","VISAR",248,"pseudorec","3",1,1071
"s2.dat","t36","ALIDI",249,"rec","3",1,1342
"s2.dat","t36","SLUPMI",249,"rec","3",1,1342
"s2.dat","t151","PRIZIT",250,"pseudorec","3",1,1272
"s2.dat","t151","PASAM",250,"pseudorec","3",1,1272
"s2.dat","t33","VIZOPO",251,"rec","3",0,NA
"s2.dat","t33","EMONER",251,"rec","3",0,NA
"s2.dat","t32","TSODAG",252,"rec","None",0,NA
"s2.dat","t32","HULSOD",252,"rec","None",0,NA
"s2.dat","t71","SLUTNJA",254,"rec","3",1,651
"s2.dat","t71","RAZVOJ",254,"rec","3",1,651
"s2.dat","t109","KIOSK",255,"rec","3",1,610
"s2.dat","t109","LAVOR",255,"rec","3",1,610
"s2.dat","t141","VODNIB",256,"pseudorec","3",1,1211
"s2.dat","t141","CIMEC",256,"pseudorec","3",1,1211
"s2.dat","t131","PORIG",257,"pseudorec","3",1,1452
"s2.dat","t131","PATROZ",257,"pseudorec","3",1,1452
"s2.dat","t49","CARAJ",258,"rec","3",1,1092
"s2.dat","t49","ALGEP",258,"rec","3",1,1092
"s2.dat","t77","TOČAK",259,"rec","3",1,711
"s2.dat","t77","KESTEN",259,"rec","3",1,711
"s2.dat","t85","KOLENO",260,"rec","3",1,972
