Target;Prime;ID;hand;age;gender;resp;RTs;resp_corr;accuracy
attico;tromba;16;DX;27;F;1;0,589485;1;1
attico;tromba;1;DX;21;M;1;0,83;1;1
attico;tromba;60;DX;20;F;1;0,56702;1;1
attico;tromba;26;DX;21;F;1;0,67999;1;1
attico;tromba;64;DX;24;M;1;0,603205;1;1
attico;tromba;22;DX;23;F;1;0,73972;1;1
attico;tromba;66;SX;23;F;1;0,46869;1;1
attico;tromba;58;DX;33;F;1;0,638085;1;1
attico;tromba;47;DX;22;F;1;0,548025;1;1
attico;tromba;46;DX;22;F;1;0,539125;1;1
attico;tromba;2;DX;27;F;1;0,539;1;1
attico;tromba;40;DX;23;F;1;0,886;1;1
attico;tromba;70;DX;24;F;1;0,67613;1;1
attico;tromba;13;DX;20;M;1;0,69917;1;1
attico;tromba;37;DX;20;F;1;0,568895;1;1
attico;tromba;53;DX;25;F;1;0,63724;1;1
attico;tromba;65;DX;35;F;1;0,567645;1;1
attico;tromba;63;DX;22;F;1;0,85735;1;1
attico;tromba;69;DX;24;F;1;0,715105;1;1
attico;tromba;25;DX;21;F;1;0,631485;1;1
attico;tromba;41;DX;23;M;1;0,726445;1;1
attico;tromba;12;DX;23;M;1;0,66059;1;1
attico;tromba;61;DX;25;M;1;1,068915;1;1
attico;tromba;27;DX;22;F;1;0,52787;1;1
attico;tromba;30;DX;27;F;1;0,36807;1;1
attico;tromba;43;DX;22;M;1;0,563245;1;1
attico;tromba;5;DX;24;F;1;0,667445;1;1
attico;tromba;7;DX;21;F;1;0,64667;1;1
attico;tromba;52;DX;22;F;1;0,636;1;1
attico;tromba;55;DX;20;F;1;1,140555;1;1
attico;tromba;36;DX;21;M;1;0,684135;1;1
autobus;veicolo;45;DX;21;F;1;0,786715;1;1
autobus;veicolo;34;DX;22;F;1;0,73394;1;1
autobus;veicolo;43;DX;22;M;1;0,6193;1;1
autobus;veicolo;57;DX;29;F;1;0,618125;1;1
autobus;veicolo;9;DX;26;F;1;0,834305;1;1
autobus;veicolo;41;DX;23;M;1;0,57176;1;1
autobus;veicolo;3;DX;21;F;1;0,590735;1;1
autobus;veicolo;50;DX;22;F;1;0,608;1;1
autobus;veicolo;59;DX;22;F;1;0,76917;1;1
autobus;veicolo;63;DX;22;F;1;0,916385;1;1
autobus;veicolo;75;DX;24;F;1;0,749705;1;1
autobus;veicolo;18;DX;23;F;1;0,73444;1;1
autobus;veicolo;35;DX;23;m;1;0,601;1;1
autobus;veicolo;66;SX;23;F;1;0,518205;1;1
autobus;veicolo;58;DX;33;F;1;0,398255;1;1
autobus;veicolo;37;DX;20;F;1;0,638665;1;1
autobus;veicolo;32;DX;24;F;1;0,383795;1;1
autobus;veicolo;36;DX;21;M;1;0,62542;1;1
autobus;veicolo;73;SX;21;F;1;0,481115;1;1
autobus;veicolo;30;DX;27;F;1;0,50498;1;1
autobus;veicolo;61;DX;25;M;1;0,67266;1;1
autobus;veicolo;38;DX;20;F;1;0,63412;1;1
autobus;veicolo;64;DX;24;M;1;0,740345;1;1
autobus;veicolo;6;DX;30;F;1;0,59646;1;1
autobus;veicolo;28;DX;24;F;1;0,649;1;1
autobus;veicolo;25;DX;21;F;1;0,53725;1;1
autobus;veicolo;5;DX;24;F;1;0,63855;1;1
autobus;veicolo;13;DX;20;M;1;0,499505;1;1
autobus;veicolo;26;DX;21;F;1;0,673245;1;1
autobus;veicolo;23;DX;22;M;1;0,815485;1;1
autobus;veicolo;27;DX;22;F;1;0,58943;1;1
autobus;veicolo;47;DX;22;F;1;0,54325;1;1
autobus;veicolo;55;DX;20;F;1;0,582325;1;1
autobus;veicolo;53;DX;25;F;0;0,645215;1;0
autobus;veicolo;72;DX;20;F;1;0,565;1;1
autobus;veicolo;62;SX;24;M;1;0,661465;1;1
autobus;veicolo;17;DX;23;F;1;0,53088;1;1
autobus;veicolo;16;DX;27;F;1;0,535105;1;1
autobus;veicolo;33;DX;22;M;0;1,119;1;0
autobus;veicolo;71;DX;21;M;1;0,54401;1;1
autobus;veicolo;68;DX;23;F;1;0,528755;1;1
autobus;veicolo;20;DX;22;F;1;0,57426;1;1
autobus;veicolo;44;DX;24;M;1;0,71416;1;1
autobus;veicolo;51;DX;25;M;1;0,602375;1;1
autobus;veicolo;49;DX;21;F;1;0,563935;1;1
autobus;veicolo;2;DX;27;F;1;0,618;1;1
autobus;veicolo;74;DX;24;M;1;0,91186;1;1
autobus;veicolo;42;DX;23;M;1;0,785175;1;1
autobus;veicolo;39;DX;28;F;1;0,022265;1;1
autobus;veicolo;29;DX;24;F;1;0,71706;1;1
autobus;veicolo;24;DX;22;F;0;0,611295;1;0
autobus;veicolo;56;SX;22;M;1;1,1488;1;1
autobus;veicolo;15;DX;23;F;1;0,53367;1;1
autobus;veicolo;21;DX;24;F;1;0,722425;1;1
autobus;veicolo;7;DX;21;F;1;0,55916;1;1
autobus;veicolo;22;DX;23;F;1;0,73314;1;1
autobus;veicolo;12;DX;23;M;1;0,49697;1;1
autobus;veicolo;10;DX;23;F;1;0,588885;1;1
autobus;veicolo;14;DX;21;M;1;0,634;1;1
autobus;veicolo;31;DX;27;F;1;0,50103;1;1
autobus;veicolo;19;DX;20;F;1;0,549595;1;1
autobus;veicolo;67;DX;24;M;0;0,5985;1;0
autobus;veicolo;40;DX;23;F;1;0,511;1;1
autobus;veicolo;69;DX;24;F;1;0,584455;1;1
autobus;veicolo;70;DX;24;F;1;0,702355;1;1
autobus;veicolo;52;DX;22;F;1;0,683;1;1
autobus;veicolo;11;DX;23;M;0;2,431545;1;0
autobus;veicolo;46;DX;22;F;1;0,04091;1;1
autobus;veicolo;4;DX;30;M;1;0,52354;1;1
autobus;veicolo;60;DX;20;F;1;0,519495;1;1
autobus;veicolo;65;DX;35;F;1;0,65918;1;1
autobus;veicolo;48;DX;21;F;1;1,49859;1;1
autobus;veicolo;54;DX;26;F;1;0,4523;1;1
autobus;veicolo;8;SX;21;F;1;0,75016;1;1
autobus;veicolo;1;DX;21;M;1;0,722;1;1
avvunanna;cicatrice;37;DX;20;F;0;0,67505;0;1
avvunanna;cicatrice;73;SX;21;F;0;0,601355;0;1
avvunanna;cicatrice;6;DX;30;F;0;0,633795;0;1
avvunanna;cicatrice;31;DX;27;F;0;0,648055;0;1
avvunanna;cicatrice;69;DX;24;F;0;2,218265;0;1
avvunanna;cicatrice;30;DX;27;F;1;0,4669;0;0
avvunanna;cicatrice;71;DX;21;M;0;0,658485;0;1
avvunanna;cicatrice;62;SX;24;M;0;0,66037;0;1
avvunanna;cicatrice;20;DX;22;F;0;0,499565;0;1
avvunanna;cicatrice;61;DX;25;M;0;0,672485;0;1
avvunanna;cicatrice;48;DX;21;F;0;1,71192;0;1
avvunanna;cicatrice;72;DX;20;F;0;0,823;0;1
avvunanna;cicatrice;50;DX;22;F;0;0,605;0;1
avvunanna;cicatrice;4;DX;30;M;0;0,68272;0;1
avvunanna;cicatrice;45;DX;21;F;0;0,732055;0;1
avvunanna;cicatrice;1;DX;21;M;0;0,738;0;1
avvunanna;cicatrice;28;DX;24;F;0;0,598;0;1
avvunanna;cicatrice;51;DX;25;M;0;0,453365;0;1
avvunanna;cicatrice;60;DX;20;F;0;0,71286;0;1
avvunanna;cicatrice;34;DX;22;F;1;0,022175;0;0
avvunanna;cicatrice;17;DX;23;F;0;0,983695;0;1
avvunanna;cicatrice;65;DX;35;F;0;0,900015;0;1
avvunanna;cicatrice;40;DX;23;F;0;0,846;0;1
avvunanna;cicatrice;7;DX;21;F;0;0,663205;0;1
avvunanna;cicatrice;2;DX;27;F;0;0,771;0;1
avvunanna;cicatrice;33;DX;22;M;0;0,547;0;1
avvunanna;cicatrice;66;SX;23;F;0;0,65298;0;1
avvunanna;cicatrice;55;DX;20;F;0;1,125415;0;1
avvunanna;cicatrice;74;DX;24;M;0;1,109765;0;1
avvunanna;cicatrice;47;DX;22;F;0;0,54548;0;1
avvunanna;cicatrice;3;DX;21;F;0;0,49047;0;1
avvunanna;cicatrice;27;DX;22;F;0;1,2018;0;1
avvunanna;cicatrice;36;DX;21;M;0;0,75162;0;1
avvunanna;cicatrice;22;DX;23;F;0;0,596615;0;1
avvunanna;cicatrice;10;DX;23;F;0;0,566485;0;1
avvunanna;cicatrice;9;DX;26;F;0;0,8;0;1
avvunanna;cicatrice;39;DX;28;F;1;0,01057;0;0
avvunanna;cicatrice;58;DX;33;F;0;0,582025;0;1
avvunanna;cicatrice;64;DX;24;M;0;0,62135;0;1
avvunanna;cicatrice;29;DX;24;F;0;0,73328;0;1
avvunanna;cicatrice;54;DX;26;F;0;0,793255;0;1
avvunanna;cicatrice;63;DX;22;F;0;2,163495;0;1
avvunanna;cicatrice;12;DX;23;M;1;0,422645;0;0
avvunanna;cicatrice;49;DX;21;F;0;0,81297;0;1
avvunanna;cicatrice;14;DX;21;M;0;0,66;0;1
avvunanna;cicatrice;32;DX;24;F;0;0,508245;0;1
avvunanna;cicatrice;24;DX;22;F;0;0,617685;0;1
avvunanna;cicatrice;75;DX;24;F;0;0,62994;0;1
avvunanna;cicatrice;43;DX;22;M;0;0,60348;0;1
avvunanna;cicatrice;18;DX;23;F;0;1,100745;0;1
avvunanna;cicatrice;5;DX;24;F;0;0,578605;0;1
avvunanna;cicatrice;52;DX;22;F;0;0,641;0;1
avvunanna;cicatrice;23;DX;22;M;0;0,67482;0;1
avvunanna;cicatrice;42;DX;23;M;0;0,721155;0;1
avvunanna;cicatrice;38;DX;20;F;0;0,69114;0;1
avvunanna;cicatrice;68;DX;23;F;0;0,69918;0;1
avvunanna;cicatrice;11;DX;23;M;0;1,88167;0;1
avvunanna;cicatrice;16;DX;27;F;0;0,547375;0;1
avvunanna;cicatrice;25;DX;21;F;0;0,600905;0;1
avvunanna;cicatrice;19;DX;20;F;0;0,66451;0;1
avvunanna;cicatrice;13;DX;20;M;0;0,680945;0;1
avvunanna;cicatrice;46;DX;22;F;0;0,482535;0;1
avvunanna;cicatrice;59;DX;22;F;0;1,321765;0;1
avvunanna;cicatrice;26;DX;21;F;0;1,324715;0;1
avvunanna;cicatrice;70;DX;24;F;0;0,612385;0;1
avvunanna;cicatrice;15;DX;23;F;0;0,634945;0;1
avvunanna;cicatrice;8;SX;21;F;0;0,89622;0;1
avvunanna;cicatrice;67;DX;24;M;0;0,97788;0;1
avvunanna;cicatrice;53;DX;25;F;0;0,617825;0;1
avvunanna;cicatrice;44;DX;24;M;0;1,23245;0;1
avvunanna;cicatrice;35;DX;23;m;0;0,742;0;1
avvunanna;cicatrice;56;SX;22;M;0;1,076015;0;1
avvunanna;cicatrice;41;DX;23;M;0;0,77622;0;1
avvunanna;cicatrice;57;DX;29;F;0;0,83057;0;1
avvunanna;cicatrice;21;DX;24;F;0;0,599905;0;1
balcone;geranio;54;DX;26;F;1;0,537675;1;1
balcone;geranio;51;DX;25;M;1;0,66002;1;1
balcone;geranio;30;DX;27;F;1;0,708505;1;1
balcone;geranio;31;DX;27;F;1;0,6318;1;1
balcone;geranio;33;DX;22;M;1;0,399;1;1
balcone;geranio;20;DX;22;F;1;0,50449;1;1
balcone;geranio;21;DX;24;F;1;0,570015;1;1
balcone;geranio;26;DX;21;F;1;0,717115;1;1
balcone;geranio;1;DX;21;M;1;0,639;1;1
balcone;geranio;4;DX;30;M;1;0,61746;1;1
balcone;geranio;66;SX;23;F;1;0,700755;1;1
balcone;geranio;70;DX;24;F;1;0,48581;1;1
balcone;geranio;43;DX;22;M;1;0,56695;1;1
balcone;geranio;8;SX;21;F;1;0,79964;1;1
balcone;geranio;6;DX;30;F;1;0,549475;1;1
balcone;geranio;46;DX;22;F;1;0,498545;1;1
balcone;geranio;73;SX;21;F;1;0,576385;1;1
balcone;geranio;28;DX;24;F;1;0,732;1;1
balcone;geranio;58;DX;33;F;1;0,550115;1;1
balcone;geranio;35;DX;23;m;1;0,747;1;1
balcone;geranio;74;DX;24;M;1;0,486865;1;1
balcone;geranio;19;DX;20;F;1;0,51274;1;1
balcone;geranio;69;DX;24;F;1;0,58854;1;1
balcone;geranio;22;DX;23;F;1;0,549895;1;1
balcone;geranio;72;DX;20;F;1;0,499;1;1
balcone;geranio;27;DX;22;F;1;0,48878;1;1
balcone;geranio;2;DX;27;F;1;0,519;1;1
balcone;geranio;11;DX;23;M;1;0,763325;1;1
balcone;geranio;3;DX;21;F;1;0,547905;1;1
balcone;geranio;40;DX;23;F;1;0,719;1;1
balcone;geranio;41;DX;23;M;1;0,626435;1;1
balcone;geranio;23;DX;22;M;1;1,390975;1;1
balcone;geranio;32;DX;24;F;1;0,51913;1;1
balcone;geranio;55;DX;20;F;1;0,590015;1;1
balcone;geranio;29;DX;24;F;1;0,516605;1;1
balcone;geranio;61;DX;25;M;1;0,627775;1;1
balcone;geranio;18;DX;23;F;1;0,667935;1;1
balcone;geranio;59;DX;22;F;1;0,552835;1;1
balcone;geranio;9;DX;26;F;1;0,67998;1;1
balcone;geranio;65;DX;35;F;1;0,551055;1;1
balcone;geranio;37;DX;20;F;1;0,5813;1;1
balcone;geranio;47;DX;22;F;1;0,435125;1;1
balcone;geranio;13;DX;20;M;1;0,048665;1;1
balcone;geranio;75;DX;24;F;1;0,54263;1;1
balcone;geranio;48;DX;21;F;1;0,538355;1;1
balcone;geranio;67;DX;24;M;1;0,67007;1;1
balcone;geranio;15;DX;23;F;1;0,51941;1;1
balcone;geranio;42;DX;23;M;1;0,682985;1;1
balcone;geranio;60;DX;20;F;1;0,591245;1;1
balcone;geranio;39;DX;28;F;0;0,67137;1;0
balcone;geranio;71;DX;21;M;1;0,46205;1;1
balcone;geranio;44;DX;24;M;1;0,92074;1;1
balcone;geranio;10;DX;23;F;1;0,48036;1;1
balcone;geranio;64;DX;24;M;1;0,677605;1;1
balcone;geranio;36;DX;21;M;1;1,28578;1;1
balcone;geranio;25;DX;21;F;1;0,496175;1;1
balcone;geranio;56;SX;22;M;1;0,633305;1;1
balcone;geranio;50;DX;22;F;1;0,509;1;1
balcone;geranio;16;DX;27;F;1;0,885045;1;1
balcone;geranio;52;DX;22;F;1;0,553;1;1
balcone;geranio;68;DX;23;F;1;0,71483;1;1
balcone;geranio;38;DX;20;F;1;0,812355;1;1
balcone;geranio;7;DX;21;F;1;0,43417;1;1
balcone;geranio;49;DX;21;F;1;0,714365;1;1
balcone;geranio;53;DX;25;F;1;0,580895;1;1
balcone;geranio;24;DX;22;F;1;1,05856;1;1
balcone;geranio;57;DX;29;F;1;0,617835;1;1
balcone;geranio;34;DX;22;F;1;0,084655;1;1
balcone;geranio;45;DX;21;F;1;0,499565;1;1
balcone;geranio;63;DX;22;F;1;0,68515;1;1
balcone;geranio;12;DX;23;M;1;0,631995;1;1
balcone;geranio;62;SX;24;M;1;0,50143;1;1
balcone;geranio;17;DX;23;F;1;0,512135;1;1
balcone;geranio;5;DX;24;F;1;0,02135;1;1
balcone;geranio;14;DX;21;M;1;0,522;1;1
banpene;dollaro;42;DX;23;M;0;0,68231;0;1
banpene;dollaro;23;DX;22;M;0;2,71314;0;1
banpene;dollaro;21;DX;24;F;0;1,037515;0;1
banpene;dollaro;22;DX;23;F;0;0,667835;0;1
banpene;dollaro;11;DX;23;M;0;1,75585;0;1
banpene;dollaro;56;SX;22;M;0;0,84047;0;1
banpene;dollaro;53;DX;25;F;0;0,63136;0;1
banpene;dollaro;15;DX;23;F;0;0,683165;0;1
banpene;dollaro;12;DX;23;M;0;0,43432;0;1
banpene;dollaro;52;DX;22;F;0;0,716;0;1
banpene;dollaro;41;DX;23;M;0;0,73162;0;1
banpene;dollaro;29;DX;24;F;0;0,868825;0;1
banpene;dollaro;43;DX;22;M;0;0,64246;0;1
banpene;dollaro;19;DX;20;F;0;0,56671;0;1
banpene;dollaro;8;SX;21;F;0;1,28443;0;1
banpene;dollaro;31;DX;27;F;0;0,665085;0;1
banpene;dollaro;54;DX;26;F;0;0,61876;0;1
banpene;dollaro;75;DX;24;F;0;0,62603;0;1
banpene;dollaro;20;DX;22;F;0;0,661565;0;1
banpene;dollaro;57;DX;29;F;0;0,624745;0;1
banpene;dollaro;5;DX;24;F;0;0,911245;0;1
banpene;dollaro;24;DX;22;F;0;0,79665;0;1
banpene;dollaro;37;DX;20;F;0;0,743715;0;1
banpene;dollaro;25;DX;21;F;0;0,666335;0;1
banpene;dollaro;2;DX;27;F;0;0,831;0;1
banpene;dollaro;9;DX;26;F;0;0,84513;0;1
banpene;dollaro;49;DX;21;F;0;0,71751;0;1
banpene;dollaro;62;SX;24;M;0;0,5603;0;1
banpene;dollaro;65;DX;35;F;0;0,88386;0;1
banpene;dollaro;34;DX;22;F;0;0,584455;0;1
banpene;dollaro;66;SX;23;F;0;0,584325;0;1
banpene;dollaro;27;DX;22;F;0;1,286125;0;1
banpene;dollaro;6;DX;30;F;0;0,645675;0;1
banpene;dollaro;46;DX;22;F;0;0,81902;0;1
banpene;dollaro;55;DX;20;F;0;1,83152;0;1
banpene;dollaro;64;DX;24;M;0;0,9158;0;1
banpene;dollaro;36;DX;21;M;0;1,17424;0;1
banpene;dollaro;3;DX;21;F;0;0,706385;0;1
banpene;dollaro;14;DX;21;M;0;0,578;0;1
banpene;dollaro;33;DX;22;M;0;0,615;0;1
banpene;dollaro;17;DX;23;F;0;0,730435;0;1
banpene;dollaro;13;DX;20;M;0;0,559645;0;1
banpene;dollaro;47;DX;22;F;0;0,53774;0;1
banpene;dollaro;32;DX;24;F;0;0,56446;0;1
banpene;dollaro;18;DX;23;F;0;0,737345;0;1
banpene;dollaro;72;DX;20;F;0;0,956;0;1
banpene;dollaro;28;DX;24;F;0;0,765;0;1
banpene;dollaro;71;DX;21;M;0;0,86894;0;1
banpene;dollaro;26;DX;21;F;;;0;
banpene;dollaro;74;DX;24;M;0;0,73651;0;1
banpene;dollaro;63;DX;22;F;0;0,99909;0;1
banpene;dollaro;30;DX;27;F;0;0,618345;0;1
banpene;dollaro;67;DX;24;M;0;0,557315;0;1
banpene;dollaro;44;DX;24;M;0;0,656065;0;1
banpene;dollaro;51;DX;25;M;0;1,005635;0;1
banpene;dollaro;70;DX;24;F;0;0,66568;0;1
banpene;dollaro;58;DX;33;F;0;0,742565;0;1
banpene;dollaro;7;DX;21;F;0;0,69779;0;1
banpene;dollaro;73;SX;21;F;0;0,872175;0;1
banpene;dollaro;40;DX;23;F;0;0,666;0;1
banpene;dollaro;35;DX;23;m;0;0,716;0;1
banpene;dollaro;60;DX;20;F;0;0,829455;0;1
banpene;dollaro;45;DX;21;F;0;0,651915;0;1
banpene;dollaro;48;DX;21;F;0;1,57929;0;1
banpene;dollaro;1;DX;21;M;0;1,297;0;1
banpene;dollaro;16;DX;27;F;0;0,851065;0;1
banpene;dollaro;10;DX;23;F;0;0,583005;0;1
banpene;dollaro;59;DX;22;F;0;0,601865;0;1
banpene;dollaro;61;DX;25;M;1;0,809645;0;0
banpene;dollaro;4;DX;30;M;0;0,75471;0;1
banpene;dollaro;50;DX;22;F;0;0,733;0;1
banpene;dollaro;68;DX;23;F;0;1,382905;0;1
banpene;dollaro;69;DX;24;F;1;0,847645;0;0
banpene;dollaro;38;DX;20;F;0;0,56613;0;1
banpene;dollaro;39;DX;28;F;0;0,51464;0;1
bara;dono;64;DX;24;M;1;0,7558;1;1
bara;dono;22;DX;23;F;1;0,609845;1;1
bara;dono;71;DX;21;M;0;0,49342;1;0
bara;dono;11;DX;23;M;1;2,04785;1;1
bara;dono;40;DX;23;F;1;0,653;1;1
bara;dono;33;DX;22;M;1;0,591;1;1
bara;dono;29;DX;24;F;1;0,55436;1;1
bara;dono;42;DX;23;M;1;0,672855;1;1
bara;dono;47;DX;22;F;1;0,6111;1;1
bara;dono;31;DX;27;F;1;0,91694;1;1
bara;dono;55;DX;20;F;0;0,657715;1;0
bara;dono;13;DX;20;M;1;0,68344;1;1
bara;dono;74;DX;24;M;1;0,703315;1;1
bara;dono;49;DX;21;F;1;0,763825;1;1
bara;dono;7;DX;21;F;1;0,534385;1;1
bara;dono;41;DX;23;M;1;0,761955;1;1
bara;dono;57;DX;29;F;1;0,590425;1;1
bara;dono;45;DX;21;F;1;0,47287;1;1
bara;dono;70;DX;24;F;1;0,749505;1;1
bara;dono;24;DX;22;F;1;0,683535;1;1
bara;dono;23;DX;22;M;1;0,74801;1;1
bara;dono;9;DX;26;F;1;0,66108;1;1
bara;dono;69;DX;24;F;1;0,71331;1;1
bara;dono;4;DX;30;M;1;0,71925;1;1
bara;dono;2;DX;27;F;1;0,583;1;1
bara;dono;51;DX;25;M;1;0,6444;1;1
bara;dono;53;DX;25;F;0;0,54625;1;0
bara;dono;66;SX;23;F;0;0,516835;1;0
bara;dono;14;DX;21;M;1;0,639;1;1
bara;dono;35;DX;23;m;0;0,551;1;0
bara;dono;73;SX;21;F;1;0,516525;1;1
bara;dono;19;DX;20;F;1;0,48105;1;1
bara;dono;54;DX;26;F;1;0,537445;1;1
bara;dono;30;DX;27;F;1;0,51145;1;1
bara;dono;43;DX;22;M;1;0,59021;1;1
bara;dono;37;DX;20;F;1;0,644845;1;1
bara;dono;75;DX;24;F;1;0,71619;1;1
bara;dono;6;DX;30;F;1;0,51782;1;1
bara;dono;65;DX;35;F;1;0,08397;1;1
bara;dono;3;DX;21;F;1;0,49997;1;1
bara;dono;12;DX;23;M;1;0,46616;1;1
bara;dono;59;DX;22;F;1;0,66814;1;1
bara;dono;1;DX;21;M;1;0,697;1;1
bara;dono;56;SX;22;M;1;1,457985;1;1
bara;dono;67;DX;24;M;1;0,725855;1;1
bara;dono;58;DX;33;F;1;0,48686;1;1
bara;dono;62;SX;24;M;0;0,72029;1;0
bara;dono;32;DX;24;F;1;0,371775;1;1
bara;dono;26;DX;21;F;1;1,02405;1;1
bara;dono;20;DX;22;F;1;0,534565;1;1
bara;dono;10;DX;23;F;1;0,597435;1;1
bara;dono;52;DX;22;F;1;0,662;1;1
bara;dono;72;DX;20;F;1;0,82;1;1
bara;dono;15;DX;23;F;1;0,60714;1;1
bara;dono;68;DX;23;F;1;0,619755;1;1
bara;dono;36;DX;21;M;1;0,734855;1;1
bara;dono;5;DX;24;F;1;0,70749;1;1
bara;dono;38;DX;20;F;1;0,710065;1;1
bara;dono;60;DX;20;F;1;0,704495;1;1
bara;dono;27;DX;22;F;0;0,6932;1;0
bara;dono;18;DX;23;F;1;0,550715;1;1
bara;dono;25;DX;21;F;1;0,536565;1;1
bara;dono;46;DX;22;F;1;0,410285;1;1
bara;dono;63;DX;22;F;1;0,683515;1;1
bara;dono;48;DX;21;F;1;1,14995;1;1
bara;dono;16;DX;27;F;1;0,597775;1;1
bara;dono;50;DX;22;F;1;0,458;1;1
bara;dono;28;DX;24;F;1;0,684;1;1
bara;dono;21;DX;24;F;1;0,689195;1;1
bara;dono;44;DX;24;M;1;1,123345;1;1
bara;dono;61;DX;25;M;1;0,657365;1;1
bara;dono;34;DX;22;F;1;0,05395;1;1
bara;dono;39;DX;28;F;1;0,605685;1;1
bara;dono;17;DX;23;F;1;0,629565;1;1
bara;dono;8;SX;21;F;1;0,773345;1;1
barvene;pistola;25;DX;21;F;0;0,81269;0;1
barvene;pistola;20;DX;22;F;0;0,49413;0;1
barvene;pistola;44;DX;24;M;0;0,656025;0;1
barvene;pistola;58;DX;33;F;0;0,695885;0;1
barvene;pistola;28;DX;24;F;0;0,699;0;1
barvene;pistola;22;DX;23;F;0;0,5581;0;1
barvene;pistola;65;DX;35;F;0;1,335925;0;1
barvene;pistola;51;DX;25;M;0;0,804205;0;1
barvene;pistola;31;DX;27;F;0;0,63191;0;1
barvene;pistola;39;DX;28;F;1;0,606225;0;0
barvene;pistola;63;DX;22;F;0;1,116435;0;1
barvene;pistola;24;DX;22;F;1;0,61667;0;0
barvene;pistola;15;DX;23;F;0;0,579425;0;1
barvene;pistola;23;DX;22;M;0;0,75213;0;1
barvene;pistola;74;DX;24;M;0;1,39812;0;1
barvene;pistola;36;DX;21;M;0;0,58482;0;1
barvene;pistola;56;SX;22;M;0;0,576905;0;1
barvene;pistola;54;DX;26;F;0;0,822175;0;1
barvene;pistola;61;DX;25;M;1;0,60919;0;0
barvene;pistola;52;DX;22;F;0;0,534;0;1
barvene;pistola;48;DX;21;F;0;0,85303;0;1
barvene;pistola;53;DX;25;F;0;0,52984;0;1
barvene;pistola;64;DX;24;M;0;0,78565;0;1
barvene;pistola;50;DX;22;F;0;0,701;0;1
barvene;pistola;40;DX;23;F;0;0,717;0;1
barvene;pistola;3;DX;21;F;0;0,531215;0;1
barvene;pistola;26;DX;21;F;0;0,977505;0;1
barvene;pistola;71;DX;21;M;0;0,64281;0;1
barvene;pistola;49;DX;21;F;0;0,546735;0;1
barvene;pistola;1;DX;21;M;0;1,825;0;1
barvene;pistola;32;DX;24;F;0;0,86853;0;1
barvene;pistola;10;DX;23;F;1;0,017645;0;0
barvene;pistola;70;DX;24;F;0;0,634505;0;1
barvene;pistola;68;DX;23;F;0;0,76676;0;1
barvene;pistola;66;SX;23;F;0;0,58445;0;1
barvene;pistola;17;DX;23;F;0;0,69629;0;1
barvene;pistola;34;DX;22;F;0;0,767145;0;1
barvene;pistola;60;DX;20;F;0;0,787735;0;1
barvene;pistola;29;DX;24;F;0;0,683475;0;1
barvene;pistola;72;DX;20;F;0;1,152;0;1
barvene;pistola;35;DX;23;m;0;0,584;0;1
barvene;pistola;12;DX;23;M;0;0,579475;0;1
barvene;pistola;30;DX;27;F;0;0,73175;0;1
barvene;pistola;59;DX;22;F;0;0,78796;0;1
barvene;pistola;9;DX;26;F;0;0,833965;0;1
barvene;pistola;16;DX;27;F;0;0,67512;0;1
barvene;pistola;47;DX;22;F;0;0,58618;0;1
barvene;pistola;2;DX;27;F;0;0,706;0;1
barvene;pistola;73;SX;21;F;1;0,78694;0;0
barvene;pistola;8;SX;21;F;0;0,8968;0;1
barvene;pistola;75;DX;24;F;0;0,610465;0;1
barvene;pistola;6;DX;30;F;0;0,60257;0;1
barvene;pistola;33;DX;22;M;0;0,532;0;1
barvene;pistola;43;DX;22;M;0;0,63013;0;1
barvene;pistola;18;DX;23;F;0;0,63017;0;1
barvene;pistola;21;DX;24;F;0;0,683215;0;1
barvene;pistola;41;DX;23;M;0;0,67645;0;1
barvene;pistola;7;DX;21;F;0;0,647095;0;1
barvene;pistola;14;DX;21;M;0;0,794;0;1
barvene;pistola;13;DX;20;M;1;0,120795;0;0
barvene;pistola;69;DX;24;F;1;1,451985;0;0
barvene;pistola;38;DX;20;F;0;0,690605;0;1
barvene;pistola;67;DX;24;M;0;0,59349;0;1
barvene;pistola;27;DX;22;F;1;0,44322;0;0
barvene;pistola;37;DX;20;F;0;1,12699;0;1
barvene;pistola;5;DX;24;F;0;0,87463;0;1
barvene;pistola;42;DX;23;M;0;0,77725;0;1
barvene;pistola;55;DX;20;F;0;1,67437;0;1
barvene;pistola;62;SX;24;M;0;0,878565;0;1
barvene;pistola;4;DX;30;M;0;0,833825;0;1
barvene;pistola;11;DX;23;M;0;1,374345;0;1
barvene;pistola;57;DX;29;F;0;0,721355;0;1
barvene;pistola;46;DX;22;F;0;0,560645;0;1
barvene;pistola;45;DX;21;F;0;0,646495;0;1
barvene;pistola;19;DX;20;F;0;0,767335;0;1
bibita;angolo;50;DX;22;F;1;0,593;1;1
bibita;angolo;7;DX;21;F;1;0,49916;1;1
bibita;angolo;17;DX;23;F;1;0,603045;1;1
bibita;angolo;58;DX;33;F;1;0,58841;1;1
bibita;angolo;35;DX;23;m;1;0,635;1;1
bibita;angolo;21;DX;24;F;1;1,42243;1;1
bibita;angolo;74;DX;24;M;1;0,597215;1;1
bibita;angolo;62;SX;24;M;1;0,59397;1;1
bibita;angolo;38;DX;20;F;1;0,68173;1;1
bibita;angolo;12;DX;23;M;1;0,58224;1;1
