participant_id,age,gender,first_language,trial_order,phase_id,condition,list,stimulus1_image,stimulus2_label,stimulus2_present,image_filename,critical2,critical1,critical3
association_753859.csv,21,female,english,21,critical,positive,itemlist0,rebirth_apocalypse,rebirth,yes,rebirth_apocalypse.png,breakthrough,power,free
association_753859.csv,21,female,english,9,critical,no_label,itemlist0,guardian_nemesis,NA,no,guardian_nemesis.png,rebirth,god,wizard
association_753859.csv,21,female,english,22,critical,negative,itemlist0,creator_destroyer,destroyer,yes,creator_destroyer.png,ending,time,deer
association_755179.csv,27,female,english,3,critical,negative,itemlist2,masterpiece_trash,trash,yes,masterpiece_trash.png,metallic,mechanical,laundry
association_755179.csv,27,female,english,8,critical,positive,itemlist2,salvation_death,salvation,yes,salvation_death.png,water,hope,reaching
association_755179.csv,27,female,english,13,critical,no_label,itemlist2,oracle_impostor,NA,no,oracle_impostor.png,freaky,wealthy,bulging
association_755179.csv,27,female,english,20,critical,negative,itemlist2,unity_separation,separation,yes,unity_separation.png,part,pull,twang
association_755179.csv,27,female,english,4,critical,no_label,itemlist2,security_captivity,NA,no,security_captivity.png,sweet,boxed,mouse
association_755179.csv,27,female,english,21,critical,positive,itemlist2,creator_destroyer,creator,yes,creator_destroyer.png,reflective,fantasy,crack
association_755179.csv,27,female,english,2,critical,positive,itemlist2,safety_isolation,safety,yes,safety_isolation.png,flowering,light,spherical
association_755179.csv,27,female,english,7,critical,no_label,itemlist2,rebirth_apocalypse,NA,no,rebirth_apocalypse.png,blast,roots,chaos
association_755179.csv,27,female,english,15,critical,positive,itemlist2,cure_poison,cure,yes,cure_poison.png,bubbling,popping,apothecary
association_755179.csv,27,female,english,16,critical,negative,itemlist2,ecstasy_agony,agony,yes,ecstasy_agony.png,melt,heat,stinging
association_755179.csv,27,female,english,12,critical,no_label,itemlist2,blessing_curse,NA,no,blessing_curse.png,cracking,juxtaposition,suffering
association_755179.csv,27,female,english,6,critical,no_label,itemlist2,protector_warden,NA,no,protector_warden.png,drooping,snakey,creepy
association_755179.csv,27,female,english,18,critical,positive,itemlist2,refuge_abyss,refuge,yes,refuge_abyss.png,bright,fresh,spiral
association_755179.csv,27,female,english,9,critical,positive,itemlist2,haven_prison,haven,yes,haven_prison.png,gentle,soft,fluffy
association_755179.csv,27,female,english,10,critical,positive,itemlist2,mend_damage,mend,yes,mend_damage.png,rust,disgusting,decay
association_755179.csv,27,female,english,1,critical,negative,itemlist2,museum_sewer,sewer,yes,museum_sewer.png,sinking,electric,luxury
association_755179.csv,27,female,english,14,critical,negative,itemlist2,guest_intruder,intruder,yes,guest_intruder.png,uncanny,danger,unsettling
association_755179.csv,27,female,english,0,critical,negative,itemlist2,guardian_nemesis,nemesis,yes,guardian_nemesis.png,dark,vast,sucking
association_755179.csv,27,female,english,11,critical,positive,itemlist2,fairy_demon,fairy,yes,fairy_demon.png,shining,pain,darkness
association_755179.csv,27,female,english,22,critical,no_label,itemlist2,organism_virus,NA,no,organism_virus.png,trees,nature,global
association_755179.csv,27,female,english,19,critical,no_label,itemlist2,leader_dictator,NA,no,leader_dictator.png,heavy,odd,funny
association_755179.csv,27,female,english,17,critical,no_label,itemlist2,pet_pest,NA,no,pet_pest.png,furry,cute,spined
association_755179.csv,27,female,english,5,critical,negative,itemlist2,explorer_invader,invader,yes,explorer_invader.png,tentacles,alien,slimy
association_755179.csv,27,female,english,23,critical,negative,itemlist2,medley_chaos,chaos,yes,medley_chaos.png,cramped,cluttered,crowded
association_762552.csv,26,m,english,0,critical,negative,itemlist2,guardian_nemesis,nemesis,yes,guardian_nemesis.png,god,NA,messiah
association_762552.csv,26,m,english,4,critical,positive,itemlist2,haven_prison,haven,yes,haven_prison.png,fluff,candy,oasis
association_762552.csv,26,m,english,1,critical,no_label,itemlist2,oracle_impostor,NA,no,oracle_impostor.png,eye,angel,squid
association_762552.csv,26,m,english,14,critical,positive,itemlist2,safety_isolation,safety,yes,safety_isolation.png,desert,precious,expensive
association_762552.csv,26,m,english,15,critical,negative,itemlist2,explorer_invader,invader,yes,explorer_invader.png,tranquil,peace,moon
association_762552.csv,26,m,english,16,critical,no_label,itemlist2,rebirth_apocalypse,NA,no,rebirth_apocalypse.png,destruction,apocalypse,crush
association_762552.csv,26,m,english,17,critical,no_label,itemlist2,protector_warden,NA,no,protector_warden.png,creep,probe,murder
association_762552.csv,26,m,english,18,critical,positive,itemlist2,salvation_death,salvation,yes,salvation_death.png,bible,redemption,magic
association_762552.csv,26,m,english,10,critical,negative,itemlist2,masterpiece_trash,trash,yes,masterpiece_trash.png,metal,scrap,soup
association_762552.csv,26,m,english,9,critical,negative,itemlist2,medley_chaos,chaos,yes,medley_chaos.png,memento,holiday,unorganized
association_762552.csv,26,m,english,6,critical,no_label,itemlist2,leader_dictator,NA,no,leader_dictator.png,captain,fascism,award
association_762552.csv,26,m,english,7,critical,positive,itemlist2,refuge_abyss,refuge,yes,refuge_abyss.png,carnivore,sinkhole,trap
association_762552.csv,26,m,english,5,critical,no_label,itemlist2,organism_virus,NA,no,organism_virus.png,bacteria,germ,alien
association_762552.csv,26,m,english,22,critical,positive,itemlist2,fairy_demon,fairy,yes,fairy_demon.png,biblical,messiah,change
association_762552.csv,26,m,english,19,critical,positive,itemlist2,mend_damage,mend,yes,mend_damage.png,bounty,wanted,rowdy
association_762552.csv,26,m,english,8,critical,no_label,itemlist2,pet_pest,NA,no,pet_pest.png,rat,cat,lizard
association_762552.csv,26,m,english,11,critical,positive,itemlist2,creator_destroyer,creator,yes,creator_destroyer.png,tools,alien,spacecraft
association_762552.csv,26,m,english,2,critical,negative,itemlist2,museum_sewer,sewer,yes,museum_sewer.png,gross,leak,art
association_762552.csv,26,m,english,13,critical,negative,itemlist2,unity_separation,separation,yes,unity_separation.png,surgeon,lobotomy,puzzle
association_762552.csv,26,m,english,21,critical,no_label,itemlist2,security_captivity,NA,no,security_captivity.png,house,mouse,home
association_762552.csv,26,m,english,20,critical,positive,itemlist2,cure_poison,cure,yes,cure_poison.png,wet,tidal,power
association_762552.csv,26,m,english,3,critical,negative,itemlist2,guest_intruder,intruder,yes,guest_intruder.png,bedtime,monster,void
association_762552.csv,26,m,english,12,critical,negative,itemlist2,ecstasy_agony,agony,yes,ecstasy_agony.png,mustache,soap,hell
association_762552.csv,26,m,english,23,critical,no_label,itemlist2,blessing_curse,NA,no,blessing_curse.png,seige,fairy,army
association_763586.csv,18,female,english,11,critical,positive,itemlist1,guardian_nemesis,guardian,yes,guardian_nemesis.png,hand,clouds,hole
association_763586.csv,18,female,english,17,critical,positive,itemlist1,unity_separation,unity,yes,unity_separation.png,brain,puzzle,links
association_763586.csv,18,female,english,1,critical,no_label,itemlist1,fairy_demon,NA,no,fairy_demon.png,future,book,thorns
association_763586.csv,18,female,english,13,critical,negative,itemlist1,oracle_impostor,impostor,yes,oracle_impostor.png,eyeball,octopus,tentacles
association_763586.csv,18,female,english,16,critical,positive,itemlist1,masterpiece_trash,masterpiece,yes,masterpiece_trash.png,spoon,bowl,silver
association_763586.csv,18,female,english,18,critical,no_label,itemlist1,refuge_abyss,NA,no,refuge_abyss.png,rainbow,field,unknown
association_763586.csv,18,female,english,8,critical,negative,itemlist1,organism_virus,virus,yes,organism_virus.png,pandemic,covid,death
association_763586.csv,18,female,english,0,critical,positive,itemlist1,medley_chaos,medley,yes,medley_chaos.png,memories,travel,family
association_763586.csv,18,female,english,22,critical,positive,itemlist1,guest_intruder,guest,yes,guest_intruder.png,monster,house,scary
association_763586.csv,18,female,english,6,critical,no_label,itemlist1,creator_destroyer,NA,no,creator_destroyer.png,glue,antler,portal
association_763586.csv,18,female,english,21,critical,negative,itemlist1,leader_dictator,dictator,yes,leader_dictator.png,voice,mic,shout
association_763586.csv,18,female,english,23,critical,negative,itemlist1,pet_pest,pest,yes,pet_pest.png,animal,cute,fluffy
association_763586.csv,18,female,english,9,critical,positive,itemlist1,explorer_invader,explorer,yes,explorer_invader.png,adventure,trees,interesting
association_763586.csv,18,female,english,12,critical,positive,itemlist1,ecstasy_agony,ecstasy,yes,ecstasy_agony.png,smoke,drugs,fade
association_763586.csv,18,female,english,19,critical,negative,itemlist1,security_captivity,captivity,yes,security_captivity.png,box,cheese,beds
association_763586.csv,18,female,english,3,critical,positive,itemlist1,museum_sewer,museum,yes,museum_sewer.png,flood,water,painting
association_763586.csv,18,female,english,5,critical,negative,itemlist1,blessing_curse,curse,yes,blessing_curse.png,water,wooden,butterfly
association_763586.csv,18,female,english,15,critical,negative,itemlist1,protector_warden,warden,yes,protector_warden.png,alien,creepy,white
association_763586.csv,18,female,english,14,critical,no_label,itemlist1,cure_poison,NA,no,cure_poison.png,glass,smoke,water
association_763586.csv,18,female,english,20,critical,no_label,itemlist1,salvation_death,NA,no,salvation_death.png,souls,webs,escape
association_763586.csv,18,female,english,2,critical,negative,itemlist1,rebirth_apocalypse,apocalypse,yes,rebirth_apocalypse.png,explosion,death,superpower
association_763586.csv,18,female,english,4,critical,no_label,itemlist1,mend_damage,NA,no,mend_damage.png,letter,screws,goo
association_763586.csv,18,female,english,7,critical,no_label,itemlist1,safety_isolation,NA,no,safety_isolation.png,bee,dome,dinner
association_763586.csv,18,female,english,10,critical,no_label,itemlist1,haven_prison,NA,no,haven_prison.png,heaven,pink,peace
association_766989.csv,24,male,english,7,critical,positive,itemlist0,blessing_curse,blessing,yes,blessing_curse.png,dream,glassy,ominous
association_766989.csv,24,male,english,10,critical,positive,itemlist0,organism_virus,organism,yes,organism_virus.png,space,germ,virus
association_766989.csv,24,male,english,17,critical,no_label,itemlist0,medley_chaos,NA,no,medley_chaos.png,environment,litter,beach
association_766989.csv,24,male,english,19,critical,positive,itemlist0,rebirth_apocalypse,rebirth,yes,rebirth_apocalypse.png,damage,explosion,alien
association_766989.csv,24,male,english,15,critical,no_label,itemlist0,guest_intruder,NA,no,guest_intruder.png,scary,creepy,nightmare
association_766989.csv,24,male,english,20,critical,positive,itemlist0,leader_dictator,leader,yes,leader_dictator.png,wealth,ego,bad
association_766989.csv,24,male,english,22,critical,no_label,itemlist0,ecstasy_agony,NA,no,ecstasy_agony.png,abandoned,heaven,left
association_766989.csv,24,male,english,0,critical,negative,itemlist0,fairy_demon,demon,yes,fairy_demon.png,vikings,mystical,iceland
association_766989.csv,24,male,english,6,critical,no_label,itemlist0,masterpiece_trash,NA,no,masterpiece_trash.png,hallucinate,broken,bad
association_766989.csv,24,male,english,3,critical,negative,itemlist0,creator_destroyer,destroyer,yes,creator_destroyer.png,fairytale,magical,disjointed
association_766989.csv,24,male,english,11,critical,no_label,itemlist0,unity_separation,NA,no,unity_separation.png,understanding,mind,science
association_766989.csv,24,male,english,2,critical,negative,itemlist0,haven_prison,prison,yes,haven_prison.png,dystopian,dream,mind
association_766989.csv,24,male,english,8,critical,negative,itemlist0,safety_isolation,isolation,yes,safety_isolation.png,weird,steampunk,ominous
association_766989.csv,24,male,english,5,critical,no_label,itemlist0,guardian_nemesis,NA,no,guardian_nemesis.png,ocean,magic,wizard
association_766989.csv,24,male,english,1,critical,positive,itemlist0,protector_warden,protector,yes,protector_warden.png,future,alien,birth
association_766989.csv,24,male,english,13,critical,no_label,itemlist0,museum_sewer,NA,no,museum_sewer.png,abandoned,sewer,creepy
association_766989.csv,24,male,english,18,critical,no_label,itemlist0,explorer_invader,NA,no,explorer_invader.png,mystical,alternate,peace
association_766989.csv,24,male,english,21,critical,positive,itemlist0,pet_pest,pet,yes,pet_pest.png,interesting,creature,futuristic
association_766989.csv,24,male,english,9,critical,positive,itemlist0,security_captivity,security,yes,security_captivity.png,japanese,french,animation
association_766989.csv,24,male,english,12,critical,negative,itemlist0,cure_poison,poison,yes,cure_poison.png,deadly,worrying,NA
association_766989.csv,24,male,english,14,critical,negative,itemlist0,mend_damage,damage,yes,mend_damage.png,blueprint,virus,warning
association_766989.csv,24,male,english,23,critical,negative,itemlist0,salvation_death,death,yes,salvation_death.png,scary,afterlife,end
association_766989.csv,24,male,english,16,critical,positive,itemlist0,oracle_impostor,oracle,yes,oracle_impostor.png,understanding,seeing,mystic
association_766989.csv,24,male,english,4,critical,negative,itemlist0,refuge_abyss,abyss,yes,refuge_abyss.png,weird,dreamy,trippy
association_769934.csv,21,male,english,10,critical,no_label,itemlist0,masterpiece_trash,NA,no,masterpiece_trash.png,dryer,soup,broken
association_769934.csv,21,male,english,21,critical,negative,itemlist0,fairy_demon,demon,yes,fairy_demon.png,fire,hair,dark
association_769934.csv,21,male,english,22,critical,no_label,itemlist0,guest_intruder,NA,no,guest_intruder.png,smile,monster,goat
association_769934.csv,21,male,english,4,critical,negative,itemlist0,mend_damage,damage,yes,mend_damage.png,map,Shrek,green
association_769934.csv,21,male,english,2,critical,negative,itemlist0,safety_isolation,isolation,yes,safety_isolation.png,honey,globe,net
association_769934.csv,21,male,english,19,critical,positive,itemlist0,rebirth_apocalypse,rebirth,yes,rebirth_apocalypse.png,spaghetti,explosion,noodles
association_769934.csv,21,male,english,14,critical,positive,itemlist0,security_captivity,security,yes,security_captivity.png,sleep,cheese,bed
association_769934.csv,21,male,english,23,critical,positive,itemlist0,leader_dictator,leader,yes,leader_dictator.png,award,dictator,teeth
association_769934.csv,21,male,english,6,critical,negative,itemlist0,refuge_abyss,abyss,yes,refuge_abyss.png,genitalia,hole,open
association_769934.csv,21,male,english,18,critical,no_label,itemlist0,explorer_invader,NA,no,explorer_invader.png,lamp,NA,weird
association_769934.csv,21,male,english,20,critical,no_label,itemlist0,unity_separation,NA,no,unity_separation.png,puzzle,pain,scary
association_769934.csv,21,male,english,9,critical,positive,itemlist0,oracle_impostor,oracle,yes,oracle_impostor.png,tentacle,eye,monster
association_769934.csv,21,male,english,0,critical,positive,itemlist0,pet_pest,pet,yes,pet_pest.png,small,fluffy,rat
association_769934.csv,21,male,english,17,critical,negative,itemlist0,creator_destroyer,destroyer,yes,creator_destroyer.png,NA,mirror,space
association_769934.csv,21,male,english,13,critical,negative,itemlist0,cure_poison,poison,yes,cure_poison.png,escape,break,glass
association_769934.csv,21,male,english,16,critical,positive,itemlist0,protector_warden,protector,yes,protector_warden.png,sphere,egg,danger
association_769934.csv,21,male,english,12,critical,positive,itemlist0,organism_virus,organism,yes,organism_virus.png,broccoli,virus,green
association_769934.csv,21,male,english,7,critical,no_label,itemlist0,guardian_nemesis,NA,no,guardian_nemesis.png,five,hole,small
association_769934.csv,21,male,english,5,critical,positive,itemlist0,blessing_curse,blessing,yes,blessing_curse.png,glass,canon,fairy
association_769934.csv,21,male,english,3,critical,negative,itemlist0,haven_prison,prison,yes,haven_prison.png,fluffy,pink,cloud
association_769934.csv,21,male,english,11,critical,negative,itemlist0,salvation_death,death,yes,salvation_death.png,hive,fairy,dark
association_769934.csv,21,male,english,1,critical,no_label,itemlist0,ecstasy_agony,NA,no,ecstasy_agony.png,iron,NA,smoke
association_769934.csv,21,male,english,15,critical,no_label,itemlist0,medley_chaos,NA,no,medley_chaos.png,trash,scrap,rubbish
association_769934.csv,21,male,english,8,critical,no_label,itemlist0,museum_sewer,NA,no,museum_sewer.png,money,sewer,oil
association_786720.csv,23,female,english/scottish,14,critical,no_label,itemlist2,protector_warden,NA,no,protector_warden.png,artsy,creepy,bold
association_786720.csv,23,female,english/scottish,10,critical,no_label,itemlist2,blessing_curse,NA,no,blessing_curse.png,magic,fairy,crystal
association_786720.csv,23,female,english/scottish,5,critical,positive,itemlist2,salvation_death,salvation,yes,salvation_death.png,faith,savior,demon
association_786720.csv,23,female,english/scottish,0,critical,no_label,itemlist2,leader_dictator,NA,no,leader_dictator.png,trophy,award,gold
association_786720.csv,23,female,english/scottish,23,critical,negative,itemlist2,museum_sewer,sewer,yes,museum_sewer.png,hideaway,escape,bright
association_786720.csv,23,female,english/scottish,8,critical,negative,itemlist2,guardian_nemesis,nemesis,yes,guardian_nemesis.png,god,powerful,power
association_786720.csv,23,female,english/scottish,6,critical,positive,itemlist2,haven_prison,haven,yes,haven_prison.png,safe,peace,calm
association_786720.csv,23,female,english/scottish,12,critical,negative,itemlist2,guest_intruder,intruder,yes,guest_intruder.png,scary,monster,creepy
association_786720.csv,23,female,english/scottish,22,critical,positive,itemlist2,creator_destroyer,creator,yes,creator_destroyer.png,magic,sculpture,mirror
association_786720.csv,23,female,english/scottish,2,critical,negative,itemlist2,explorer_invader,invader,yes,explorer_invader.png,calm,creature,octopus
association_786720.csv,23,female,english/scottish,16,critical,positive,itemlist2,cure_poison,cure,yes,cure_poison.png,explosion,potion,wonder
association_786720.csv,23,female,english/scottish,11,critical,negative,itemlist2,masterpiece_trash,trash,yes,masterpiece_trash.png,recycle,sculpture,upcycle
association_786720.csv,23,female,english/scottish,7,critical,positive,itemlist2,fairy_demon,fairy,yes,fairy_demon.png,flame,magical,mystic
association_786720.csv,23,female,english/scottish,9,critical,negative,itemlist2,ecstasy_agony,agony,yes,ecstasy_agony.png,smoky,thought,creepy
association_786720.csv,23,female,english/scottish,4,critical,no_label,itemlist2,organism_virus,NA,no,organism_virus.png,trippy,germ,Forrest
association_786720.csv,23,female,english/scottish,18,critical,positive,itemlist2,refuge_abyss,refuge,yes,refuge_abyss.png,serenity,calm,colorful
association_786720.csv,23,female,english/scottish,13,critical,no_label,itemlist2,oracle_impostor,NA,no,oracle_impostor.png,mystic,creature,magic
association_786720.csv,23,female,english/scottish,1,critical,positive,itemlist2,mend_damage,mend,yes,mend_damage.png,creature,germs,fix
association_786720.csv,23,female,english/scottish,21,critical,negative,itemlist2,unity_separation,separation,yes,unity_separation.png,puzzle,missing,heart
association_786720.csv,23,female,english/scottish,19,critical,no_label,itemlist2,rebirth_apocalypse,NA,no,rebirth_apocalypse.png,explosion,bomb,mess
association_786720.csv,23,female,english/scottish,20,critical,no_label,itemlist2,pet_pest,NA,no,pet_pest.png,magical,mythical,imagination
association_786720.csv,23,female,english/scottish,3,critical,positive,itemlist2,safety_isolation,safety,yes,safety_isolation.png,future,globe,mystic
association_786720.csv,23,female,english/scottish,15,critical,negative,itemlist2,medley_chaos,chaos,yes,medley_chaos.png,messy,memories,trash
association_786720.csv,23,female,english/scottish,17,critical,no_label,itemlist2,security_captivity,NA,no,security_captivity.png,mice,cheese,home
association_789518.csv,31,female,english,4,critical,positive,itemlist0,security_captivity,security,yes,security_captivity.png,house,cheese,cute
association_789518.csv,31,female,english,7,critical,negative,itemlist0,mend_damage,damage,yes,mend_damage.png,slime,sharp,alien
association_789518.csv,31,female,english,3,critical,positive,itemlist0,organism_virus,organism,yes,organism_virus.png,planet,green,broccoli
association_789518.csv,31,female,english,2,critical,no_label,itemlist0,explorer_invader,NA,no,explorer_invader.png,NA,lamp,witch
association_789518.csv,31,female,english,12,critical,negative,itemlist0,fairy_demon,demon,yes,fairy_demon.png,wave,halo,hot
association_789518.csv,31,female,english,8,critical,no_label,itemlist0,medley_chaos,NA,no,medley_chaos.png,old,memories,gone
association_789518.csv,31,female,english,21,critical,positive,itemlist0,pet_pest,pet,yes,pet_pest.png,cat,cute,scales
association_789518.csv,31,female,english,23,critical,negative,itemlist0,haven_prison,prison,yes,haven_prison.png,sky,barbie,pastel
association_789518.csv,31,female,english,17,critical,no_label,itemlist0,unity_separation,NA,no,unity_separation.png,brain,dna,science
association_789518.csv,31,female,english,13,critical,positive,itemlist0,blessing_curse,blessing,yes,blessing_curse.png,wooden,space,cart
association_789518.csv,31,female,english,5,critical,negative,itemlist0,creator_destroyer,destroyer,yes,creator_destroyer.png,sad,dark,angry
association_789518.csv,31,female,english,16,critical,negative,itemlist0,refuge_abyss,abyss,yes,refuge_abyss.png,children,teletubbies,rainbow
association_789518.csv,31,female,english,15,critical,no_label,itemlist0,guest_intruder,NA,no,guest_intruder.png,happy,monsters,fear
association_789518.csv,31,female,english,11,critical,no_label,itemlist0,guardian_nemesis,NA,no,guardian_nemesis.png,danger,storm,death
association_789518.csv,31,female,english,19,critical,no_label,itemlist0,museum_sewer,NA,no,museum_sewer.png,gallery,underground,sunlight
association_789518.csv,31,female,english,18,critical,negative,itemlist0,salvation_death,death,yes,salvation_death.png,holes,angel,blue
association_789518.csv,31,female,english,20,critical,positive,itemlist0,oracle_impostor,oracle,yes,oracle_impostor.png,octopus,eye,cushion
association_789518.csv,31,female,english,9,critical,positive,itemlist0,leader_dictator,leader,yes,leader_dictator.png,police,ai,teeth
association_789518.csv,31,female,english,10,critical,negative,itemlist0,cure_poison,poison,yes,cure_poison.png,pretty,water,bottle
association_789518.csv,31,female,english,0,critical,positive,itemlist0,protector_warden,protector,yes,protector_warden.png,squid,soft,white
association_789518.csv,31,female,english,22,critical,no_label,itemlist0,masterpiece_trash,NA,no,masterpiece_trash.png,metal,spoon,massive
association_789518.csv,31,female,english,6,critical,negative,itemlist0,safety_isolation,isolation,yes,safety_isolation.png,flower,biome,beer
association_789518.csv,31,female,english,1,critical,no_label,itemlist0,ecstasy_agony,NA,no,ecstasy_agony.png,soap,burnt,face
association_789518.csv,31,female,english,14,critical,positive,itemlist0,rebirth_apocalypse,rebirth,yes,rebirth_apocalypse.png,terrorism,rubble,dirty
association_791366.csv,23,male,english,5,critical,no_label,itemlist1,cure_poison,NA,no,cure_poison.png,NA,smoke,water
association_791366.csv,23,male,english,18,critical,positive,itemlist1,guardian_nemesis,guardian,yes,guardian_nemesis.png,mystical,hole,smoke
association_791366.csv,23,male,english,6,critical,negative,itemlist1,pet_pest,pest,yes,pet_pest.png,strange,furry,cute
association_791366.csv,23,male,english,17,critical,no_label,itemlist1,creator_destroyer,NA,no,creator_destroyer.png,mirror,trippy,antlers
association_791366.csv,23,male,english,11,critical,positive,itemlist1,explorer_invader,explorer,yes,explorer_invader.png,field,fantasy,light
association_791366.csv,23,male,english,23,critical,positive,itemlist1,masterpiece_trash,masterpiece,yes,masterpiece_trash.png,silver,ai,spoon
association_791366.csv,23,male,english,15,critical,no_label,itemlist1,fairy_demon,NA,no,fairy_demon.png,rock,fire,dark
association_791366.csv,23,male,english,16,critical,no_label,itemlist1,salvation_death,NA,no,salvation_death.png,surreal,fantasy,light
association_791366.csv,23,male,english,19,critical,positive,itemlist1,unity_separation,unity,yes,unity_separation.png,brain,puzzle,neuron
association_791366.csv,23,male,english,14,critical,no_label,itemlist1,mend_damage,NA,no,mend_damage.png,pin,slime,old
association_791366.csv,23,male,english,12,critical,no_label,itemlist1,haven_prison,NA,no,haven_prison.png,pink,cotton,surreal
association_791366.csv,23,male,english,10,critical,negative,itemlist1,rebirth_apocalypse,apocalypse,yes,rebirth_apocalypse.png,explosion,wires,rocks
association_791366.csv,23,male,english,13,critical,negative,itemlist1,blessing_curse,curse,yes,blessing_curse.png,mystical,cannon,wings
association_791366.csv,23,male,english,4,critical,negative,itemlist1,oracle_impostor,impostor,yes,oracle_impostor.png,big,octopus,red
association_791366.csv,23,male,english,3,critical,positive,itemlist1,museum_sewer,museum,yes,museum_sewer.png,sewer,old,dirty
association_791366.csv,23,male,english,7,critical,no_label,itemlist1,refuge_abyss,NA,no,refuge_abyss.png,bright,colorful,hole
association_791366.csv,23,male,english,21,critical,negative,itemlist1,organism_virus,virus,yes,organism_virus.png,broccoli,disease,space
association_791366.csv,23,male,english,8,critical,negative,itemlist1,security_captivity,captivity,yes,security_captivity.png,wood,cheese,box
association_791366.csv,23,male,english,2,critical,negative,itemlist1,leader_dictator,dictator,yes,leader_dictator.png,mouth,gold,corn
association_791366.csv,23,male,english,1,critical,positive,itemlist1,ecstasy_agony,ecstasy,yes,ecstasy_agony.png,smoke,sky,heat
association_791366.csv,23,male,english,9,critical,no_label,itemlist1,safety_isolation,NA,no,safety_isolation.png,honey,luxury,gold
association_791366.csv,23,male,english,0,critical,positive,itemlist1,guest_intruder,guest,yes,guest_intruder.png,wood,monster,warm
association_791366.csv,23,male,english,22,critical,negative,itemlist1,protector_warden,warden,yes,protector_warden.png,tentacles,entrapped,sphere
association_791366.csv,23,male,english,20,critical,positive,itemlist1,medley_chaos,medley,yes,medley_chaos.png,wrappers,trash,frame
association_798750.csv,21,male,english,4,critical,negative,itemlist2,museum_sewer,sewer,yes,museum_sewer.png,museum,gallery,dirty
association_798750.csv,21,male,english,14,critical,negative,itemlist2,unity_separation,separation,yes,unity_separation.png,brain,puzzle,neuron
association_798750.csv,21,male,english,9,critical,no_label,itemlist2,rebirth_apocalypse,NA,no,rebirth_apocalypse.png,explosion,meteorite,destruction
association_798750.csv,21,male,english,12,critical,negative,itemlist2,guest_intruder,intruder,yes,guest_intruder.png,animation,monster,comforting
association_798750.csv,21,male,english,13,critical,no_label,itemlist2,blessing_curse,NA,no,blessing_curse.png,fairy,robots,war
association_798750.csv,21,male,english,18,critical,positive,itemlist2,cure_poison,cure,yes,cure_poison.png,vodka,potion,life
association_798750.csv,21,male,english,17,critical,no_label,itemlist2,oracle_impostor,NA,no,oracle_impostor.png,worm,library,pantomime
association_798750.csv,21,male,english,1,critical,positive,itemlist2,haven_prison,haven,yes,haven_prison.png,river,pink,fairy
association_798750.csv,21,male,english,8,critical,negative,itemlist2,masterpiece_trash,trash,yes,masterpiece_trash.png,silver,dishwasher,spoon
association_798750.csv,21,male,english,19,critical,no_label,itemlist2,leader_dictator,NA,no,leader_dictator.png,captain,champion,gold
association_798750.csv,21,male,english,3,critical,positive,itemlist2,salvation_death,salvation,yes,salvation_death.png,simulation,angel,world
association_798750.csv,21,male,english,11,critical,negative,itemlist2,medley_chaos,chaos,yes,medley_chaos.png,trash,collection,frame
association_798750.csv,21,male,english,16,critical,negative,itemlist2,ecstasy_agony,agony,yes,ecstasy_agony.png,Luigi,smoke,struggle
association_798750.csv,21,male,english,0,critical,positive,itemlist2,safety_isolation,safety,yes,safety_isolation.png,together,life,animals
association_798750.csv,21,male,english,6,critical,no_label,itemlist2,pet_pest,NA,no,pet_pest.png,NA,cat,hairy
association_798750.csv,21,male,english,10,critical,no_label,itemlist2,protector_warden,NA,no,protector_warden.png,birth,squid,eye
association_798750.csv,21,male,english,22,critical,no_label,itemlist2,security_captivity,NA,no,security_captivity.png,kids,cheese,bedroom
association_798750.csv,21,male,english,15,critical,no_label,itemlist2,organism_virus,NA,no,organism_virus.png,galaxy,corona,particle
association_798750.csv,21,male,english,5,critical,positive,itemlist2,fairy_demon,fairy,yes,fairy_demon.png,intergalactic,space,missile
association_798750.csv,21,male,english,21,critical,positive,itemlist2,mend_damage,mend,yes,mend_damage.png,map,screw,art
association_798750.csv,21,male,english,7,critical,positive,itemlist2,refuge_abyss,refuge,yes,refuge_abyss.png,land,wormhole,jump
association_798750.csv,21,male,english,23,critical,positive,itemlist2,creator_destroyer,creator,yes,creator_destroyer.png,power,glass,consume
association_798750.csv,21,male,english,2,critical,negative,itemlist2,guardian_nemesis,nemesis,yes,guardian_nemesis.png,hand,god,rival
association_798750.csv,21,male,english,20,critical,negative,itemlist2,explorer_invader,invader,yes,explorer_invader.png,farm,maze,intruder
association_805628.csv,23,female,english,3,critical,negative,itemlist1,organism_virus,virus,yes,organism_virus.png,cold,germ,flu
association_805628.csv,23,female,english,0,critical,no_label,itemlist1,safety_isolation,NA,no,safety_isolation.png,nature,honey,trapped
association_805628.csv,23,female,english,9,critical,no_label,itemlist1,fairy_demon,NA,no,fairy_demon.png,ocean,power,dictator
association_805628.csv,23,female,english,2,critical,positive,itemlist1,museum_sewer,museum,yes,museum_sewer.png,cold,eery,grand
association_805628.csv,23,female,english,13,critical,negative,itemlist1,rebirth_apocalypse,apocalypse,yes,rebirth_apocalypse.png,destroyed,disruption,erupt
association_805628.csv,23,female,english,11,critical,no_label,itemlist1,mend_damage,NA,no,mend_damage.png,scroll,map,alien
association_805628.csv,23,female,english,20,critical,negative,itemlist1,blessing_curse,curse,yes,blessing_curse.png,weapon,war,wood
