participant_id,stimulus,rt,response,response_corrected,trial_order,age,participant_age_group,gender
2,country,153520.11337868482,kasachstan,Kasachstan,0,67,older,male
2,country,161706.7573696145,malaysia,Malaysia,0,67,older,male
2,country,165851.08843537414,burma,Myanmar,0,67,older,male
2,country,169039.0702947846,singapur,Singapur,0,67,older,male
2,country,181415.0566893424,vietnam,Vietnam,0,67,older,male
2,country,184160.40816326533,laos,Demokratische Volksrepublik Laos,0,67,older,male
2,country,200142.4036281179,hawaii,Hawaii,0,67,older,male
2,country,233448.07256235828,dominikanischerepublik,Dominikanische Republik,0,67,older,male
2,country,245247.3469387755,honduras,Honduras,0,67,older,male
2,country,251842.97052154195,guyana,Guyana,0,67,older,male
2,country,262074.26303854873,seychellen,Seychellen,0,67,older,male
2,country,264778.5714285714,madagaskar,Madagaskar,0,67,older,male
2,country,269132.5170068027,agypten,Aegypten,0,67,older,male
2,country,270169.65986394556,algerien,Algerien,0,67,older,male
2,country,271745.60090702947,marokko,Marokko,0,67,older,male
2,country,272639.8185941043,libyen,Libyen,0,67,older,male
2,country,274046.8253968254,tunesien,Tunesien,0,67,older,male
2,country,276718.0725623583,ghana,Ghana,0,67,older,male
2,country,277670.29478458053,kenia,Kenia,0,67,older,male
2,country,280091.49659863947,uganda,Uganda,0,67,older,male
2,country,282986.7800453515,sudafrika,Suedafrika,0,67,older,male
2,country,285295.10204081633,namibia,Namibia,0,67,older,male
2,country,287794.01360544213,kongo,Kongo,0,67,older,male
2,country,294846.9387755102,malawi,Malawi,0,67,older,male
2,country,307763.90022675734,elfenbeinkueste,Elfenbeinkueste,0,67,older,male
2,country,310212.40362811787,athiopien,Aethiopien,0,67,older,male
2,country,335630.7256235827,sudan,Sudan,0,67,older,male
2,country,340091.74603174604,nigeria,Nigeria,0,67,older,male
2,country,376167.074829932,portugal,Portugal,0,67,older,male
2,country,376802.6757369615,spanien,Spanien,0,67,older,male
2,country,380322.26757369615,angola,Angola,0,67,older,male
2,country,396163.514739229,ruanda,Ruanda,0,67,older,male
2,country,404412.5623582767,mali,Mali,0,67,older,male
2,country,411475.8730158731,tschad,Tschad,0,67,older,male
2,country,468175.8276643991,groenland,Groenland,0,67,older,male
2,country,468969.6598639456,island,Island,0,67,older,male
2,country,485991.9274376417,grenada,Grenada,0,67,older,male
2,country,545728.5714285714,schweiz,Schweiz,0,67,older,male
2,country,546720.566893424,osterreich,Oesterreich,0,67,older,male
2,country,559843.8775510205,andorra,Andorra,0,67,older,male
3,animal,14614.013605442176,kuh,Kuh,0,72,older,male
3,animal,15954.37641723356,pferd,Pferd,0,72,older,male
3,animal,18343.673469387755,schwein,Schwein,0,72,older,male
3,animal,21489.863945578232,hund,Hund,0,72,older,male
3,animal,23056.235827664397,katze,Katze,0,72,older,male
3,animal,24954.875283446712,huhn,Huhn,0,72,older,male
3,animal,28337.800453514737,vogel,Vogel,0,72,older,male
3,animal,31167.097505668935,spatz,Spatz,0,72,older,male
3,animal,34435.12471655329,star,Star,0,72,older,male
3,animal,37280.04535147392,eule,Eule,0,72,older,male
3,animal,40227.074829931975,meise,Meise,0,72,older,male
3,animal,44489.727891156464,krokodil,Krokodil,0,72,older,male
3,animal,48340.38548752834,schlange,Schlange,0,72,older,male
3,animal,66013.6507936508,adler,Adler,0,72,older,male
3,animal,67602.97052154195,kibitz,Kiebitz,0,72,older,male
3,animal,70353.96825396825,elster,Elster,0,72,older,male
3,animal,73095.28344671201,star,Star,0,72,older,male
3,animal,74033.24263038549,amsel,Amsel,0,72,older,male
3,animal,82149.0022675737,esel,Esel,0,72,older,male
3,animal,86333.60544217688,loewe,Loewe,0,72,older,male
3,animal,87342.13151927438,tiger,Tiger,0,72,older,male
3,animal,90065.41950113379,nashorn,Nashorn,0,72,older,male
3,animal,93816.03174603176,elefant,Elefant,0,72,older,male
3,animal,114886.09977324263,giraffe,Giraffe,0,72,older,male
3,animal,149724.78458049888,panther,Panther,0,72,older,male
3,animal,152884.76190476192,jaguar,Jaguar,0,72,older,male
3,animal,153202.26757369615,jaguar,Jaguar,0,72,older,male
3,animal,160111.90476190476,hyaene,Hyaene,0,72,older,male
3,animal,192610.47619047615,elster,Elster,0,72,older,male
3,animal,194728.68480725624,kuckuck,Kuckuck,0,72,older,male
3,animal,203241.9501133787,specht,Specht,0,72,older,male
3,animal,210996.59863945577,schwalbe,Schwalbe,0,72,older,male
3,animal,238708.77551020408,regenwurm,Regenwurm,0,72,older,male
3,animal,240383.4240362812,maulwurf,Maulwurf,0,72,older,male
3,animal,245292.08616780044,mistkaefer,Mistkaefer,0,72,older,male
3,animal,248538.4807256236,marienkaefer,Marienkaefer,0,72,older,male
3,animal,255277.5283446712,floh,Floh,0,72,older,male
3,animal,267501.5419501134,spinne,Spinne,0,72,older,male
3,animal,275009.61451247166,fliege,Fliege,0,72,older,male
3,animal,297261.179138322,borkenkaefer,Borkenkaefer,0,72,older,male
3,animal,317309.1156462585,pelikan,Pelikan,0,72,older,male
3,animal,319641.4965986394,haifisch,Hai,0,72,older,male
3,animal,323536.87074829935,wal,Wal,0,72,older,male
3,animal,328212.19954648527,pinguin,Pinguin,0,72,older,male
3,animal,332771.06575963716,eisbaer,Eisbaer,0,72,older,male
3,animal,339278.7528344671,seeschlange,Seeschlange,0,72,older,male
3,animal,342868.4126984127,natter,Natter,0,72,older,male
3,animal,350764.6485260771,python,Python,0,72,older,male
3,animal,387211.2244897959,kartoffelkaefer,Kartoffelkaefer,0,72,older,male
3,animal,389819.2517006803,spinne,Spinne,0,72,older,male
3,animal,403969.3650793651,borkenkaefer,Borkenkaefer,0,72,older,male
3,animal,426726.1904761905,nashorn,Nashorn,0,72,older,male
3,animal,431991.5192743764,antilope,Antilope,0,72,older,male
3,animal,488468.2993197279,maus,Maus,0,72,older,male
3,animal,492970.20408163266,ratte,Ratte,0,72,older,male
3,animal,505053.85487528343,katze,Katze,0,72,older,male
3,animal,507165.8276643991,hund,Hund,0,72,older,male
3,animal,512169.63718820864,"dackel,dachshund",Dackel,0,72,older,male
3,animal,516237.23356009065,schaeferhund,Schaeferhund,0,72,older,male
3,animal,522881.224489796,goldenretriever,Golden Retriever,0,72,older,male
3,animal,528301.9954648527,bernhardiner,Bernhardiner,0,72,older,male
3,animal,546877.0294784581,wolf,Wolf,0,72,older,male
3,animal,551164.5124716554,puma,Puma,0,72,older,male
3,animal,558206.1451247166,baer,Baer,0,72,older,male
3,animal,572718.775510204,haifisch,Hai,0,72,older,male
3,animal,577747.1882086168,karpfen,Karpfen,0,72,older,male
3,animal,581198.5714285715,aal,Aal,0,72,older,male
3,country,5777.02947845805,portugal,Portugal,1,72,older,male
3,country,8501.08843537415,spanien,Spanien,1,72,older,male
3,country,11542.448979591838,frankreich,Frankreich,1,72,older,male
3,country,13507.414965986396,deutschland,Deutschland,1,72,older,male
3,country,16711.40589569161,polen,Polen,1,72,older,male
3,country,18998.775510204083,tschechien,Tschechische Republik,1,72,older,male
3,country,19885.124716553288,slowakei,Slowakei,1,72,older,male
3,country,23780.97505668934,holland,Niederlande,1,72,older,male
3,country,27014.03628117914,schweden,Schweden,1,72,older,male
3,country,28036.326530612245,norwegen,Norwegen,1,72,older,male
3,country,29694.03628117914,danemark,Daenemark,1,72,older,male
3,country,42497.84580498866,russland,Russische Foederation,1,72,older,male
3,country,44002.49433106576,osterreich,Oesterreich,1,72,older,male
3,country,63682.78911564626,serbien,Serbien,1,72,older,male
3,country,65142.65306122449,kroatien,Kroatien,1,72,older,male
3,country,71689.90929705216,agypten,Aegypten,1,72,older,male
3,country,73911.90476190476,turkei,Tuerkei,1,72,older,male
3,country,79749.02494331067,griechenland,Griechenland,1,72,older,male
3,country,87086.07709750567,saudiarabien,Saudi-Arabien,1,72,older,male
3,country,99302.04081632654,tunesien,Tunesien,1,72,older,male
3,country,100220.04535147392,marokko,Marokko,1,72,older,male
3,country,106855.07936507936,pakistan,Pakistan,1,72,older,male
3,country,108068.39002267574,indien,Indien,1,72,older,male
3,country,110322.358276644,china,China,1,72,older,male
3,country,115431.38321995466,neuseeland,Neuseeland,1,72,older,male
3,country,116991.9954648526,australien,Australien,1,72,older,male
3,country,124801.31519274376,vereinigtestaatenvonamerika,Vereinigte Staaten von Amerika,1,72,older,male
3,country,130993.35600907032,brasilien,Brasilien,1,72,older,male
3,country,132391.56462585035,bolivien,Bolivien,1,72,older,male
3,country,136903.24263038547,chile,Chile,1,72,older,male
3,country,138651.15646258506,argentinien,Argentinien,1,72,older,male
3,country,140383.80952380953,mexiko,Mexiko,1,72,older,male
3,country,155724.60317460317,groenland,Groenland,1,72,older,male
3,country,167093.94557823127,sudafrika,Suedafrika,1,72,older,male
3,country,168523.9455782313,nigeria,Nigeria,1,72,older,male
3,country,182286.0090702948,namibia,Namibia,1,72,older,male
3,country,220328.7074829932,ungarn,Ungarn,1,72,older,male
3,country,243888.04988662133,agypten,Aegypten,1,72,older,male
3,country,261575.4421768707,england,England,1,72,older,male
3,country,264447.7777777778,schottland,Schottland,1,72,older,male
3,country,265384.30839002266,irland,Irland,1,72,older,male
3,country,266421.6780045352,nordirland,Nordirland,1,72,older,male
3,country,290417.3696145125,finnland,Finnland,1,72,older,male
3,country,320500.6802721089,schweiz,Schweiz,1,72,older,male
3,country,412157.5963718822,algerien,Algerien,1,72,older,male
3,country,502176.5306122449,togo,Togo,1,72,older,male
3,country,513855.1927437642,moldawien,Republik Moldau,1,72,older,male
3,country,531040.4535147393,kroatien,Kroatien,1,72,older,male
3,country,584598.4126984128,suedwestafrika,Namibia,1,72,older,male
3,country,590382.4036281179,sudafrika,Suedafrika,1,72,older,male
3,country,597083.4693877551,?,NA,1,72,older,male
4,animal,7448.049886621315,affe,Affe,1,66,older,male
4,animal,19399.36507936508,baer,Baer,1,66,older,male
4,animal,20294.920634920636,biber,Biber,1,66,older,male
4,animal,26065.46485260771,lama,Lama,1,66,older,male
4,animal,29713.832199546483,elefant,Elefant,1,66,older,male
4,animal,31673.151927437644,krokodil,Krokodil,1,66,older,male
4,animal,32367.68707482993,gorilla,Gorilla,1,66,older,male
4,animal,34853.67346938776,papagei,Papagei,1,66,older,male
4,animal,38360.34013605442,pferd,Pferd,1,66,older,male
4,animal,41302.38095238095,pudel,Pudel,1,66,older,male
4,animal,44327.84580498866,hund,Hund,1,66,older,male
4,animal,47946.84807256236,zebra,Zebra,1,66,older,male
4,animal,49000.136054421775,antilope,Antilope,1,66,older,male
4,animal,51820.11337868481,loewe,Loewe,1,66,older,male
4,animal,52481.42857142857,tiger,Tiger,1,66,older,male
4,animal,55658.79818594104,puma,Puma,1,66,older,male
4,animal,56816.8253968254,jaguar,Jaguar,1,66,older,male
4,animal,58671.92743764173,katze,Katze,1,66,older,male
4,animal,67316.57596371882,hai,Hai,1,66,older,male
4,animal,67758.84353741496,wal,Wal,1,66,older,male
4,animal,68417.50566893425,delfin,Delfin,1,66,older,male
4,animal,70949.84126984127,sprotte,Sprotte,1,66,older,male
4,animal,75806.07709750567,skalar,Skalar,1,66,older,male
4,animal,78788.73015873016,aal,Aal,1,66,older,male
4,animal,80057.14285714287,butt,Butt,1,66,older,male
4,animal,81598.50340136055,ratte,Ratte,1,66,older,male
4,animal,82608.57142857142,maus,Maus,1,66,older,male
4,animal,91254.5351473923,spinne,Spinne,1,66,older,male
4,animal,98049.86394557824,vogelspinne,Vogelspinne,1,66,older,male
4,animal,103561.08843537414,kakerlake,Kakerlake,1,66,older,male
4,animal,106217.07482993195,ameise,Ameise,1,66,older,male
4,animal,108296.09977324263,termite,Termite,1,66,older,male
4,animal,113050.49886621317,wurm,Wurm,1,66,older,male
4,animal,119428.45804988664,esel,Esel,1,66,older,male
4,animal,120759.36507936507,zebra,Zebra,1,66,older,male
4,animal,122308.04988662132,antilope,Antilope,1,66,older,male
4,animal,122863.537414966,gnu,Gnu,1,66,older,male
4,animal,124516.66666666669,bueffel,Bueffel,1,66,older,male
4,animal,125523.56009070294,stier,Stier,1,66,older,male
4,animal,126632.947845805,kuh,Kuh,1,66,older,male
4,animal,127804.01360544216,schwein,Schwein,1,66,older,male
4,animal,131397.641723356,hirsch,Hirsch,1,66,older,male
4,animal,131905.2380952381,reh,Reh,1,66,older,male
4,animal,136532.9024943311,hase,Hase,1,66,older,male
4,animal,137977.27891156464,kaninchen,Kaninchen,1,66,older,male
4,animal,138847.02947845805,igel,Igel,1,66,older,male
4,animal,141141.02040816323,esel,Esel,1,66,older,male
4,animal,147823.12925170068,gans,Gans,1,66,older,male
4,animal,148578.79818594106,ente,Ente,1,66,older,male
4,animal,151845.87301587302,schwalbe,Schwalbe,1,66,older,male
4,animal,153584.5351473923,adler,Adler,1,66,older,male
4,animal,154374.6485260771,kondor,Kondor,1,66,older,male
4,animal,156781.67800453515,pinguin,Pinguin,1,66,older,male
4,animal,162100.0453514739,seeelefant,Seeelefant,1,66,older,male
4,animal,162846.9841269841,seeloewe,Seeloewe,1,66,older,male
4,animal,164317.61904761905,seehund,Seehund,1,66,older,male
4,animal,169789.34240362814,moewe,Moewe,1,66,older,male
4,animal,175271.04308390024,geier,Geier,1,66,older,male
4,animal,176950.86167800456,gnu,Gnu,1,66,older,male
4,animal,179941.45124716553,geier,Geier,1,66,older,male
4,animal,193299.11564625852,seepferdchen,Seepferdchen,1,66,older,male
4,animal,196688.0498866213,sepia,Sepia,1,66,older,male
4,animal,204602.3129251701,qualle,Qualle,1,66,older,male
4,animal,211077.2335600907,seeigel,Seeigel,1,66,older,male
4,animal,212324.9659863946,seestern,Seestern,1,66,older,male
4,animal,219416.2811791383,wal,Wal,1,66,older,male
4,animal,220786.1224489796,hai,Hai,1,66,older,male
4,animal,222109.04761904763,walhai,Walhai,1,66,older,male
4,animal,226753.6507936508,eisbaer,Eisbaer,1,66,older,male
4,animal,235073.67346938775,baer,Baer,1,66,older,male
4,animal,235713.6507936508,schwarzbaer,Schwarzbaer,1,66,older,male
4,animal,237250.4988662131,braunbaer,Braunbaer,1,66,older,male
4,animal,239248.50340136056,grizzlybaer,Grizzlybaer,1,66,older,male
4,animal,241442.53968253967,?,NA,1,66,older,male
4,animal,244013.85487528343,elch,Elch,1,66,older,male
4,animal,267788.820861678,panther,Panther,1,66,older,male
4,animal,268160.15873015876,tiger,Tiger,1,66,older,male
4,animal,279601.9047619048,killerwal,Orca,1,66,older,male
4,animal,282306.34920634923,delfin,Delfin,1,66,older,male
4,animal,283954.3537414966,robbe,Robbe,1,66,older,male
4,animal,294597.9138321995,schmetterling,Schmetterling,1,66,older,male
4,animal,297257.3015873016,schmeissfliege,Schmeissfliege,1,66,older,male
4,animal,298406.14512471657,fliege,Fliege,1,66,older,male
4,animal,306334.7845804989,seeadler,Seeadler,1,66,older,male
4,animal,308275.7596371882,sperber,Sperber,1,66,older,male
4,animal,311559.410430839,specht,Specht,1,66,older,male
4,animal,313457.52834467124,buntspecht,Buntspecht,1,66,older,male
4,animal,320095.55555555556,schakal,Schakal,1,66,older,male
4,animal,331888.66213151923,weissertiger,Weisser Tiger,1,66,older,male
4,animal,341447.3469387755,bison,Bison,1,66,older,male
4,animal,342883.0158730159,bueffel,Bueffel,1,66,older,male
4,animal,345882.7210884354,nilpferd,Nilpferd,1,66,older,male
4,animal,348282.9024943311,krokodil,Krokodil,1,66,older,male
4,animal,351455.4875283447,echse,Echse,1,66,older,male
4,animal,372007.8458049887,flunder,Flunder,1,66,older,male
4,animal,375133.8775510204,floh,Floh,1,66,older,male
4,animal,378991.49659863947,fasan,Fasan,1,66,older,male
4,animal,385466.14512471657,pfau,Pfau,1,66,older,male
4,animal,394128.79818594106,papagei,Papagei,1,66,older,male
4,animal,399791.2925170068,pinguin,Pinguin,1,66,older,male
4,animal,414080.566893424,gazelle,Gazelle,1,66,older,male
4,animal,417549.3197278911,giraffe,Giraffe,1,66,older,male
4,animal,423359.387755102,esel,Esel,1,66,older,male
4,animal,427637.8911564626,elefant,Elefant,1,66,older,male
4,animal,437788.1179138322,jaguar,Jaguar,1,66,older,male
4,animal,445353.1972789116,adler,Adler,1,66,older,male
4,animal,446985.5555555555,ameise,Ameise,1,66,older,male
4,animal,459488.97959183675,albatros,Albatros,1,66,older,male
4,animal,464920.9523809524,aal,Aal,1,66,older,male
4,animal,474660.1587301587,biber,Biber,1,66,older,male
4,animal,477633.60544217686,otter,Otter,1,66,older,male
4,animal,479299.6598639456,ozelot,Ozelot,1,66,older,male
4,animal,486665.6689342404,qualle,Qualle,1,66,older,male
4,animal,493037.3242630386,jaguar,Jaguar,1,66,older,male
4,animal,496758.253968254,zebra,Zebra,1,66,older,male
4,animal,506912.5623582767,zecke,Zecke,1,66,older,male
4,animal,518154.9433106576,spinne,Spinne,1,66,older,male
4,animal,570267.3242630385,ozelot,Ozelot,1,66,older,male
4,animal,597695.1247165534,seitling,Saibling,1,66,older,male
4,country,5018.571428571428,albanien,Albanien,0,66,older,male
4,country,7592.879818594104,saudiarabien,Saudi-Arabien,0,66,older,male
4,country,10336.848072562358,amerika,Vereinigte Staaten von Amerika,0,66,older,male
4,country,12583.174603174602,usa,Vereinigte Staaten von Amerika,0,66,older,male
