participant;task;stimuli;stem;affix;fs;length;zipf;r;g;b;ld;congruency;correct;type;key;accuracy;rt
35;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;1261
35;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;128;0;4;1;2;0;2;2;1352
35;ld;roseria;rosa;eria;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;801
35;ld;dottore;0;tore;3;7;5.216.434;255;255;0;0;2;1;1;1;1;627
35;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;255;255;4;1;2;0;2;2;858
35;ld;verdezione;verde;zione;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;769
35;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;0;255;4;1;2;0;2;2;1099
35;ld;giallenza;giallo;enza;0;9;4.088.825.104;0;153;0;4;0;2;0;2;2;1002
35;ld;biancozione;bianco;zione;1;11;4.744.381.459;0;153;0;5;0;2;0;2;2;1249
35;ld;preoccupazione;0;zione;3;14;390.901;255;0;255;0;2;1;1;1;1;939
35;ld;giallotore;giallo;tore;1;10;4.088.825.104;0;0;255;4;0;2;0;2;2;870
35;ld;bluoso;blu;oso;1;6;464.683.347;255;0;255;3;0;2;0;2;2;760
35;ld;scienza;0;enza;3;7;4.291.638;0;0;255;0;2;1;1;1;1;840
35;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;853
35;ld;bluiere;blu;iere;1;7;464.683.347;0;0;255;4;1;2;0;2;2;1446
35;ld;blutore;blu;tore;1;7;464.683.347;0;0;255;4;1;2;0;2;2;1300
35;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;255;255;3;0;2;0;2;2;1295
35;ld;verdezza;verde;ezza;2;8;4.586.948.127;255;255;0;3;0;2;0;1;2;832
35;ld;rososo;rosa;oso;0;6;4.458.329.649;255;0;255;3;1;2;0;2;2;674
35;ld;verdiere;verde;iere;0;8;4.586.948.127;0;153;0;3;1;2;0;2;2;834
35;ld;elemento;0;mento;3;8;3.877.559;0;0;255;0;2;1;1;1;1;641
35;ld;bluenza;blu;enza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;665
35;ld;bluismo;blu;ismo;1;7;464.683.347;0;0;255;4;1;2;0;2;2;646
35;ld;tempismo;0;ismo;3;8;3.847.979;255;255;0;0;2;1;1;1;1;628
35;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;1848
35;ld;bluzione;blu;zione;1;8;464.683.347;0;0;255;5;1;2;0;2;2;1087
35;ld;giallabile;giallo;abile;0;10;4.088.825.104;255;255;0;5;1;2;0;2;2;1123
35;ld;roseria;rosa;eria;0;7;4.458.329.649;255;128;0;3;0;2;0;2;2;909
35;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;1404
35;ld;miseria;0;eria;3;7;4.172.289;255;128;0;0;2;1;1;1;1;705
35;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;640
35;ld;imperatore;0;tore;3;10;4.058.391;0;0;255;0;2;1;1;1;1;721
35;ld;giornalista;0;ista;3;11;4.241.496;255;0;255;0;2;1;1;1;1;652
35;ld;blumento;blu;mento;1;8;464.683.347;255;255;255;5;0;2;0;2;2;623
35;ld;colazione;0;zione;3;9;4.628.119;255;255;255;0;2;1;1;1;1;612
35;ld;blueria;blu;eria;1;7;464.683.347;255;255;0;4;0;2;0;2;2;741
35;ld;bellezza;0;ezza;3;8;4.508.569;0;153;0;0;2;1;1;1;1;628
35;ld;altezza;0;ezza;3;7;4.458.447;255;255;0;0;2;1;1;1;1;655
35;ld;bluezza;blu;ezza;1;7;464.683.347;255;0;255;4;0;2;0;2;2;659
35;ld;chiacchiere;0;iere;3;11;420.376;255;0;255;0;2;1;1;1;1;778
35;ld;schifoso;0;oso;3;8;4.051.261;255;255;0;0;2;1;1;1;1;1009
35;ld;giallismo;giallo;ismo;0;9;4.088.825.104;0;0;255;3;0;2;0;2;2;698
35;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;255;255;255;4;1;2;0;1;2;638
35;ld;direttore;0;tore;3;9;4.726.724;0;0;255;0;2;1;1;1;1;702
35;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;255;255;4;0;2;0;2;2;677
35;ld;gialliere;giallo;iere;0;9;4.088.825.104;0;0;255;4;0;2;0;2;2;1055
35;ld;verdoso;verde;oso;0;7;4.586.948.127;0;0;255;3;0;2;0;2;2;855
35;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;0;255;5;0;2;0;2;2;754
35;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;255;255;4;0;2;0;2;2;624
35;ld;segreteria;0;eria;3;10;4.070.592;255;128;0;0;2;1;1;1;1;784
35;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;630
35;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;1120
35;ld;verdismo;verde;ismo;0;8;4.586.948.127;255;255;0;4;0;2;0;2;2;772
35;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;583
35;ld;rososo;rosa;oso;0;6;4.458.329.649;0;0;255;3;0;2;0;2;2;691
35;ld;giallenza;giallo;enza;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;688
35;ld;operazione;0;zione;3;10;4.682.565;255;0;255;0;2;1;1;1;1;783
35;ld;blumento;blu;mento;1;8;464.683.347;0;0;255;5;1;2;0;2;2;707
35;ld;riposo;0;oso;3;6;4.324.781;255;255;0;0;2;1;1;1;1;2032
35;ld;bluoso;blu;oso;1;6;464.683.347;0;0;255;3;1;2;0;2;2;1135
35;ld;giallista;giallo;ista;0;9;4.088.825.104;255;0;255;4;0;2;0;2;2;1291
35;ld;verdetore;verde;tore;1;9;4.586.948.127;0;153;0;4;1;2;0;2;2;1088
35;ld;terrorismo;0;ismo;3;10;3.733.749;255;128;0;0;2;1;1;1;1;869
35;ld;gialliere;giallo;iere;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;970
35;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;255;0;3;0;2;0;2;2;1005
35;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;0;0;255;4;0;2;0;2;2;737
35;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;0;4;1;2;0;1;2;1051
35;ld;instabile;0;abile;3;9;3.770.707;255;128;0;0;2;1;1;1;1;836
35;ld;intelligenza;0;enza;3;12;4.017.322;255;255;0;0;2;1;1;1;1;644
35;ld;arancionezione;arancione;zione;1;14;3.671.648.609;0;153;0;5;0;2;0;2;2;840
35;ld;arancionabile;arancione;abile;0;13;3.671.648.609;0;153;0;4;0;2;0;2;2;527
35;ld;responsabile;0;abile;3;12;4.671.002;255;255;0;0;2;1;1;1;1;774
35;ld;verdismo;verde;ismo;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;742
35;ld;lotteria;0;eria;3;8;3.801.051;255;255;0;0;2;1;1;1;1;648
35;ld;togliere;0;iere;3;8;4.328.594;0;153;0;0;2;1;1;1;1;693
35;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;822
35;ld;rosamento;rosa;mento;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;875
35;ld;verdezza;verde;ezza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;863
35;ld;intervista;0;ista;3;10;4.077.696;255;255;255;0;2;1;1;1;1;622
35;ld;cacciatore;0;tore;3;10;4.056.323;0;0;255;0;2;1;1;2;2;740
35;ld;prezioso;0;oso;3;8;4.024.389;255;255;0;0;2;1;1;1;1;700
35;ld;infermiere;0;iere;3;10;4.035.711;255;255;0;0;2;1;1;1;1;825
35;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;255;0;2;1;2;0;2;2;938
35;ld;bluenza;blu;enza;1;7;464.683.347;255;255;0;4;0;2;0;2;2;1119
35;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;0;153;0;4;0;2;0;2;2;647
35;ld;movimento;0;mento;3;9;4.407.221;0;153;0;0;2;1;1;1;1;745
35;ld;esperimento;0;mento;3;11;4.124.157;0;0;255;0;2;1;1;1;1;632
35;ld;pericoloso;0;oso;3;10;4.697.022;255;255;0;0;2;1;1;1;1;543
35;ld;verdista;verde;ista;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;743
35;ld;stazione;0;zione;3;8;4.603.552;255;255;0;0;2;1;1;1;1;1045
35;ld;affidabile;0;abile;3;10;3.781.431;255;128;0;0;2;1;1;2;2;1274
35;ld;dentista;0;ista;3;8;3.943.356;255;255;0;0;2;1;1;1;1;707
35;ld;rosazione;rosa;zione;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;747
35;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;0;255;3;0;2;0;2;2;862
35;ld;bluabile;blu;abile;1;8;464.683.347;255;0;255;5;0;2;0;2;2;640
35;ld;blutore;blu;tore;1;7;464.683.347;255;128;0;4;0;2;0;2;2;706
35;ld;arancionezione;arancione;zione;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;727
35;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;657
35;ld;senatore;0;tore;3;8;4.291.294;255;255;255;0;2;1;1;1;1;775
35;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;800
35;ld;bluzione;blu;zione;1;8;464.683.347;255;255;0;5;0;2;0;2;2;821
35;ld;dolcezza;0;ezza;3;8;4.313.303;255;0;255;0;2;1;1;1;1;1015
35;ld;improbabile;0;abile;3;11;3.853.209;255;255;0;0;2;1;1;1;1;1141
35;ld;artista;0;ista;3;7;4.298.981;255;255;0;0;2;1;1;1;1;1509
35;ld;biancozione;bianco;zione;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;682
35;ld;arancioniere;arancione;iere;0;12;3.671.648.609;255;128;0;3;1;2;0;2;2;684
35;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;255;255;4;0;2;0;1;2;820
35;ld;rosista;rosa;ista;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;689
35;ld;verdezione;verde;zione;1;10;4.586.948.127;255;255;0;5;0;2;0;2;2;664
35;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;1198
35;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;255;4;0;2;0;2;2;659
35;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;636
35;ld;blueria;blu;eria;1;7;464.683.347;0;0;255;4;1;2;0;2;2;549
35;ld;verdabile;verde;abile;0;9;4.586.948.127;0;153;0;4;1;2;0;2;2;661
35;ld;investigatore;0;tore;3;13;399.267;255;128;0;0;2;1;1;1;1;1151
35;ld;rivista;0;ista;3;7;4.188.528;255;128;0;0;2;1;1;1;1;553
35;ld;emergenza;0;enza;3;9;4.604.809;255;255;0;0;2;1;1;1;1;550
35;ld;organismo;0;ismo;3;9;3.612.527;0;153;0;0;2;1;1;1;1;651
35;ld;verdetore;verde;tore;1;9;4.586.948.127;255;255;255;4;0;2;0;2;2;848
35;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;0;255;5;0;2;0;2;2;607
35;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;255;255;2;1;2;0;2;2;988
35;ld;giallotore;giallo;tore;1;10;4.088.825.104;255;255;0;4;1;2;0;2;2;935
35;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;0;255;2;0;2;0;1;2;1473
35;ld;verderia;verde;eria;2;8;4.586.948.127;255;0;255;3;0;2;0;2;2;707
35;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;720
35;ld;famoso;0;oso;3;6;4.374.478;255;255;0;0;2;1;1;1;1;648
35;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;128;0;4;0;2;0;2;2;1081
35;ld;colpevolezza;0;ezza;3;12;3.502.677;255;255;255;0;2;1;1;1;1;871
35;ld;giallista;giallo;ista;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;649
35;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;839
35;ld;rosista;rosa;ista;0;7;4.458.329.649;255;255;255;3;0;2;0;2;2;578
35;ld;adorabile;0;abile;3;9;4.286.616;255;255;0;0;2;1;1;1;1;748
35;ld;bluiere;blu;iere;1;7;464.683.347;255;0;255;4;0;2;0;2;2;641
35;ld;probabile;0;abile;3;9;4.285.569;0;0;255;0;2;1;1;1;1;1525
35;ld;verdenza;verde;enza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;1272
35;ld;situazione;0;zione;3;10;5.027.247;0;153;0;0;2;1;1;1;1;1098
35;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;1134
35;ld;pazienza;0;enza;3;8;435.019;0;153;0;0;2;1;1;1;1;996
35;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;128;0;5;0;2;0;2;2;1355
35;ld;musicista;0;ista;3;9;3.718.553;0;153;0;0;2;1;1;1;1;841
35;ld;romanticismo;0;ismo;3;12;3.414.938;255;255;0;0;2;1;1;1;1;747
35;ld;verdabile;verde;abile;0;9;4.586.948.127;255;255;0;4;0;2;0;2;2;575
35;ld;bluezza;blu;ezza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;635
35;ld;rosazione;rosa;zione;1;9;4.458.329.649;0;153;0;5;0;2;0;2;2;758
35;ld;bluismo;blu;ismo;1;7;464.683.347;0;153;0;4;0;2;0;2;2;908
35;ld;verdenza;verde;enza;2;8;4.586.948.127;255;128;0;3;0;2;0;2;2;1398
35;ld;attenzione;0;zione;3;10;5.068.006;0;0;255;0;2;1;1;1;1;652
35;ld;mestiere;0;iere;3;8;4.111.307;255;255;255;0;2;1;1;2;2;608
35;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;585
35;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;255;255;4;0;2;0;2;2;581
35;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;702
36;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;2199
36;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;0;255;4;1;2;0;2;2;1174
36;ld;bluismo;blu;ismo;1;7;464.683.347;0;0;255;4;1;2;0;1;2;1561
36;ld;verdoso;verde;oso;0;7;4.586.948.127;0;0;255;3;0;2;0;2;2;836
36;ld;schifoso;0;oso;3;8;4.051.261;255;255;0;0;2;1;1;1;1;512
36;ld;giornalista;0;ista;3;11;4.241.496;255;0;255;0;2;1;1;1;1;539
36;ld;esperimento;0;mento;3;11;4.124.157;0;0;255;0;2;1;1;1;1;421
36;ld;rivista;0;ista;3;7;4.188.528;255;128;0;0;2;1;1;1;1;444
36;ld;maniere;0;iere;3;7;3.905.672;0;153;0;0;2;1;1;1;1;339
36;ld;segreteria;0;eria;3;10;4.070.592;255;128;0;0;2;1;1;1;1;504
36;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;1345
36;ld;bluezza;blu;ezza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;594
36;ld;rosamento;rosa;mento;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;626
36;ld;giallabile;giallo;abile;0;10;4.088.825.104;255;255;0;5;1;2;0;2;2;1372
36;ld;altezza;0;ezza;3;7;4.458.447;255;255;0;0;2;1;1;1;1;1061
36;ld;stazione;0;zione;3;8;4.603.552;255;255;0;0;2;1;1;1;1;658
36;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;970
36;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;128;0;4;0;2;0;1;2;1270
36;ld;direttore;0;tore;3;9;4.726.724;0;0;255;0;2;1;1;1;1;597
36;ld;rosazione;rosa;zione;1;9;4.458.329.649;0;153;0;5;0;2;0;2;2;1777
36;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;255;255;2;1;2;0;2;2;930
36;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;2782
36;ld;blueria;blu;eria;1;7;464.683.347;255;255;0;4;0;2;0;1;2;1426
36;ld;giallabile;giallo;abile;0;10;4.088.825.104;0;153;0;5;0;2;0;2;2;676
36;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;255;255;4;1;2;0;2;2;1291
36;ld;verdista;verde;ista;0;8;4.586.948.127;0;153;0;4;1;2;0;1;2;776
36;ld;nervoso;0;oso;3;7;4.431.597;0;153;0;0;2;1;1;1;1;759
36;ld;operazione;0;zione;3;10;4.682.565;255;0;255;0;2;1;1;1;1;649
36;ld;artista;0;ista;3;7;4.298.981;255;255;0;0;2;1;1;1;1;679
36;ld;verdezione;verde;zione;1;10;4.586.948.127;255;255;0;5;0;2;0;2;2;1073
36;ld;affidabile;0;abile;3;10;3.781.431;255;128;0;0;2;1;1;1;1;505
36;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;0;255;4;1;2;0;1;2;944
36;ld;bluenza;blu;enza;1;7;464.683.347;255;255;0;4;0;2;0;2;2;848
36;ld;rososo;rosa;oso;0;6;4.458.329.649;0;0;255;3;0;2;0;2;2;2182
36;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;0;255;5;0;2;0;1;2;1529
36;ld;famoso;0;oso;3;6;4.374.478;255;255;0;0;2;1;1;1;1;761
36;ld;cacciatore;0;tore;3;10;4.056.323;0;0;255;0;2;1;1;1;1;654
36;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;1049
36;ld;dentista;0;ista;3;8;3.943.356;255;255;0;0;2;1;1;1;1;618
36;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;255;255;5;1;2;0;1;2;594
36;ld;giallotore;giallo;tore;1;10;4.088.825.104;0;0;255;4;0;2;0;2;2;644
36;ld;emergenza;0;enza;3;9;4.604.809;255;255;0;0;2;1;1;1;1;739
36;ld;tradimento;0;mento;3;10;4.077.132;255;255;255;0;2;1;1;1;1;1060
36;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;0;255;4;0;2;0;2;2;820
36;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;1111
36;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;255;0;2;1;2;0;2;2;606
36;ld;bluoso;blu;oso;1;6;464.683.347;255;0;255;3;0;2;0;2;2;701
36;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;717
36;ld;scienza;0;enza;3;7;4.291.638;0;0;255;0;2;1;1;1;1;624
36;ld;intelligenza;0;enza;3;12;4.017.322;255;255;0;0;2;1;1;1;1;534
36;ld;bluismo;blu;ismo;1;7;464.683.347;0;153;0;4;0;2;0;2;2;829
36;ld;arancioniere;arancione;iere;0;12;3.671.648.609;0;0;255;3;0;2;0;2;2;971
36;ld;situazione;0;zione;3;10;5.027.247;0;153;0;0;2;1;1;1;1;558
36;ld;batteria;0;eria;3;8;4.046.745;255;255;0;0;2;1;1;1;1;451
36;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;1556
36;ld;arancionabile;arancione;abile;0;13;3.671.648.609;255;128;0;4;1;2;0;2;2;1230
36;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;544
36;ld;pericoloso;0;oso;3;10;4.697.022;255;255;0;0;2;1;1;1;1;543
36;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;128;0;3;1;2;0;2;2;735
36;ld;attenzione;0;zione;3;10;5.068.006;0;0;255;0;2;1;1;1;1;571
36;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;255;255;4;0;2;0;2;2;824
36;ld;verderia;verde;eria;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;744
36;ld;colazione;0;zione;3;9;4.628.119;255;255;255;0;2;1;1;1;1;448
36;ld;investigatore;0;tore;3;13;399.267;255;128;0;0;2;1;1;1;1;624
36;ld;adorabile;0;abile;3;9;4.286.616;255;255;0;0;2;1;1;1;1;497
36;ld;verdezione;verde;zione;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;722
36;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;637
36;ld;instabile;0;abile;3;9;3.770.707;255;128;0;0;2;1;1;1;1;760
36;ld;arancionezione;arancione;zione;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;665
36;ld;rosista;rosa;ista;0;7;4.458.329.649;255;255;255;3;0;2;0;1;2;1141
36;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;255;255;5;1;2;0;1;2;814
36;ld;verdenza;verde;enza;2;8;4.586.948.127;0;153;0;3;1;2;0;1;2;1107
36;ld;arancionezione;arancione;zione;1;14;3.671.648.609;0;153;0;5;0;2;0;2;2;675
36;ld;musicista;0;ista;3;9;3.718.553;0;153;0;0;2;1;1;1;1;608
36;ld;infermiere;0;iere;3;10;4.035.711;255;255;0;0;2;1;1;1;1;586
36;ld;rosamento;rosa;mento;1;9;4.458.329.649;0;0;255;5;0;2;0;2;2;740
36;ld;bluista;blu;ista;1;7;464.683.347;255;0;255;4;0;2;0;2;2;921
36;ld;biancozione;bianco;zione;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;1068
36;ld;verdismo;verde;ismo;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;664
36;ld;umorismo;0;ismo;3;8;3.959.561;255;255;0;0;2;1;1;1;1;655
36;ld;tempismo;0;ismo;3;8;3.847.979;255;255;0;0;2;1;1;1;1;505
36;ld;terrorismo;0;ismo;3;10;3.733.749;255;128;0;0;2;1;1;1;1;538
36;ld;mestiere;0;iere;3;8;4.111.307;255;255;255;0;2;1;1;1;1;499
36;ld;blutore;blu;tore;1;7;464.683.347;255;128;0;4;0;2;0;2;2;807
36;ld;giallotore;giallo;tore;1;10;4.088.825.104;255;255;0;4;1;2;0;2;2;530
36;ld;potenza;0;enza;3;7;4.214.793;255;0;255;0;2;1;1;1;1;580
36;ld;blumento;blu;mento;1;8;464.683.347;255;255;255;5;0;2;0;1;2;412
36;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;128;0;4;0;2;0;2;2;809
36;ld;giallenza;giallo;enza;0;9;4.088.825.104;0;153;0;4;0;2;0;2;2;657
36;ld;arancionabile;arancione;abile;0;13;3.671.648.609;0;153;0;4;0;2;0;2;2;594
36;ld;dottore;0;tore;3;7;5.216.434;255;255;0;0;2;1;1;2;2;1450
36;ld;arancioniere;arancione;iere;0;12;3.671.648.609;255;128;0;3;1;2;0;2;2;651
36;ld;verdetore;verde;tore;1;9;4.586.948.127;0;153;0;4;1;2;0;1;2;796
36;ld;roseria;rosa;eria;0;7;4.458.329.649;255;0;255;3;1;2;0;1;2;629
36;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;255;255;3;0;2;0;1;2;490
36;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;128;0;2;0;2;0;2;2;498
36;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;255;255;255;4;1;2;0;1;2;832
36;ld;roseria;rosa;eria;0;7;4.458.329.649;255;128;0;3;0;2;0;1;2;732
36;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;709
36;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;0;255;2;0;2;0;2;2;866
36;ld;verdiere;verde;iere;0;8;4.586.948.127;0;153;0;3;1;2;0;2;2;934
36;ld;giallista;giallo;ista;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;549
36;ld;lotteria;0;eria;3;8;3.801.051;255;255;0;0;2;1;1;1;1;606
36;ld;chiacchiere;0;iere;3;11;420.376;255;0;255;0;2;1;1;1;1;380
36;ld;verdabile;verde;abile;0;9;4.586.948.127;0;153;0;4;1;2;0;1;2;349
36;ld;probabile;0;abile;3;9;4.285.569;0;0;255;0;2;1;1;1;1;519
36;ld;bluabile;blu;abile;1;8;464.683.347;255;0;255;5;0;2;0;1;2;495
36;ld;giallismo;giallo;ismo;0;9;4.088.825.104;0;0;255;3;0;2;0;2;2;568
36;ld;rosazione;rosa;zione;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;2252
36;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;0;255;4;1;2;0;1;2;832
36;ld;improbabile;0;abile;3;11;3.853.209;255;255;0;0;2;1;1;2;2;560
36;ld;preoccupazione;0;zione;3;14;390.901;255;0;255;0;2;1;1;1;1;423
36;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;724
36;ld;gialliere;giallo;iere;0;9;4.088.825.104;0;0;255;4;0;2;0;2;2;885
36;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;255;255;4;0;2;0;1;2;746
36;ld;bluenza;blu;enza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;1021
36;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;522
36;ld;scegliere;0;iere;3;9;4.608.976;255;128;0;0;2;1;1;1;1;579
36;ld;verdezza;verde;ezza;2;8;4.586.948.127;0;153;0;3;1;2;0;1;2;517
36;ld;bellezza;0;ezza;3;8;4.508.569;0;153;0;0;2;1;1;1;1;398
36;ld;blueria;blu;eria;1;7;464.683.347;0;0;255;4;1;2;0;1;2;481
36;ld;giallomento;giallo;mento;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;580
36;ld;movimento;0;mento;3;9;4.407.221;0;153;0;0;2;1;1;1;1;584
36;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;128;0;5;0;2;0;1;2;747
36;ld;verdetore;verde;tore;1;9;4.586.948.127;255;255;255;4;0;2;0;2;2;934
36;ld;rosezza;rosa;ezza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;477
36;ld;rosista;rosa;ista;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;651
36;ld;materia;0;eria;3;7;4.023.113;255;255;255;0;2;1;1;1;1;461
36;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;0;153;0;4;0;2;0;1;2;363
36;ld;giallenza;giallo;enza;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;822
36;ld;organismo;0;ismo;3;9;3.612.527;0;153;0;0;2;1;1;1;1;421
36;ld;bluiere;blu;iere;1;7;464.683.347;255;0;255;4;0;2;0;2;2;818
36;ld;bluabile;blu;abile;1;8;464.683.347;0;0;255;5;1;2;0;1;2;395
36;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;128;0;5;0;2;0;1;2;476
36;ld;romanticismo;0;ismo;3;12;3.414.938;255;255;0;0;2;1;1;1;1;519
36;ld;blumento;blu;mento;1;8;464.683.347;0;0;255;5;1;2;0;2;2;1031
36;ld;gialliere;giallo;iere;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;553
36;ld;rososo;rosa;oso;0;6;4.458.329.649;255;0;255;3;1;2;0;2;2;505
36;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;519
36;ld;prezioso;0;oso;3;8;4.024.389;255;255;0;0;2;1;1;1;1;480
36;ld;elemento;0;mento;3;8;3.877.559;0;0;255;0;2;1;1;1;1;530
36;ld;miseria;0;eria;3;7;4.172.289;255;128;0;0;2;1;1;1;1;407
36;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;255;255;4;0;2;0;1;2;329
