"participant_id","age","gender","trial_id","trial_order","stimulus","response"
"W16",34,"Male",585,22,"bitter_truth",5
"W25",43,"Male",586,22,"bitter_truth",2
"W22",50,"Female",587,22,"bitter_truth",1
"W3",65,"Female",588,22,"bitter_truth",4
"W2",70,"Female",589,22,"bitter_truth",3
"W24",41,"Female",590,22,"bitter_truth",2
"W7",40,"Male",591,22,"bitter_truth",2
"W23",36,"Female",592,22,"bitter_truth",2
"W18",37,"Male",593,22,"bitter_truth",1
"W14",59,"Male",594,22,"bitter_truth",1
"W20",37,"Female",595,22,"bitter_truth",2
"W12",37,"Female",596,22,"bitter_truth",4
"W4",38,"Nonbinary",597,22,"bitter_truth",1
"W5",35,"Female",598,22,"bitter_truth",2
"W1",50,"Female",599,23,"black_box",5
"W12",37,"Female",600,23,"black_box",1
"W10",69,"Female",601,23,"black_box",5
"W16",34,"Male",602,23,"black_box",3
"W11",47,"Male",603,23,"black_box",2
"W7",40,"Male",604,23,"black_box",1
"W3",65,"Female",605,23,"black_box",4
"W19",49,"Male",606,23,"black_box",4
"W4",38,"Nonbinary",607,23,"black_box",3
"W24",41,"Female",608,23,"black_box",4
"W17",51,"Female",609,23,"black_box",4
"W2",70,"Female",610,23,"black_box",5
"W20",37,"Female",611,23,"black_box",3
"W26",34,"Male",612,23,"black_box",2
"W9",57,"Female",613,23,"black_box",5
"W6",54,"Male",614,23,"black_box",5
"W5",35,"Female",615,23,"black_box",7
"W8",44,"Female",616,23,"black_box",5
"W22",50,"Female",617,23,"black_box",1
"W13",52,"Female",618,23,"black_box",5
"W14",59,"Male",619,23,"black_box",4
"W15",44,"Male",620,23,"black_box",4
"W18",37,"Male",621,23,"black_box",1
"W25",43,"Male",622,23,"black_box",6
"W23",36,"Female",623,23,"black_box",2
"W21",42,"Male",624,23,"black_box",2
"W12",37,"Female",625,24,"black_humour",1
"W7",40,"Male",626,24,"black_humour",2
"W5",35,"Female",627,24,"black_humour",5
"W3",65,"Female",628,24,"black_humour",6
"W19",49,"Male",629,24,"black_humour",5
"W8",44,"Female",630,24,"black_humour",3
"W16",34,"Male",631,24,"black_humour",1
"W14",59,"Male",632,24,"black_humour",5
"W21",42,"Male",633,24,"black_humour",1
"W25",43,"Male",634,24,"black_humour",3
"W22",50,"Female",635,24,"black_humour",1
"W11",47,"Male",636,24,"black_humour",5
"W10",69,"Female",637,24,"black_humour",6
"W6",54,"Male",638,24,"black_humour",5
"W18",37,"Male",639,24,"black_humour",4
"W24",41,"Female",640,24,"black_humour",5
"W1",50,"Female",641,24,"black_humour",5
"W13",52,"Female",642,24,"black_humour",1
"W2",70,"Female",643,24,"black_humour",1
"W26",34,"Male",644,24,"black_humour",7
"W4",38,"Nonbinary",645,24,"black_humour",3
"W23",36,"Female",646,24,"black_humour",3
"W15",44,"Male",647,24,"black_humour",2
"W20",37,"Female",648,24,"black_humour",2
"W9",57,"Female",649,24,"black_humour",5
"W17",51,"Female",650,24,"black_humour",2
"W1",50,"Female",651,25,"black_market",1
"W4",38,"Nonbinary",652,25,"black_market",2
"W25",43,"Male",653,25,"black_market",5
"W17",51,"Female",654,25,"black_market",2
"W18",37,"Male",655,25,"black_market",5
"W7",40,"Male",656,25,"black_market",1
"W26",34,"Male",657,25,"black_market",6
"W10",69,"Female",658,25,"black_market",4
"W11",47,"Male",659,25,"black_market",2
"W9",57,"Female",660,25,"black_market",6
"W19",49,"Male",661,25,"black_market",5
"W22",50,"Female",662,25,"black_market",2
"W2",70,"Female",663,25,"black_market",3
"W8",44,"Female",664,25,"black_market",4
"W16",34,"Male",665,25,"black_market",3
"W13",52,"Female",666,25,"black_market",1
"W23",36,"Female",667,25,"black_market",3
"W3",65,"Female",668,25,"black_market",7
"W15",44,"Male",669,25,"black_market",2
"W5",35,"Female",670,25,"black_market",5
"W20",37,"Female",671,25,"black_market",2
"W21",42,"Male",672,25,"black_market",2
"W24",41,"Female",673,25,"black_market",2
"W6",54,"Male",674,25,"black_market",5
"W14",59,"Male",675,25,"black_market",2
"W12",37,"Female",676,25,"black_market",2
"W12",37,"Female",677,26,"black_sheep",2
"W10",69,"Female",678,26,"black_sheep",7
"W26",34,"Male",679,26,"black_sheep",5
"W9",57,"Female",680,26,"black_sheep",7
"W2",70,"Female",681,26,"black_sheep",2
"W25",43,"Male",682,26,"black_sheep",2
"W3",65,"Female",683,26,"black_sheep",5
"W14",59,"Male",684,26,"black_sheep",6
"W22",50,"Female",685,26,"black_sheep",2
"W11",47,"Male",686,26,"black_sheep",4
"W24",41,"Female",687,26,"black_sheep",1
"W6",54,"Male",688,26,"black_sheep",3
"W21",42,"Male",689,26,"black_sheep",4
"W23",36,"Female",690,26,"black_sheep",2
"W15",44,"Male",691,26,"black_sheep",1
"W7",40,"Male",692,26,"black_sheep",1
"W5",35,"Female",693,26,"black_sheep",5
"W20",37,"Female",694,26,"black_sheep",5
"W17",51,"Female",695,26,"black_sheep",2
"W4",38,"Nonbinary",696,26,"black_sheep",2
"W16",34,"Male",697,26,"black_sheep",2
"W8",44,"Female",698,26,"black_sheep",3
"W18",37,"Male",699,26,"black_sheep",1
"W1",50,"Female",700,26,"black_sheep",4
"W13",52,"Female",701,26,"black_sheep",1
"W19",49,"Male",702,26,"black_sheep",3
"W19",49,"Male",703,27,"black_swan",4
"W25",43,"Male",704,27,"black_swan",5
"W15",44,"Male",705,27,"black_swan",1
"W20",37,"Female",706,27,"black_swan",2
"W23",36,"Female",707,27,"black_swan",2
"W12",37,"Female",708,27,"black_swan",1
"W3",65,"Female",709,27,"black_swan",3
"W4",38,"Nonbinary",710,27,"black_swan",1
"W9",57,"Female",711,27,"black_swan",4
"W6",54,"Male",712,27,"black_swan",3
"W14",59,"Male",713,27,"black_swan",3
"W2",70,"Female",714,27,"black_swan",7
"W1",50,"Female",715,27,"black_swan",2
"W24",41,"Female",716,27,"black_swan",2
"W16",34,"Male",717,27,"black_swan",2
"W26",34,"Male",718,27,"black_swan",4
"W7",40,"Male",719,27,"black_swan",1
"W18",37,"Male",720,27,"black_swan",1
"W5",35,"Female",721,27,"black_swan",3
"W21",42,"Male",722,27,"black_swan",4
"W13",52,"Female",723,27,"black_swan",1
"W10",69,"Female",724,27,"black_swan",5
"W22",50,"Female",725,27,"black_swan",1
"W11",47,"Male",726,27,"black_swan",3
"W8",44,"Female",727,27,"black_swan",3
"W17",51,"Female",728,27,"black_swan",1
"W24",41,"Female",729,28,"black_widow",1
"W2",70,"Female",730,28,"black_widow",3
"W11",47,"Male",731,28,"black_widow",2
"W26",34,"Male",732,28,"black_widow",6
"W22",50,"Female",733,28,"black_widow",2
"W5",35,"Female",734,28,"black_widow",6
"W21",42,"Male",735,28,"black_widow",1
"W25",43,"Male",736,28,"black_widow",4
"W19",49,"Male",737,28,"black_widow",2
"W7",40,"Male",738,28,"black_widow",1
"W13",52,"Female",739,28,"black_widow",1
"W16",34,"Male",740,28,"black_widow",2
"W15",44,"Male",741,28,"black_widow",3
"W14",59,"Male",742,28,"black_widow",4
"W6",54,"Male",743,28,"black_widow",3
"W12",37,"Female",744,28,"black_widow",5
"W1",50,"Female",745,28,"black_widow",5
"W18",37,"Male",746,28,"black_widow",1
"W23",36,"Female",747,28,"black_widow",1
"W9",57,"Female",748,28,"black_widow",3
"W3",65,"Female",749,28,"black_widow",2
"W8",44,"Female",750,28,"black_widow",4
"W4",38,"Nonbinary",751,28,"black_widow",2
"W17",51,"Female",752,28,"black_widow",1
"W10",69,"Female",753,28,"black_widow",5
"W20",37,"Female",754,28,"black_widow",4
"W16",34,"Male",755,29,"blank_sleep",2
"W3",65,"Female",756,29,"blank_sleep",3
"W13",52,"Female",757,29,"blank_sleep",1
"W12",37,"Female",758,29,"blank_sleep",6
"W18",37,"Male",759,29,"blank_sleep",1
"W20",37,"Female",760,29,"blank_sleep",1
"W14",59,"Male",761,29,"blank_sleep",3
"W9",57,"Female",762,29,"blank_sleep",4
"W24",41,"Female",763,29,"blank_sleep",3
"W4",38,"Nonbinary",764,29,"blank_sleep",3
"W6",54,"Male",765,29,"blank_sleep",5
"W19",49,"Male",766,29,"blank_sleep",5
"W11",47,"Male",767,29,"blank_sleep",2
"W17",51,"Female",768,29,"blank_sleep",1
"W1",50,"Female",769,29,"blank_sleep",1
"W7",40,"Male",770,29,"blank_sleep",4
"W5",35,"Female",771,29,"blank_sleep",2
"W2",70,"Female",772,29,"blank_sleep",5
"W23",36,"Female",773,29,"blank_sleep",2
"W8",44,"Female",774,29,"blank_sleep",1
"W26",34,"Male",775,29,"blank_sleep",4
"W25",43,"Male",776,29,"blank_sleep",3
"W21",42,"Male",777,29,"blank_sleep",2
"W15",44,"Male",778,29,"blank_sleep",4
"W10",69,"Female",779,29,"blank_sleep",3
"W22",50,"Female",780,29,"blank_sleep",1
"W17",51,"Female",781,30,"blind_date",2
"W10",69,"Female",782,30,"blind_date",4
"W16",34,"Male",783,30,"blind_date",2
"W8",44,"Female",784,30,"blind_date",5
"W7",40,"Male",785,30,"blind_date",5
"W24",41,"Female",786,30,"blind_date",3
"W15",44,"Male",787,30,"blind_date",5
"W3",65,"Female",788,30,"blind_date",5
"W9",57,"Female",789,30,"blind_date",5
"W23",36,"Female",790,30,"blind_date",3
"W1",50,"Female",791,30,"blind_date",3
"W2",70,"Female",792,30,"blind_date",3
"W26",34,"Male",793,30,"blind_date",6
"W11",47,"Male",794,30,"blind_date",2
"W19",49,"Male",795,30,"blind_date",4
"W13",52,"Female",796,30,"blind_date",1
"W25",43,"Male",797,30,"blind_date",2
"W18",37,"Male",798,30,"blind_date",1
"W6",54,"Male",799,30,"blind_date",3
"W14",59,"Male",800,30,"blind_date",3
"W21",42,"Male",801,30,"blind_date",1
"W5",35,"Female",802,30,"blind_date",5
"W22",50,"Female",803,30,"blind_date",1
"W4",38,"Nonbinary",804,30,"blind_date",1
"W20",37,"Female",805,30,"blind_date",1
"W12",37,"Female",806,30,"blind_date",7
"W24",41,"Female",807,31,"blind_eye",2
"W2",70,"Female",808,31,"blind_eye",2
"W4",38,"Nonbinary",809,31,"blind_eye",2
"W25",43,"Male",810,31,"blind_eye",2
"W10",69,"Female",811,31,"blind_eye",4
"W22",50,"Female",812,31,"blind_eye",1
"W21",42,"Male",813,31,"blind_eye",1
"W7",40,"Male",814,31,"blind_eye",1
"W3",65,"Female",815,31,"blind_eye",3
"W18",37,"Male",816,31,"blind_eye",1
"W17",51,"Female",817,31,"blind_eye",4
"W12",37,"Female",818,31,"blind_eye",2
"W16",34,"Male",819,31,"blind_eye",2
"W26",34,"Male",820,31,"blind_eye",7
"W8",44,"Female",821,31,"blind_eye",4
"W11",47,"Male",822,31,"blind_eye",2
"W9",57,"Female",823,31,"blind_eye",3
"W13",52,"Female",824,31,"blind_eye",1
"W23",36,"Female",825,31,"blind_eye",4
"W20",37,"Female",826,31,"blind_eye",2
"W1",50,"Female",827,31,"blind_eye",2
"W15",44,"Male",828,31,"blind_eye",1
"W14",59,"Male",829,31,"blind_eye",2
"W6",54,"Male",830,31,"blind_eye",3
"W5",35,"Female",831,31,"blind_eye",6
"W19",49,"Male",832,31,"blind_eye",4
"W15",44,"Male",833,32,"blue_blood",1
"W26",34,"Male",834,32,"blue_blood",4
"W13",52,"Female",835,32,"blue_blood",1
"W23",36,"Female",836,32,"blue_blood",1
"W6",54,"Male",837,32,"blue_blood",3
"W22",50,"Female",838,32,"blue_blood",1
"W17",51,"Female",839,32,"blue_blood",1
"W19",49,"Male",840,32,"blue_blood",2
"W21",42,"Male",841,32,"blue_blood",1
"W18",37,"Male",842,32,"blue_blood",1
"W5",35,"Female",843,32,"blue_blood",1
"W3",65,"Female",844,32,"blue_blood",1
"W25",43,"Male",845,32,"blue_blood",2
"W14",59,"Male",846,32,"blue_blood",4
"W7",40,"Male",847,32,"blue_blood",1
"W20",37,"Female",848,32,"blue_blood",1
"W16",34,"Male",849,32,"blue_blood",2
"W2",70,"Female",850,32,"blue_blood",3
"W9",57,"Female",851,32,"blue_blood",2
"W1",50,"Female",852,32,"blue_blood",1
"W12",37,"Female",853,32,"blue_blood",1
"W4",38,"Nonbinary",854,32,"blue_blood",3
"W10",69,"Female",855,32,"blue_blood",6
"W11",47,"Male",856,32,"blue_blood",3
"W8",44,"Female",857,32,"blue_blood",3
"W24",41,"Female",858,32,"blue_blood",2
"W10",69,"Female",859,33,"blue_moon",7
"W4",38,"Nonbinary",860,33,"blue_moon",2
"W20",37,"Female",861,33,"blue_moon",7
"W19",49,"Male",862,33,"blue_moon",5
"W23",36,"Female",863,33,"blue_moon",2
"W11",47,"Male",864,33,"blue_moon",2
"W12",37,"Female",865,33,"blue_moon",2
"W18",37,"Male",866,33,"blue_moon",1
"W25",43,"Male",867,33,"blue_moon",2
"W26",34,"Male",868,33,"blue_moon",2
"W6",54,"Male",869,33,"blue_moon",3
"W22",50,"Female",870,33,"blue_moon",1
"W8",44,"Female",871,33,"blue_moon",3
"W2",70,"Female",872,33,"blue_moon",1
"W1",50,"Female",873,33,"blue_moon",6
"W15",44,"Male",874,33,"blue_moon",2
"W13",52,"Female",875,33,"blue_moon",3
"W7",40,"Male",876,33,"blue_moon",1
"W24",41,"Female",877,33,"blue_moon",2
"W17",51,"Female",878,33,"blue_moon",1
"W3",65,"Female",879,33,"blue_moon",1
"W16",34,"Male",880,33,"blue_moon",2
"W9",57,"Female",881,33,"blue_moon",6
"W21",42,"Male",882,33,"blue_moon",3
"W14",59,"Male",883,33,"blue_moon",7
"W5",35,"Female",884,33,"blue_moon",1
"W23",36,"Female",885,34,"bottomless_pit",4
"W10",69,"Female",886,34,"bottomless_pit",6
"W12",37,"Female",887,34,"bottomless_pit",5
"W11",47,"Male",888,34,"bottomless_pit",3
"W6",54,"Male",889,34,"bottomless_pit",3
"W1",50,"Female",890,34,"bottomless_pit",1
"W2",70,"Female",891,34,"bottomless_pit",5
"W24",41,"Female",892,34,"bottomless_pit",4
"W22",50,"Female",893,34,"bottomless_pit",1
"W20",37,"Female",894,34,"bottomless_pit",5
"W5",35,"Female",895,34,"bottomless_pit",6
"W16",34,"Male",896,34,"bottomless_pit",3
"W13",52,"Female",897,34,"bottomless_pit",4
"W21",42,"Male",898,34,"bottomless_pit",2
"W25",43,"Male",899,34,"bottomless_pit",2
"W7",40,"Male",900,34,"bottomless_pit",1
"W19",49,"Male",901,34,"bottomless_pit",4
"W9",57,"Female",902,34,"bottomless_pit",3
"W17",51,"Female",903,34,"bottomless_pit",4
"W4",38,"Nonbinary",904,34,"bottomless_pit",5
"W15",44,"Male",905,34,"bottomless_pit",2
"W18",37,"Male",906,34,"bottomless_pit",1
"W14",59,"Male",907,34,"bottomless_pit",6
"W8",44,"Female",908,34,"bottomless_pit",3
"W3",65,"Female",909,34,"bottomless_pit",5
"W26",34,"Male",910,34,"bottomless_pit",7
"W17",51,"Female",911,35,"brain_fog",2
"W18",37,"Male",912,35,"brain_fog",3
"W21",42,"Male",913,35,"brain_fog",2
"W16",34,"Male",914,35,"brain_fog",2
"W1",50,"Female",915,35,"brain_fog",5
"W4",38,"Nonbinary",916,35,"brain_fog",4
"W20",37,"Female",917,35,"brain_fog",1
"W9",57,"Female",918,35,"brain_fog",6
"W19",49,"Male",919,35,"brain_fog",5
"W25",43,"Male",920,35,"brain_fog",2
"W10",69,"Female",921,35,"brain_fog",5
"W5",35,"Female",922,35,"brain_fog",2
"W3",65,"Female",923,35,"brain_fog",2
"W11",47,"Male",924,35,"brain_fog",4
"W8",44,"Female",925,35,"brain_fog",2
"W26",34,"Male",926,35,"brain_fog",7
"W6",54,"Male",927,35,"brain_fog",3
"W22",50,"Female",928,35,"brain_fog",1
"W24",41,"Female",929,35,"brain_fog",5
"W23",36,"Female",930,35,"brain_fog",5
"W15",44,"Male",931,35,"brain_fog",4
"W2",70,"Female",932,35,"brain_fog",6
"W7",40,"Male",933,35,"brain_fog",5
"W13",52,"Female",934,35,"brain_fog",1
"W14",59,"Male",935,35,"brain_fog",2
"W12",37,"Female",936,35,"brain_fog",5
"W4",38,"Nonbinary",937,36,"bright_side",4
"W15",44,"Male",938,36,"bright_side",2
"W6",54,"Male",939,36,"bright_side",3
"W13",52,"Female",940,36,"bright_side",3
"W22",50,"Female",941,36,"bright_side",1
"W23",36,"Female",942,36,"bright_side",4
"W3",65,"Female",943,36,"bright_side",2
"W11",47,"Male",944,36,"bright_side",3
"W1",50,"Female",945,36,"bright_side",1
"W14",59,"Male",946,36,"bright_side",1
"W26",34,"Male",947,36,"bright_side",7
"W5",35,"Female",948,36,"bright_side",1
"W2",70,"Female",949,36,"bright_side",5
"W24",41,"Female",950,36,"bright_side",3
"W18",37,"Male",951,36,"bright_side",1
"W17",51,"Female",952,36,"bright_side",3
"W19",49,"Male",953,36,"bright_side",4
"W10",69,"Female",954,36,"bright_side",4
"W8",44,"Female",955,36,"bright_side",3
"W25",43,"Male",956,36,"bright_side",2
"W9",57,"Female",957,36,"bright_side",4
"W21",42,"Male",958,36,"bright_side",1
"W20",37,"Female",959,36,"bright_side",1
"W12",37,"Female",960,36,"bright_side",3
"W16",34,"Male",961,36,"bright_side",2
"W7",40,"Male",962,36,"bright_side",1
"W18",37,"Male",963,37,"bright_student",1
"W9",57,"Female",964,37,"bright_student",4
"W17",51,"Female",965,37,"bright_student",1
"W25",43,"Male",966,37,"bright_student",2
"W13",52,"Female",967,37,"bright_student",1
"W10",69,"Female",968,37,"bright_student",4
"W5",35,"Female",969,37,"bright_student",4
"W4",38,"Nonbinary",970,37,"bright_student",3
"W2",70,"Female",971,37,"bright_student",3
"W12",37,"Female",972,37,"bright_student",7
"W1",50,"Female",973,37,"bright_student",3
"W7",40,"Male",974,37,"bright_student",2
"W3",65,"Female",975,37,"bright_student",2
"W6",54,"Male",976,37,"bright_student",3
"W26",34,"Male",977,37,"bright_student",5
"W8",44,"Female",978,37,"bright_student",2
"W11",47,"Male",979,37,"bright_student",5
"W21",42,"Male",980,37,"bright_student",5
"W16",34,"Male",981,37,"bright_student",3
"W15",44,"Male",982,37,"bright_student",3
"W19",49,"Male",983,37,"bright_student",3
"W20",37,"Female",984,37,"bright_student",2
"W22",50,"Female",985,37,"bright_student",2
"W14",59,"Male",986,37,"bright_student",2
"W24",41,"Female",987,37,"bright_student",4
"W23",36,"Female",988,37,"bright_student",3
"W12",37,"Female",989,38,"brilliant_idea",7
"W6",54,"Male",990,38,"brilliant_idea",3
"W1",50,"Female",991,38,"brilliant_idea",3
"W3",65,"Female",992,38,"brilliant_idea",4
"W18",37,"Male",993,38,"brilliant_idea",1
"W17",51,"Female",994,38,"brilliant_idea",2
"W26",34,"Male",995,38,"brilliant_idea",4
"W14",59,"Male",996,38,"brilliant_idea",2
"W15",44,"Male",997,38,"brilliant_idea",1
"W22",50,"Female",998,38,"brilliant_idea",1
"W13",52,"Female",999,38,"brilliant_idea",1
"W9",57,"Female",1000,38,"brilliant_idea",6
"W16",34,"Male",1001,38,"brilliant_idea",2
"W11",47,"Male",1002,38,"brilliant_idea",3
"W19",49,"Male",1003,38,"brilliant_idea",4
"W8",44,"Female",1004,38,"brilliant_idea",2
"W10",69,"Female",1005,38,"brilliant_idea",5
"W21",42,"Male",1006,38,"brilliant_idea",1
"W23",36,"Female",1007,38,"brilliant_idea",4
"W20",37,"Female",1008,38,"brilliant_idea",1
"W24",41,"Female",1009,38,"brilliant_idea",1
"W2",70,"Female",1010,38,"brilliant_idea",4
"W4",38,"Nonbinary",1011,38,"brilliant_idea",5
"W5",35,"Female",1012,38,"brilliant_idea",1
"W7",40,"Male",1013,38,"brilliant_idea",2
"W25",43,"Male",1014,38,"brilliant_idea",3
"W3",65,"Female",1015,39,"broken_face",6
"W15",44,"Male",1016,39,"broken_face",2
"W18",37,"Male",1017,39,"broken_face",6
"W5",35,"Female",1018,39,"broken_face",3
"W8",44,"Female",1019,39,"broken_face",3
"W23",36,"Female",1020,39,"broken_face",3
"W10",69,"Female",1021,39,"broken_face",5
"W19",49,"Male",1022,39,"broken_face",4
"W25",43,"Male",1023,39,"broken_face",4
"W13",52,"Female",1024,39,"broken_face",2
"W24",41,"Female",1025,39,"broken_face",3
"W17",51,"Female",1026,39,"broken_face",4
"W22",50,"Female",1027,39,"broken_face",1
"W20",37,"Female",1028,39,"broken_face",2
"W11",47,"Male",1029,39,"broken_face",5
"W16",34,"Male",1030,39,"broken_face",4
"W21",42,"Male",1031,39,"broken_face",5
"W14",59,"Male",1032,39,"broken_face",6
"W6",54,"Male",1033,39,"broken_face",5
"W7",40,"Male",1034,39,"broken_face",5
"W12",37,"Female",1035,39,"broken_face",1
"W26",34,"Male",1036,39,"broken_face",7
"W1",50,"Female",1037,39,"broken_face",3
"W2",70,"Female",1038,39,"broken_face",1
"W4",38,"Nonbinary",1039,39,"broken_face",3
"W9",57,"Female",1040,39,"broken_face",5
"W8",44,"Female",1041,40,"broken_heart",3
"W11",47,"Male",1042,40,"broken_heart",3
"W21",42,"Male",1043,40,"broken_heart",2
"W20",37,"Female",1044,40,"broken_heart",2
"W24",41,"Female",1045,40,"broken_heart",5
"W23",36,"Female",1046,40,"broken_heart",2
"W7",40,"Male",1047,40,"broken_heart",1
"W1",50,"Female",1048,40,"broken_heart",2
"W13",52,"Female",1049,40,"broken_heart",3
"W18",37,"Male",1050,40,"broken_heart",1
"W22",50,"Female",1051,40,"broken_heart",1
"W9",57,"Female",1052,40,"broken_heart",2
"W16",34,"Male",1053,40,"broken_heart",5
"W25",43,"Male",1054,40,"broken_heart",2
"W19",49,"Male",1055,40,"broken_heart",3
"W14",59,"Male",1056,40,"broken_heart",1
"W4",38,"Nonbinary",1057,40,"broken_heart",3
"W26",34,"Male",1058,40,"broken_heart",7
"W15",44,"Male",1059,40,"broken_heart",2
"W17",51,"Female",1060,40,"broken_heart",2
"W6",54,"Male",1061,40,"broken_heart",5
"W2",70,"Female",1062,40,"broken_heart",1
"W5",35,"Female",1063,40,"broken_heart",3
"W10",69,"Female",1064,40,"broken_heart",3
"W3",65,"Female",1065,40,"broken_heart",3
"W12",37,"Female",1066,40,"broken_heart",3
"W17",51,"Female",1067,41,"bubbly_personality",1
"W6",54,"Male",1068,41,"bubbly_personality",5
"W14",59,"Male",1069,41,"bubbly_personality",6
"W15",44,"Male",1070,41,"bubbly_personality",4
"W5",35,"Female",1071,41,"bubbly_personality",5
"W20",37,"Female",1072,41,"bubbly_personality",2
"W12",37,"Female",1073,41,"bubbly_personality",3
"W21",42,"Male",1074,41,"bubbly_personality",3
"W7",40,"Male",1075,41,"bubbly_personality",3
"W26",34,"Male",1076,41,"bubbly_personality",6
"W25",43,"Male",1077,41,"bubbly_personality",4
"W24",41,"Female",1078,41,"bubbly_personality",4
"W4",38,"Nonbinary",1079,41,"bubbly_personality",6
"W3",65,"Female",1080,41,"bubbly_personality",3
"W13",52,"Female",1081,41,"bubbly_personality",2
"W9",57,"Female",1082,41,"bubbly_personality",7
"W10",69,"Female",1083,41,"bubbly_personality",3
"W11",47,"Male",1084,41,"bubbly_personality",5
"W1",50,"Female",1085,41,"bubbly_personality",5
"W22",50,"Female",1086,41,"bubbly_personality",4
"W2",70,"Female",1087,41,"bubbly_personality",5
"W8",44,"Female",1088,41,"bubbly_personality",5
"W19",49,"Male",1089,41,"bubbly_personality",4
"W23",36,"Female",1090,41,"bubbly_personality",4
"W16",34,"Male",1091,41,"bubbly_personality",2
"W18",37,"Male",1092,41,"bubbly_personality",2
"W1",50,"Female",1093,42,"bucket_list",6
"W8",44,"Female",1094,42,"bucket_list",3
"W2",70,"Female",1095,42,"bucket_list",2
"W6",54,"Male",1096,42,"bucket_list",5
"W13",52,"Female",1097,42,"bucket_list",1
"W14",59,"Male",1098,42,"bucket_list",3
"W16",34,"Male",1099,42,"bucket_list",4
"W3",65,"Female",1100,42,"bucket_list",7
"W15",44,"Male",1101,42,"bucket_list",4
"W17",51,"Female",1102,42,"bucket_list",1
"W9",57,"Female",1103,42,"bucket_list",5
"W10",69,"Female",1104,42,"bucket_list",6
"W5",35,"Female",1105,42,"bucket_list",7
"W12",37,"Female",1106,42,"bucket_list",1
"W18",37,"Male",1107,42,"bucket_list",5
"W20",37,"Female",1108,42,"bucket_list",6
"W24",41,"Female",1109,42,"bucket_list",7
"W11",47,"Male",1110,42,"bucket_list",2
"W19",49,"Male",1111,42,"bucket_list",1
"W7",40,"Male",1112,42,"bucket_list",3
"W21",42,"Male",1113,42,"bucket_list",4
"W23",36,"Female",1114,42,"bucket_list",1
"W22",50,"Female",1115,42,"bucket_list",5
"W25",43,"Male",1116,42,"bucket_list",5
"W4",38,"Nonbinary",1117,42,"bucket_list",1
"W26",34,"Male",1118,42,"bucket_list",6
"W2",70,"Female",1119,43,"bullet_point",2
"W22",50,"Female",1120,43,"bullet_point",7
"W12",37,"Female",1121,43,"bullet_point",5
"W10",69,"Female",1122,43,"bullet_point",6
"W16",34,"Male",1123,43,"bullet_point",5
"W20",37,"Female",1124,43,"bullet_point",4
"W15",44,"Male",1125,43,"bullet_point",6
"W23",36,"Female",1126,43,"bullet_point",7
"W6",54,"Male",1127,43,"bullet_point",5
"W9",57,"Female",1128,43,"bullet_point",2
"W19",49,"Male",1129,43,"bullet_point",3
"W18",37,"Male",1130,43,"bullet_point",5
"W7",40,"Male",1131,43,"bullet_point",6
"W8",44,"Female",1132,43,"bullet_point",5
"W11",47,"Male",1133,43,"bullet_point",5
"W14",59,"Male",1134,43,"bullet_point",7
"W24",41,"Female",1135,43,"bullet_point",7
"W17",51,"Female",1136,43,"bullet_point",5
"W3",65,"Female",1137,43,"bullet_point",7
"W25",43,"Male",1138,43,"bullet_point",4
"W4",38,"Nonbinary",1139,43,"bullet_point",5
"W13",52,"Female",1140,43,"bullet_point",2
"W21",42,"Male",1141,43,"bullet_point",6
"W26",34,"Male",1142,43,"bullet_point",7
