"Ps.number","Cue.number","Response.number","cues","Response","first_key_RT","Response_spelling","ZipfUK","Response_corrected"
18,36,1,"STOMACH","ACHE",844.6,NA,3.35,"ACHE"
18,36,2,"STOMACH","DIGESTION",1171.7,NA,3,"DIGESTION"
18,36,3,"STOMACH","BOWELS",788.8,NA,3.11,"BOWELS"
18,36,4,"STOMACH","INTESTINE",1175.2,NA,3.11,"INTESTINE"
18,36,5,"STOMACH","TRIPE",1252.3,NA,3.13,"TRIPE"
18,36,6,"STOMACH","FOOD",2180.4,NA,5.45,"FOOD"
18,36,7,"STOMACH","DRINK",610.8,NA,5.06,"DRINK"
18,36,8,"STOMACH","HUMAN",5340,NA,5.06,"HUMAN"
18,36,9,"STOMACH","ANIMAL",648.4,NA,4.93,"ANIMAL"
18,36,10,"STOMACH","FULL",1700,NA,5.4,"FULL"
18,36,11,"STOMACH","HUNGRY",974.4,NA,4.55,"HUNGRY"
18,36,12,"STOMACH","INDIGESTION",3858.9,NA,2.98,"INDIGESTION"
18,36,13,"STOMACH","ILLNESS",3818.5,NA,4.12,"ILLNESS"
18,36,14,"STOMACH","SICKNESS",1202.9,NA,3.69,"SICKNESS"
18,36,15,"STOMACH","OVERINDULGE",1960.3,NA,1.93,"OVERINDULGE"
18,36,16,"STOMACH","BEER BELLY",2669.3,NA,NA,"BEER BELLY"
18,36,17,"STOMACH","WAIST",3605.9,NA,3.71,"WAIST"
18,36,18,"STOMACH","PREGNANCY",4484.3,NA,3.87,"PREGNANCY"
18,36,19,"STOMACH","RUNBLE",5726.8,"RUMBLE",3.55,"RUMBLE"
18,36,20,"STOMACH","GURGLE",742.1,NA,2.39,"GURGLE"
24,36,1,"STOMACH","GUT",1037.9,NA,3.95,"GUT"
24,36,2,"STOMACH","EATING",703.5,NA,4.82,"EATING"
24,36,3,"STOMACH","DRINKING",325.4,NA,4.64,"DRINKING"
24,36,4,"STOMACH","INTERNAL",4121.5,NA,4.16,"INTERNAL"
24,36,5,"STOMACH","ORGANS",348.5,NA,3.8,"ORGANS"
24,36,6,"STOMACH","SICKNESS",3736.9,NA,3.69,"SICKNESS"
24,36,7,"STOMACH","PREGNANCY",4359.2,NA,3.87,"PREGNANCY"
24,36,8,"STOMACH","WEIGHT",808.4,NA,4.82,"WEIGHT"
24,36,9,"STOMACH","ACHE",2962.3,NA,3.35,"ACHE"
24,36,10,"STOMACH","BELLY",3818.6,NA,4.08,"BELLY"
24,36,11,"STOMACH","DOCTOR",4163,NA,5.02,"DOCTOR"
24,36,12,"STOMACH","GP",661.1,NA,4.02,"GP"
24,36,13,"STOMACH","MEDICINE",908.3,NA,4.31,"MEDICINE"
24,36,14,"STOMACH","PHARMACY",720.3,NA,3.44,"PHARMACY"
24,36,15,"STOMACH","SICKNESS",337.6,NA,3.69,"SICKNESS"
24,36,16,"STOMACH","INTESTINES",7187.5,NA,3.09,"INTESTINES"
24,36,17,"STOMACH","ACID",11135.3,NA,4.01,"ACID"
24,36,18,"STOMACH","FULL",6568.8,NA,5.4,"FULL"
24,36,19,"STOMACH","HUNGRY",1829.2,NA,4.55,"HUNGRY"
24,36,20,"STOMACH","APPETITE",1493.8,NA,4.02,"APPETITE"
25,36,1,"STOMACH","EACH",7642.4,NA,5.53,"EACH"
25,36,2,"STOMACH","PEACH",1435.1,NA,3.62,"PEACH"
25,36,3,"STOMACH","SOFA",764.1,NA,4.22,"SOFA"
25,36,4,"STOMACH","CUSHION",1488.8,NA,4.25,"CUSHION"
25,36,5,"STOMACH","YOKE",4160.2,NA,2.95,"YOKE"
25,36,6,"STOMACH","DIZZY",1830.9,NA,3.98,"DIZZY"
25,36,7,"STOMACH","EGG",508,NA,4.8,"EGG"
25,36,8,"STOMACH","SPLASH",2112,NA,4.13,"SPLASH"
25,36,9,"STOMACH","MESS",777.4,NA,4.79,"MESS"
25,36,10,"STOMACH","SOLIDERS",3367,"SOLDIER",1.39,"SOLDIER"
25,36,11,"STOMACH","PAN",1269.5,NA,4.6,"PAN"
25,36,12,"STOMACH","WATER",583.5,NA,5.53,"WATER"
25,36,13,"STOMACH","SALT",1376.3,NA,4.69,"SALT"
25,36,14,"STOMACH","OVEN",777.1,NA,4.54,"OVEN"
25,36,15,"STOMACH","PLAN",14734.1,NA,5.2,"PLAN"
25,36,16,"STOMACH","OVAL",2925,NA,3.59,"OVAL"
25,36,17,"STOMACH","WINDOW",1933.9,NA,4.84,"WINDOW"
25,36,18,"STOMACH","BLIND",666.3,NA,4.42,"BLIND"
25,36,19,"STOMACH","RELAX",637.8,NA,4.5,"RELAX"
25,36,20,"STOMACH","BOOK",602.9,NA,5.21,"BOOK"
28,36,1,"STOMACH","PAIN",1853.1,NA,4.85,"PAIN"
28,36,2,"STOMACH","WEIGHT",1111.9,NA,4.82,"WEIGHT"
28,36,3,"STOMACH","FOOD",303.5,NA,5.45,"FOOD"
28,36,4,"STOMACH","OPERATIONS",5296.9,NA,4.28,"OPERATIONS"
28,36,5,"STOMACH","DIGESTION",2690.3,NA,3,"DIGESTION"
